dataset,cell_id,status,q0,retirement_cycle,retirement_throughput,available_future_throughput,soh_t0,recent_slope,early_slope,slope_change,curvature,history_mad,max_drop,linearity_r2,slope_ratio,history_range,future_temp,future_charge_rate,future_discharge_rate,future_soc_min,future_soc_max,chemistry,future_protocol,duty_stratum,local_noise,future_soh,target_g,target_horizon,target_instability
luh,luh_P047_1_S13_C04,eligible_primary,2.9444298815724164,1435.0,1262.6683146160965,118.5888246204754,0.8149734916044589,-0.00015621284885144047,-0.00013158444525811623,-2.4628403593324243e-05,-5.530320344702057e-07,0.0034758840991552797,0.0029695050156148817,0.9880286641618121,-1.1871680466867731,0.01548296807189875,25.0,1.0,1.0,,,NMC,T25_C1_D1_Snan-nan,T25_C1_D1_Snan-nan,1.646016656309257e-16,0.7794761824434223,0.000709946183220731,50.0,1.0737995947734954e-05
luh,luh_P047_2_S14_C04,eligible_primary,2.9281625095486907,1235.0,1089.7499103399148,232.3494706988256,0.8149789801737357,-0.00021214046498530683,-0.00020930811623439584,-2.8323487509109924e-06,-5.381516965545104e-08,0.005541330524169719,0.0011226436297178122,0.9999880750935505,-1.0135319585397211,0.021072438369423185,25.0,1.0,1.0,,,NMC,T25_C1_D1_Snan-nan,T25_C1_D1_Snan-nan,1.646016656309257e-16,0.7870321505479049,0.0005589365925166167,50.0,2.1686551918263776e-05
luh,luh_P047_3_S15_C01,eligible_primary,2.9558837545990055,1308.0,1148.7675625100408,294.6314196022247,0.8149294059798718,-0.0001458448150096744,-9.277463260293978e-05,-5.307018240673462e-05,-9.582167743694735e-07,0.002923952719154743,0.0007809824492316375,0.9866272536512051,-1.5720333340889239,0.011695635917952085,25.0,1.0,1.0,,,NMC,T25_C1_D1_Snan-nan,T25_C1_D1_Snan-nan,3.292033312618514e-16,0.8074723624267897,0.00014914087106164377,50.0,0.0002658172310536788
luh,luh_P051_1_S10_C08,eligible_primary,2.940166957985584,1613.0,1429.9253537253392,577.7917035618614,0.8149649733233357,-0.00011656298749498189,-0.00011885990160436222,2.2969141093803324e-06,4.253693559682225e-08,0.0031121825568353745,0.0006289270139477887,0.9999693394095863,-0.9806754500182421,0.011792008839058954,25.0,1.0,1.0,,,NMC,T25_C1_D1_Snan-nan,T25_C1_D1_Snan-nan,3.292033312618514e-16,0.8091296756483551,0.00011670595349961177,50.0,3.8167165295471025e-05
luh,luh_P051_2_S11_C05,eligible_primary,2.9271139877585064,1945.0,1717.999860118681,1036.2440746018926,0.8149470885101436,-8.235860029445036e-05,-7.742905249972258e-05,-4.929547794727785e-06,-8.904709357216873e-08,0.002085511596446432,0.000434997701882045,0.9997571915738453,-1.0636653508674336,0.007971762646017178,25.0,1.0,1.0,,,NMC,T25_C1_D1_Snan-nan,T25_C1_D1_Snan-nan,3.292033312618514e-16,0.8108029610178042,8.288254984678778e-05,50.0,3.177832285005075e-05
luh,luh_P051_3_S12_C05,eligible_primary,2.9330999346875695,1968.0,1726.5998872866571,1084.6104875635042,0.8149908165934481,-5.5215499178769675e-05,-7.437605292163743e-05,1.9160553742867755e-05,3.463634517999515e-07,0.001619021722337799,0.0003970354586161351,0.9940592032938045,-0.742382756408769,0.006381898795945307,25.0,1.0,1.0,,,NMC,T25_C1_D1_Snan-nan,T25_C1_D1_Snan-nan,3.292033312618514e-16,0.8122209020367969,5.539829113302419e-05,50.0,6.246904993349445e-06
luh,luh_P053_1_S15_C08,eligible_primary,2.9261906792576733,572.0,497.60303994373527,259.0986298528041,0.814911749617375,-0.00020637761488837987,-0.00017722877979082006,-2.9148835097559815e-05,-5.604906646273666e-07,0.004701545755274095,0.0011747246295774616,0.9978257721227318,-1.1644700997883282,0.019071432381168818,40.0,0.33,0.33,,,NMC,T40_C0.33_D0.33_Snan-nan,T40_C0.33_D0.33_Snan-nan,3.292033312618514e-16,0.8024366265672269,0.0002495024610029617,50.0,1.0184693164560433e-05
luh,luh_P053_2_S16_C08,eligible_primary,2.9251324289318665,537.0,469.2771748076448,282.9556968972245,0.8148164997788857,-0.0002876934055954934,-0.00021440680712636774,-7.328659846912565e-05,-1.3605326967025225e-06,0.006849907771265651,0.0015261733553872947,0.9944203403194484,-1.3418109688370656,0.025550527543217183,40.0,0.33,0.33,,,NMC,T40_C0.33_D0.33_Snan-nan,T40_C0.33_D0.33_Snan-nan,1.646016656309257e-16,0.7995232355593793,0.0003058652843901277,50.0,3.708224182258352e-05
luh,luh_P053_3_S19_C07,eligible_primary,2.919119917080846,586.0,513.0912963345546,351.95561118416686,0.814848944689298,-0.0002889350214469649,-0.00021793870161621452,-7.099631983075038e-05,-1.3993452475250334e-06,0.005940020162248594,0.0017511699408664372,0.9927446371701731,-1.325762791575098,0.02495598978380753,40.0,0.33,0.33,,,NMC,T40_C0.33_D0.33_Snan-nan,T40_C0.33_D0.33_Snan-nan,1.646016656309257e-16,0.7970242414157946,0.0003564940654700677,50.0,1.62154477102567e-05
luh,luh_P054_1_S16_C06,eligible_primary,2.927423559272607,645.0,560.3178838658725,444.62761930298404,0.8149512984307952,-0.00015063008938266816,-0.00015802228056089533,7.392191178227166e-06,1.4599680368247806e-07,0.003954368701343358,0.0008634178210424892,0.999757593398758,-0.953220576541556,0.015391501936456997,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,0.0,0.8047931017618849,0.00020316393337820537,50.0,3.152275874370593e-05
luh,luh_P054_2_S17_C06,eligible_primary,2.926638865586707,651.0,566.6826626605606,594.0935109787034,0.8149893035613798,-0.00018559964320891855,-0.0001693881259664994,-1.621151724241914e-05,-3.2816955249417027e-07,0.004852115148032687,0.0009815206174512703,0.999136900036761,-1.0957063380323682,0.017750795576954692,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,1.646016656309257e-16,0.8057706485820898,0.0001843730995857995,50.0,1.2287020496071938e-05
luh,luh_P054_3_S19_C05,eligible_primary,2.934232890255573,680.0,591.253263279131,630.93083705196,0.8149430298347082,-0.00016217918436463189,-0.0001564247479728671,-5.754436391764778e-06,-1.1768939203564709e-07,0.004243624814196323,0.0008571485046806604,0.999856911979703,-1.036787250523574,0.01590605069465667,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,1.646016656309257e-16,0.8063345699061568,0.0001721691985710283,50.0,9.420838614866822e-06
luh,luh_P055_1_S15_C05,eligible_primary,2.918708490149197,564.0,492.17276352388797,289.98697152675675,0.8149601159539324,-0.00023117947052180642,-0.00022782349309977435,-3.355977422032062e-06,-6.376427336306916e-08,0.006034685099496506,0.0012239960054106769,0.9999858854955093,-1.0147306029609613,0.02295016218491086,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,0.0,0.8043634358242165,0.00021193360259431638,50.0,2.7260597235722814e-06
luh,luh_P055_2_S16_C04,eligible_primary,2.929308149003278,596.0,518.4704213587349,280.76755798485885,0.8149190710293166,-0.00019091973878450453,-0.00018843787303825517,-2.4818657462493537e-06,-4.773472822129417e-08,0.004985843413780611,0.0010190554710099997,0.9999882378894941,-1.013170737422543,0.01897316814544936,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.8051736493886386,0.00019490843281356085,50.0,1.0342500384672797e-06
luh,luh_P055_3_S17_C04,eligible_primary,2.9230099846638478,563.0,491.23839310607076,475.66084410609784,0.8148148577288918,-0.00022800685624341767,-0.0002247405532490034,-3.2663029944142593e-06,-6.206044665826376e-08,0.0059525098215875705,0.0012071013278656118,0.9999862577316923,-1.0145336609134148,0.02263738330331877,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.8063102719461509,0.00017009171565481873,50.0,3.3152547077021166e-06
luh,luh_P057_1_S17_C08,eligible_primary,2.9334258290184545,641.0,575.5960162417755,87.84194796841746,0.8146056623412798,-0.0005544490740769856,-0.00044829282179708566,-0.00010615625227989992,-2.1621322566113635e-06,0.01299013407756161,0.003151794197650104,0.9960019609214915,-1.2368011422854106,0.04904533045237158,40.0,0.33,0.33,,,NMC,T40_C0.33_D0.33_Snan-nan,T40_C0.33_D0.33_Snan-nan,1.646016656309257e-16,0.7824618070547485,0.000642877105730626,50.0,3.530814272768784e-05
luh,luh_P057_2_S18_C08,eligible_primary,2.9395614570913207,644.0,578.3922779885056,87.37156403113659,0.8149048539152489,-0.0004915455267091062,-0.0005096888048500397,1.814327814093355e-05,2.6852425304764846e-07,0.014312502835400642,0.002968513132638795,0.9979797691409407,-0.9644032241471898,0.04941831713509881,40.0,0.33,0.33,,,NMC,T40_C0.33_D0.33_Snan-nan,T40_C0.33_D0.33_Snan-nan,3.292033312618514e-16,0.7861027960458099,0.0005760411573887803,50.0,0.00010682439902973337
luh,luh_P057_3_S19_C08,eligible_primary,2.944300213846565,634.0,570.5340309025877,150.33962840604408,0.8148578266147113,-0.0004938343133897173,-0.0003931111229001916,-0.00010072319048952573,-1.8874424040800677e-06,0.012384480977340018,0.0026797802952259753,0.995839829391483,-1.2562206577784845,0.04452246959179362,40.0,0.33,0.33,,,NMC,T40_C0.33_D0.33_Snan-nan,T40_C0.33_D0.33_Snan-nan,1.646016656309257e-16,0.7971598355931229,0.0003539598204317684,50.0,0.00014546733848491686
luh,luh_P058_1_S15_C07,eligible_primary,2.928263524607522,892.0,794.2065037686993,267.72469754958934,0.8148250896421219,-0.00025250543606971564,-0.00024676848352031875,-5.736952549396891e-06,-1.1315323455263187e-07,0.006540015721261727,0.0013693614165447565,0.999957853075749,-1.0232483195080482,0.024981570282919585,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,1.646016656309257e-16,0.8016993627279295,0.00026251453828384674,50.0,6.877111493613049e-05
luh,luh_P058_2_S18_C06,eligible_primary,2.9265968307643915,795.0,711.9794922529694,192.45697396290484,0.8148088266925552,-0.00042285444047808225,-0.0003092301203369033,-0.00011362432014117897,-2.2624104217836606e-06,0.008209425957949767,0.0027823698054519896,0.989483956449111,-1.3674426023486534,0.036289895445449916,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,1.646016656309257e-16,0.78788542773935,0.0005384679790641034,50.0,4.1131240962015176e-05
luh,luh_P058_3_S19_C06,eligible_primary,2.931292078632956,825.0,741.3021144134153,228.81815759938138,0.8148278596078002,-0.0004097809756229927,-0.00038012161184254134,-2.9659363780451368e-05,-5.738504551573126e-07,0.010140498577982882,0.002243880595576231,0.9995521017296053,-1.0780259865696278,0.03939480712005072,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,0.0,0.7931939218583736,0.0004326787549885336,50.0,3.070695005431711e-05
luh,luh_P059_1_S15_C06,eligible_primary,2.940486107957971,665.0,605.3433437593164,135.86816996108212,0.8144844849180273,-0.0007544203480833137,-0.0004542216088357438,-0.0003001987392475699,-5.964998244024554e-06,0.018585902120626274,0.004048033813172869,0.9803104076288026,-1.660908097298665,0.06121141674342123,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.774971545919948,0.0007902587799615856,50.0,0.00014522960432493702
luh,luh_P059_2_S18_C04,eligible_primary,2.9598992533865536,773.0,697.7856207093746,112.35056871284098,0.8148459628373032,-0.0004294112083031416,-0.0002906260510655083,-0.00013878515723763328,-3.001090960617059e-06,0.007711210603629948,0.005858195243722997,0.9662448101189758,-1.4775385989274257,0.03831096030964487,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.7569270482317035,0.0011583782921119922,50.0,1.7387901489427952e-05
luh,luh_P059_3_S19_C04,eligible_primary,2.924492780161976,752.0,681.210919894188,112.42494193754908,0.814868107833976,-0.0005075108307630836,-0.0004918501790813467,-1.5660651681736917e-05,-2.9757198916755524e-07,0.013124752070710843,0.0027061168006571323,0.9999351301216908,-1.031840288664705,0.04996818280525128,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.7367620667100943,0.001562120822477635,50.0,0.001069161902953646
luh,luh_P062_1_S16_C07,eligible_primary,2.9332805270471134,1815.0,1586.9941436441818,350.6232926485268,0.8149861299189141,-6.0220879802521705e-05,-6.294064957279015e-05,2.719769770268441e-06,5.815227158645104e-08,0.0015813876488703915,0.00037592615058013035,0.9996536807981569,-0.9567883428479228,0.006181546844849728,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,1.646016656309257e-16,0.8122355419438642,5.5011759500998015e-05,50.0,3.333876006155383e-06
luh,luh_P062_2_S17_C07,eligible_primary,2.948423978075172,1843.0,1611.8002513817396,324.2062508886886,0.8149534623430392,-6.247660356760039e-05,-6.366275489845099e-05,1.1861513308505998e-06,2.421195996563572e-08,0.0016780078919992891,0.00033630633904213614,0.9999555592266903,-0.9813682060611005,0.006309625443977618,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,1.646016656309257e-16,0.8118996423733282,6.107639939421983e-05,50.0,1.1619604697303957e-05
luh,luh_P062_3_S18_C07,eligible_primary,2.938708544522089,1869.0,1632.9562179615111,305.0240012320364,0.8149682120563903,-5.336851125145554e-05,-5.4279546092616765e-05,9.11034841161225e-07,1.630059863543588e-08,0.0014184934620818934,0.00028618089945120495,0.9999811642381969,-0.9832158721517912,0.005387829131749622,40.0,0.33,1.0,,,NMC,T40_C0.33_D1_Snan-nan,T40_C0.33_D1_Snan-nan,3.292033312618514e-16,0.8123196617799668,5.297100552846823e-05,50.0,4.001898983327165e-06
luh,luh_P063_1_S16_C05,eligible_primary,2.928857822835207,1639.0,1455.366927457257,1489.3362017362203,0.814973840534778,-7.444360716962402e-05,-7.667826726696133e-05,2.234660097337311e-06,4.806532066480439e-08,0.0020223324923935304,0.00040576922651913705,0.9998397963637999,-0.9708566693407772,0.007537536938286515,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.8115887016343297,6.770277800896451e-05,50.0,1.3596099918206259e-05
luh,luh_P063_2_S17_C05,eligible_primary,2.959788631823791,1742.0,1537.0255123108514,1476.278086006414,0.8149803739789278,-6.681768152077493e-05,-6.67794393789102e-05,-3.824214186473444e-08,1.6993581158045456e-10,0.0017542106854351314,0.0003734729778531731,0.9999956117621368,-1.0005726634158718,0.006691373064690698,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,1.646016656309257e-16,0.8116528524882558,6.655042981343895e-05,50.0,4.999968835927731e-06
luh,luh_P063_3_S18_C05,eligible_primary,2.941721533532106,2140.0,1873.8639945962339,1245.9223817778345,0.8149784612441486,-5.6316943414795694e-05,-5.611353485082629e-05,-2.0340856396940408e-07,-3.8647539664019166e-09,0.0014790745414235418,0.0002968358670443205,0.9999991358780129,-1.0036249465393714,0.005621523867073264,40.0,1.0,1.0,,,NMC,T40_C1_D1_Snan-nan,T40_C1_D1_Snan-nan,0.0,0.8124825752134939,4.9917720613095186e-05,50.0,3.927223731221617e-06
hust,1-1,eligible_primary,1.1850506277777746,1316.0,1231.8571498607257,147.37532058698162,0.8148403579925764,-0.0003856213899413336,-0.0003499844702164781,-3.563691972485554e-05,-6.498868719293914e-07,0.009608221050255772,0.0022949879165355958,0.999292847443469,-1.1018242886686167,0.03666725437470708,25.0,1.0,2.3333333333333335,,,LFP,D5-1-1,D5-1-1,2.1501299384498027e-05,0.7946642732794077,0.00040352169426337346,50.0,6.284013866272722e-06
hust,1-2,eligible_primary,1.217559716666663,2187.0,2023.687480322951,379.87428059026684,0.8146164393698083,-0.00020380384628705575,-0.00020594884753234586,2.145001245290113e-06,-1.8913829448502015e-08,0.005288738445236085,0.0014906541678848528,0.9993875069930953,-0.9895847863632584,0.02058249529495282,25.0,1.0,2.6666666666666665,,,LFP,D5-1-2,D5-1-2,6.313002334247666e-05,0.8042322602499603,0.00020768358239696029,50.0,2.849859942317735e-06
hust,1-3,eligible_primary,1.184916331944443,1637.0,1548.443628174645,173.57822548978402,0.8149755097745937,-0.0003263773160596999,-0.0003168880268836519,-9.489289176047965e-06,-1.674169354961004e-07,0.008352099431424065,0.0020537228091509485,0.9998591155585281,-1.0299452436539422,0.03221009954467613,25.0,1.0,3.0,,,LFP,D5-1-3,D5-1-3,9.09572941465837e-06,0.7984835600658003,0.00032983899417586614,50.0,1.0490883197387435e-06
hust,1-4,eligible_primary,1.186540970833333,1312.0,1244.4212089440887,147.63047435809813,0.8149832008364427,-0.0004046834968470272,-0.00040586444311491594,1.1809462678887385e-06,4.9503916896793834e-08,0.010609273480876313,0.002650929689668735,0.999886747773428,-0.9970902938458337,0.04038750779284839,25.0,1.0,3.3333333333333335,,,LFP,D5-1-4,D5-1-4,0.00034701790902222764,0.7948714607512368,0.00040223480170411776,50.0,9.735550225631707e-06
hust,1-5,eligible_primary,1.1810421944444431,1727.0,1611.9951652635223,192.68607249872616,0.8145187234466812,-0.00022799280723339856,-0.0002010657327831577,-2.6927074450240862e-05,-4.705513965395059e-07,0.0054433764000679785,0.001553996195211793,0.9983734291372514,-1.1339217482636923,0.021709496107109816,25.0,1.0,3.6666666666666665,,,LFP,D5-1-5,D5-1-5,1.8336564040218783e-05,0.8031414883070254,0.00022754470279311655,50.0,2.3843169832199768e-05
hust,1-6,eligible_primary,1.2126778972222194,940.0,866.9424929368247,157.59208269930764,0.8148488124570531,-0.00042575395440995717,-0.0003685192080067495,-5.723474640320766e-05,-1.133114228098052e-06,0.010334754594837958,0.002710350525995442,0.9983454066250167,-1.1553100765433084,0.03924917801719441,25.0,1.0,2.6666666666666665,,,LFP,D5-2-1,D5-2-1,0.00010790488098070867,0.7921619921409785,0.0004537364063214921,50.0,1.4089205117370832e-05
hust,1-7,eligible_primary,1.1999242208333356,1450.0,1354.7749966117935,177.88540808072935,0.8145108246818332,-0.00035399893029015785,-0.0003269297020449415,-2.7069228245216355e-05,-5.210045740964921e-07,0.009115974444642516,0.002097770738973992,0.9993378407102533,-1.082798314365133,0.034102043400009996,25.0,1.0,3.0,,,LFP,D5-2-2,D5-2-2,1.7267202912155353e-05,0.7957159178385628,0.0003758981368654091,50.0,6.627098408327094e-06
hust,1-8,eligible_primary,1.2061539430555563,1929.0,1812.42281356846,277.343846270295,0.8148198339142562,-0.00023628587925232628,-0.00022337097026124138,-1.2914908991084895e-05,-2.551542238643754e-07,0.006084567566456811,0.0015208691312229572,0.9993832489561254,-1.057818206976405,0.022832634959437437,25.0,1.0,3.3333333333333335,,,LFP,D5-2-3,D5-2-3,1.0292812045549382e-05,0.8026788367740177,0.00024281994280476839,50.0,8.048984484393739e-07
hust,10-1,eligible_primary,1.192165037500003,1506.0,1410.0713971384341,153.77168037208298,0.8149336897306683,-0.0003539105741475897,-0.00032959181708453015,-2.4318757063059547e-05,-4.665451606307735e-07,0.00902209281009736,0.0022901912764941024,0.9995475219608838,-1.0737844685531817,0.03436259941424469,25.0,1.0,3.6666666666666665,,,LFP,D3-5-3,D3-5-3,1.591833295052485e-05,0.7964128578811738,0.0003704166369898898,50.0,8.385751329826501e-06
hust,10-2,eligible_primary,1.213431406944442,1492.0,1394.6023462849378,159.85205850342686,0.8148985663547784,-0.0003739247630781034,-0.00030593061765650265,-6.799414542160075e-05,-1.2911956684631472e-06,0.008850615446253984,0.002444112090361661,0.9969954168969658,-1.2222534832977856,0.03423803928738067,25.0,1.0,4.0,,,LFP,D3-5-4,D3-5-4,9.17047029098721e-06,0.7952495817366791,0.0003929796923619855,50.0,2.734144824532784e-05
hust,10-3,eligible_primary,1.2024857000000038,1627.0,1516.9742775573538,173.27120088505967,0.814513134935593,-0.00030462947020772036,-0.0002892621917394568,-1.5367278468263548e-05,-3.037679097317071e-07,0.00772413669133154,0.002257542840366056,0.999615213871845,-1.0531257762234794,0.029954161581687178,25.0,1.0,4.333333333333333,,,LFP,D3-5-5,D3-5-5,1.7066028310425563e-05,0.7983046030107879,0.00032417063849610184,50.0,1.5801677249526316e-05
hust,10-4,eligible_primary,1.1977736249999986,1605.0,1515.2620397048902,160.65499013267686,0.8147894019252206,-0.00036638768042383314,-0.00033942366319241905,-2.6964017231414085e-05,-5.423383783248035e-07,0.00940581911398719,0.0022250892483810514,0.9994199148648313,-1.0794405934394982,0.035298629528462966,25.0,1.0,2.3333333333333335,,,LFP,D2-4-1,D2-4-1,1.1219249936463814e-05,0.794274262488269,0.000410302788739032,50.0,1.3453446292454205e-05
hust,10-5,eligible_primary,1.2019336555555575,1793.0,1688.0659744100867,184.9924757840888,0.8147017409326583,-0.00032019588653127196,-0.0002856684462683407,-3.452744026293127e-05,-6.566086157132735e-07,0.007899977274587688,0.001995157405795256,0.9989504076512529,-1.120865432335842,0.03026860136174525,25.0,1.0,3.0,,,LFP,D2-5-2,D2-5-2,9.539162123454802e-06,0.7974509952538089,0.0003450149135769887,50.0,1.0838450398709086e-05
hust,10-6,eligible_primary,1.244751222222221,1830.0,1703.311646434751,348.8239854867013,0.8147451284553872,-0.00025790056664660234,-0.00024581972093516827,-1.2080845711434076e-05,-2.5553772783599943e-07,0.006624433495891258,0.0014999855071629042,0.999592520482984,-1.0491451445208508,0.0254483168392019,25.0,1.0,2.6666666666666665,,,LFP,D2-3-3,D2-3-3,1.4673460855447206e-05,0.8019487254257064,0.0002559280605936154,50.0,6.19159954022539e-06
hust,10-7,eligible_primary,1.2005247083333344,1557.0,1465.252847813224,176.5046262676408,0.8149488986754265,-0.00034527741259227725,-0.00031185660592812913,-3.342080666414812e-05,-6.238193718542077e-07,0.008641908528018993,0.002034925113758246,0.9991376047711602,-1.1071672237459365,0.03276142693723727,25.0,1.0,2.6666666666666665,,,LFP,D2-2-4,D2-2-4,1.2082025382948558e-05,0.7971152078646585,0.00035667381621536044,50.0,8.32298582198206e-06
hust,10-8,eligible_primary,1.1984935708333295,1211.0,1131.7282845179484,147.66548202326499,0.8146314222973782,-0.00038578700470621985,-0.00036260234458862576,-2.318466011759409e-05,-4.4170955380922523e-07,0.00971013392840031,0.0022825985726935283,0.9994857008130997,-1.06393963101341,0.037239901785489526,25.0,1.0,2.6666666666666665,,,LFP,D2-1-5,D2-1-5,1.8074718015861733e-05,0.793730186324513,0.0004180247194573039,50.0,1.404034569529141e-05
hust,2-2,eligible_primary,1.239540534722221,2238.0,2069.6734592130542,319.2117595208606,0.814856804271626,-0.00021033302810151154,-0.00020247776832000758,-7.855259781503951e-06,-1.7390211725958925e-07,0.005188710565433408,0.001533339770614428,0.9992946103520465,-1.0387956655522252,0.02078381859949563,25.0,1.0,4.0,,,LFP,D5-2-5,D5-2-5,2.8490160139096143e-05,0.8030706899058477,0.00023572228731556512,50.0,1.379136916848904e-05
hust,2-3,eligible_primary,1.1875334333333287,1528.0,1449.0513728670749,174.90981382100745,0.8147511430531981,-0.0003539376623031977,-0.00035448062464987567,5.429623466779551e-07,4.3495127629335306e-08,0.009080903762195891,0.0022441953818639337,0.9995813920363691,-0.9984682876610979,0.035078218473879264,25.0,1.0,3.0,,,LFP,D5-3-1,D5-3-1,1.0934517408382226e-05,0.7982597049844089,0.00032982876137578333,50.0,5.48494538423263e-06
hust,2-4,eligible_primary,1.1995950361111165,1292.0,1204.0790366678636,161.78068166490198,0.8145379514915124,-0.00035699384755476227,-0.00033225834737465437,-2.4735500180107903e-05,-4.4416180939241366e-07,0.009002904922948196,0.002255844473699531,0.9995751487548803,-1.074446587649508,0.034617591781206936,25.0,1.0,3.3333333333333335,,,LFP,D5-3-2,D5-3-2,9.035927131704379e-06,0.7951974265856985,0.000386810498116279,50.0,1.0920903199230483e-05
hust,2-5,eligible_primary,1.183398062499999,1206.0,1133.6593434534018,141.743617355296,0.8149253901434175,-0.00035422578743738933,-0.00034002665266814436,-1.4199134769244976e-05,-2.383457617403984e-07,0.009212145681652573,0.0022030781382689213,0.9997017727034776,-1.0417588875984463,0.035128988638010505,25.0,1.0,3.6666666666666665,,,LFP,D5-3-3,D5-3-3,2.259623298116311e-05,0.7966297939899263,0.00036591192306982377,50.0,7.475507522994798e-06
hust,2-6,eligible_primary,1.2003014361111135,1395.0,1317.5489220685713,138.5685583003676,0.8145491471532335,-0.00041099026910221417,-0.0003992201670636163,-1.1770102038597872e-05,-2.566288088809671e-07,0.01083162460168463,0.002523167747407129,0.9998308793937206,-1.0294827341142871,0.04056976000363366,25.0,1.0,4.0,,,LFP,D5-3-4,D5-3-4,3.00133947611662e-05,0.793399358603058,0.00042299577100350926,50.0,1.4592576200573544e-05
hust,2-7,eligible_primary,1.2096214291666694,1939.0,1817.9727457131203,205.7984160652734,0.8148667344360314,-0.00027156704281307954,-0.00026071749553060867,-1.0849547282470865e-05,-2.352167351823894e-07,0.006968572449889354,0.0018655106816072298,0.9995229163363188,-1.0416141895671023,0.02673714849782327,25.0,1.0,4.333333333333333,,,LFP,D5-3-5,D5-3-5,1.3986287713687838e-05,0.8006853426396208,0.00028362783592821293,50.0,1.4429181692479865e-05
hust,2-8,eligible_primary,1.1944402291666623,1302.0,1219.0727594625876,140.0306171475861,0.8145450815631653,-0.0004152247916854866,-0.0003842707546478431,-3.095403703764349e-05,-6.228061498668071e-07,0.010494866575174677,0.0026757214073848123,0.999257286386526,-1.0805526745484721,0.0393982706585998,25.0,1.0,3.3333333333333335,,,LFP,D5-4-1,D5-4-1,0.0003688670098980554,0.7924456835578145,0.00044198796010701534,50.0,6.4563474734957295e-06
hust,3-1,eligible_primary,1.2063029430555527,1701.0,1597.58287874755,184.9471243852222,0.8145915723475607,-0.00033112778135043646,-0.0002977604151485633,-3.3367366201873154e-05,-6.335949651032303e-07,0.008302294300117863,0.002025555011891833,0.999120965412138,-1.1120611219769592,0.03142574878703985,25.0,1.0,3.6666666666666665,,,LFP,D5-4-2,D5-4-2,1.5605451164393558e-05,0.7973545783987148,0.0003447398789769185,50.0,8.07916068357334e-06
hust,3-2,eligible_primary,1.2117188916666672,1952.0,1821.7284057685476,258.23206283811373,0.8149151691423759,-0.0002314728035933123,-0.0002213915703044332,-1.00812332888791e-05,-1.906864503180643e-07,0.006035432549706898,0.0015130822131619315,0.9994190709042192,-1.045535759446561,0.022720690719452596,25.0,1.0,4.0,,,LFP,D5-4-3,D5-4-3,1.5746423088794703e-05,0.8028199633807053,0.00024190411523341337,50.0,1.3656736468502428e-05
hust,3-3,eligible_primary,1.2007306833333369,1469.0,1379.6436810746884,141.07390841362826,0.8147587106023352,-0.0003974307340330184,-0.00034389770188998517,-5.353303214303322e-05,-1.0003396273124216e-06,0.009928229323924287,0.0023225258646063507,0.9985129320287902,-1.1556655710370485,0.03709632959985898,25.0,1.0,4.333333333333333,,,LFP,D5-4-4,D5-4-4,1.3300981550354528e-05,0.7944607823596395,0.00040595856485391434,50.0,2.079972667529734e-05
hust,3-4,eligible_primary,1.1953164472222237,1555.0,1445.701964022678,166.16781394576333,0.8149653285327946,-0.00028145339457004865,-0.0002623719783647191,-1.9081416205329535e-05,-3.562723229997511e-07,0.007143599800128186,0.0020474139933384095,0.9992365537684754,-1.0727265782125741,0.027554403839966213,25.0,1.0,4.666666666666667,,,LFP,D5-4-5,D5-4-5,8.368856372621879e-06,0.8001410582991643,0.0002964854046726062,50.0,1.729219746108277e-05
