cell_id,cycle,Q_discharge
matr_b1c30,268,1.0721152
matr_b1c30,269,1.0720253
matr_b1c30,270,1.0719595
matr_b1c30,271,1.0718681
matr_b1c30,272,1.0718299
matr_b1c30,273,1.0716656
matr_b1c30,274,1.0716113
matr_b1c30,275,1.0715096
matr_b1c30,276,1.0714183
matr_b1c30,277,1.0701175
matr_b1c30,278,1.0712655
matr_b1c30,279,1.0712074
matr_b1c30,280,1.0711691
matr_b1c30,281,1.0712614
matr_b1c30,282,1.0711896
matr_b1c30,283,1.069809
matr_b1c30,284,1.0709258
matr_b1c30,285,1.0707661
matr_b1c30,286,1.0707017
matr_b1c30,287,1.0706736
matr_b1c30,288,1.0706701
matr_b1c30,289,1.0707664
matr_b1c30,290,1.0707943
matr_b1c30,291,1.0708367
matr_b1c30,292,1.0708302
matr_b1c30,293,1.0708144
matr_b1c30,294,1.0707458
matr_b1c30,295,1.0705402
matr_b1c30,296,1.0702503
matr_b1c30,297,1.0700227
matr_b1c30,298,1.0699335
matr_b1c30,299,1.0698471
matr_b1c30,300,1.0697366
matr_b1c30,301,1.0697222
matr_b1c30,302,1.0696431
matr_b1c30,303,1.0695083
matr_b1c30,304,1.0694556
matr_b1c30,305,1.0694129
matr_b1c30,306,1.0693159
matr_b1c30,307,1.0692872
matr_b1c30,308,1.069145
matr_b1c30,309,1.0690956
matr_b1c30,310,1.0690038
matr_b1c30,311,1.0690483
matr_b1c30,312,1.0677108
matr_b1c30,313,1.0688821
matr_b1c30,314,1.0687733
matr_b1c30,315,1.0686553
matr_b1c30,316,1.0686302
matr_b1c30,317,1.0686048
matr_b1c30,318,1.0673323
matr_b1c30,319,1.0685458
matr_b1c30,320,1.0685227
matr_b1c30,321,1.068435
matr_b1c30,322,1.0684167
matr_b1c30,323,1.0683131
matr_b1c30,324,1.0680758
matr_b1c30,325,1.0680219
matr_b1c30,326,1.0677477
matr_b1c30,327,1.0678124
matr_b1c30,328,1.0677093
matr_b1c30,329,1.0676236
matr_b1c30,330,1.0675832
matr_b1c30,331,1.067487
matr_b1c30,332,1.0673738
matr_b1c30,333,1.0672853
matr_b1c30,334,1.0671797
matr_b1c30,335,1.0670602
matr_b1c30,336,1.0673059
matr_b1c30,337,1.0676422
matr_b1c30,338,1.0677913
matr_b1c30,339,1.0677629
matr_b1c30,340,1.0676558
matr_b1c30,341,1.0675186
matr_b1c30,342,1.0674645
matr_b1c30,343,1.0673928
matr_b1c30,344,1.0675577
matr_b1c30,345,1.0677136
matr_b1c30,346,1.0678059
matr_b1c30,347,1.0676605
matr_b1c30,348,1.0678999
matr_b1c30,349,1.0672907
matr_b1c30,350,1.0677772
matr_b1c30,351,1.0677211
matr_b1c30,352,1.0674332
matr_b1c30,353,1.065877
matr_b1c30,354,1.0666916
matr_b1c30,355,1.0665733
matr_b1c30,356,1.0663955
matr_b1c30,357,1.0662673
matr_b1c30,358,1.0657636
matr_b1c30,359,1.0647962
matr_b1c30,360,1.0659277
matr_b1c30,361,1.065856
matr_b1c30,362,1.0654854
matr_b1c30,363,1.065601
matr_b1c30,364,1.065241
matr_b1c30,365,1.0655078
matr_b1c30,366,1.0652398
matr_b1c30,367,1.0653783
matr_b1c30,368,1.0652478
matr_b1c30,369,1.0650977
matr_b1c30,370,1.0650096
matr_b1c30,371,1.0648725
matr_b1c30,372,1.0649681
matr_b1c30,373,1.0650364
matr_b1c30,374,1.0650916
matr_b1c30,375,1.0649674
matr_b1c30,376,1.0650021
matr_b1c30,377,1.0650749
matr_b1c30,378,1.0650531
matr_b1c30,379,1.0643599
matr_b1c30,380,1.0647678
matr_b1c30,381,1.0644016
matr_b1c30,382,1.0642641
matr_b1c30,383,1.0640165
matr_b1c30,384,1.0638546
matr_b1c30,385,1.0636361
matr_b1c30,386,1.0635753
matr_b1c30,387,1.0634426
matr_b1c30,388,1.0632826
matr_b1c30,389,1.0633036
matr_b1c30,390,1.0632124
matr_b1c30,391,1.063122
matr_b1c30,392,1.0630322
matr_b1c30,393,1.0630016
matr_b1c30,394,1.0617739
matr_b1c30,395,1.0629723
matr_b1c30,396,1.0627688
matr_b1c30,397,1.0624704
matr_b1c30,398,1.0624207
matr_b1c30,399,1.0622844
matr_b1c30,400,1.0610543
matr_b1c30,401,1.0623802
matr_b1c30,402,1.0624419
matr_b1c30,403,1.0624952
matr_b1c30,404,1.0624186
matr_b1c30,405,1.0621872
matr_b1c30,406,1.0623945
matr_b1c30,407,1.0623608
matr_b1c30,408,1.0621682
matr_b1c30,409,1.0615996
matr_b1c30,410,1.060887
matr_b1c30,411,1.0612332
matr_b1c30,412,1.0610924
matr_b1c30,413,1.0609272
matr_b1c30,414,1.060802
matr_b1c30,415,1.0606686
matr_b1c30,416,1.0605783
matr_b1c30,417,1.0604862
matr_b1c30,418,1.0603141
matr_b1c30,419,1.0603262
matr_b1c30,420,1.0602216
matr_b1c30,421,1.0601674
matr_b1c30,422,1.0602268
matr_b1c30,423,1.0601537
matr_b1c30,424,1.060024
matr_b1c30,425,1.0597674
matr_b1c30,426,1.0595556
matr_b1c30,427,1.0593902
matr_b1c30,428,1.0590624
matr_b1c30,429,1.0591594
matr_b1c30,430,1.0593957
matr_b1c30,431,1.0590726
matr_b1c30,432,1.0592458
matr_b1c30,433,1.0593668
matr_b1c30,434,1.0588089
matr_b1c30,435,1.057098
matr_b1c30,436,1.0585394
matr_b1c30,437,1.0584158
matr_b1c30,438,1.0582423
matr_b1c30,439,1.0577652
matr_b1c30,440,1.0578092
matr_b1c30,441,1.0564367
matr_b1c30,442,1.0574533
matr_b1c30,443,1.0571451
matr_b1c30,444,1.0572515
matr_b1c30,445,1.0571719
matr_b1c30,446,1.0570545
matr_b1c30,447,1.0568877
matr_b1c30,448,1.0565921
matr_b1c30,449,1.0566772
matr_b1c30,450,1.0564165
matr_b1c30,451,1.0566722
matr_b1c30,452,1.0565252
matr_b1c30,453,1.0562462
matr_b1c30,454,1.0559568
matr_b1c30,455,1.05555
matr_b1c30,456,1.0557265
matr_b1c30,457,1.0555369
matr_b1c30,458,1.0557309
matr_b1c30,459,1.0556716
matr_b1c30,460,1.0551786
matr_b1c30,461,1.055457
matr_b1c30,462,1.0552808
matr_b1c30,463,1.0553145
matr_b1c30,464,1.054903
matr_b1c30,465,1.0546848
matr_b1c30,466,1.0545397
matr_b1c30,467,1.0543516
matr_b1c30,468,1.0541478
matr_b1c30,469,1.0539539
matr_b1c30,470,1.0536805
matr_b1c30,471,1.0533533
matr_b1c30,472,1.0534481
matr_b1c30,473,1.0532708
matr_b1c30,474,1.0527819
matr_b1c30,475,1.0528088
matr_b1c30,476,1.0523093
matr_b1c30,477,1.0521966
matr_b1c30,478,1.0524158
matr_b1c30,479,1.0517488
matr_b1c30,480,1.0517515
matr_b1c30,481,1.0516652
matr_b1c30,482,1.0516933
matr_b1c30,483,1.0509393
matr_b1c30,484,1.0512595
matr_b1c30,485,1.0511677
matr_b1c30,486,1.0512086
matr_b1c30,487,1.0509211
matr_b1c30,488,1.0502831
matr_b1c30,489,1.0510417
matr_b1c30,490,1.0512712
matr_b1c30,491,1.0512328
matr_b1c30,492,1.051103
matr_b1c30,493,1.0506572
matr_b1c30,494,1.0498813
matr_b1c30,495,1.0499083
matr_b1c30,496,1.0494158
matr_b1c30,497,1.048982
matr_b1c30,498,1.0487528
matr_b1c30,499,1.0489359
matr_b1c30,500,1.0480188
matr_b1c30,501,1.0474379
matr_b1c30,502,1.0468926
matr_b1c30,503,1.0450468
matr_b1c30,504,1.0455233
matr_b1c30,505,1.0459646
matr_b1c30,506,1.0450349
matr_b1c30,507,1.0460174
matr_b1c30,508,1.0451183
matr_b1c30,509,1.0455632
matr_b1c30,510,1.0452427
matr_b1c30,511,1.0450652
matr_b1c30,512,1.0438316
matr_b1c30,513,1.0446669
matr_b1c30,514,1.0439422
matr_b1c30,515,1.0441179
matr_b1c30,516,1.0442367
matr_b1c30,517,1.0437994
matr_b1c30,518,1.0426308
matr_b1c30,519,1.0432125
matr_b1c30,520,1.0428894
matr_b1c30,521,1.0430986
matr_b1c30,522,1.0426356
matr_b1c30,523,1.0421673
matr_b1c30,524,1.0402751
matr_b1c30,525,1.0408992
matr_b1c30,526,1.041292
matr_b1c30,527,1.0406926
matr_b1c30,528,1.0405612
matr_b1c30,529,1.0402836
matr_b1c30,530,1.0387388
matr_b1c30,531,1.0393279
matr_b1c30,532,1.0393403
matr_b1c30,533,1.0386335
matr_b1c30,534,1.0389156
matr_b1c30,535,1.0382086
matr_b1c30,536,1.036633
matr_b1c30,537,1.0377376
matr_b1c30,538,1.03715
matr_b1c30,539,1.0372136
matr_b1c30,540,1.0367488
matr_b1c30,541,1.036229
matr_b1c30,542,1.0344598
matr_b1c30,543,1.0356051
matr_b1c30,544,1.0355175
matr_b1c30,545,1.0351516
matr_b1c30,546,1.0346929
matr_b1c30,547,1.0344096
matr_b1c30,548,1.032807
matr_b1c30,549,1.0332937
matr_b1c30,550,1.0331452
matr_b1c30,551,1.0328375
matr_b1c30,552,1.032138
matr_b1c30,553,1.0319233
matr_b1c30,554,1.0301788
matr_b1c30,555,1.0314652
matr_b1c30,556,1.0305458
matr_b1c30,557,1.0304672
matr_b1c30,558,1.0297446
matr_b1c30,559,1.0294168
matr_b1c30,560,1.0278246
matr_b1c30,561,1.0286142
matr_b1c30,562,1.0278383
matr_b1c30,563,1.0272443
matr_b1c30,564,1.0271753
matr_b1c30,565,1.0264437
matr_b1c30,566,1.0246683
matr_b1c30,567,1.0253454
matr_b1c30,568,1.0251281
matr_b1c30,569,1.0241843
matr_b1c30,570,1.023953
matr_b1c30,571,1.0232028
matr_b1c30,572,1.0224766
matr_b1c30,573,1.0220251
matr_b1c30,574,1.0214843
matr_b1c30,575,1.0209209
matr_b1c30,576,1.0209042
matr_b1c30,577,1.0202463
matr_b1c30,578,1.0198829
matr_b1c30,579,1.0190862
matr_b1c30,580,1.0182763
matr_b1c30,581,1.0177701
matr_b1c30,582,1.0165862
matr_b1c30,583,1.0161332
matr_b1c30,584,1.015056
matr_b1c30,585,1.0142502
matr_b1c30,586,1.0135574
matr_b1c30,587,1.013209
matr_b1c30,588,1.0124357
matr_b1c30,589,1.0114774
matr_b1c30,590,1.0107661
matr_b1c30,591,1.0101848
matr_b1c30,592,1.0091541
matr_b1c30,593,1.0081464
matr_b1c30,594,1.0075817
matr_b1c30,595,1.0063319
matr_b1c30,596,1.0057613
matr_b1c30,597,1.0048355
matr_b1c30,598,1.0044217
matr_b1c30,599,1.0032774
matr_b1c30,600,1.0027757
matr_b1c30,601,1.001297
matr_b1c30,602,1.0010828
matr_b1c30,603,0.99911302
matr_b1c30,604,0.99915516
matr_b1c30,605,0.9986189
matr_b1c30,606,0.99789524
matr_b1c30,607,0.99684602
matr_b1c30,608,0.99632877
matr_b1c30,609,0.99515504
matr_b1c30,610,0.99397552
matr_b1c30,611,0.99332196
matr_b1c30,612,0.99205786
matr_b1c30,613,0.9915359
matr_b1c30,614,0.9904061
matr_b1c30,615,0.98968136
matr_b1c30,616,0.98843372
matr_b1c30,617,0.98791909
matr_b1c30,618,0.98675269
matr_b1c30,619,0.98565209
matr_b1c30,620,0.98499876
matr_b1c30,621,0.98361564
matr_b1c30,622,0.98169255
matr_b1c30,623,0.98175198
matr_b1c30,624,0.98073554
matr_b1c30,625,0.97983021
matr_b1c30,626,0.97910684
matr_b1c30,627,0.97800797
matr_b1c30,628,0.97697622
matr_b1c30,629,0.97595841
matr_b1c30,630,0.97491884
matr_b1c30,631,0.97373736
matr_b1c30,632,0.97265768
matr_b1c30,633,0.97131246
matr_b1c30,634,0.97057498
matr_b1c30,635,0.96835297
matr_b1c30,636,0.96836084
matr_b1c30,637,0.96767443
matr_b1c30,638,0.96624666
matr_b1c30,639,0.9653604
matr_b1c30,640,0.96412772
matr_b1c30,641,0.96328604
matr_b1c30,642,0.96187717
matr_b1c30,643,0.96050078
matr_b1c30,644,0.95962363
matr_b1c30,645,0.95866281
matr_b1c30,646,0.95770115
matr_b1c30,647,0.95636457
matr_b1c30,648,0.95419234
matr_b1c30,649,0.95429856
matr_b1c30,650,0.95295346
matr_b1c30,651,0.95194536
matr_b1c30,652,0.95084667
matr_b1c30,653,0.94980639
matr_b1c30,654,0.94858003
matr_b1c30,655,0.94714534
matr_b1c30,656,0.94586688
matr_b1c30,657,0.94443834
matr_b1c30,658,0.9438808
matr_b1c30,659,0.942545
matr_b1c30,660,0.94136411
matr_b1c30,661,0.93894392
matr_b1c30,662,0.93928719
matr_b1c30,663,0.93788451
matr_b1c30,664,0.93664968
matr_b1c30,665,0.93537438
matr_b1c30,666,0.93409669
matr_b1c30,667,0.93293309
matr_b1c30,668,0.93200588
matr_b1c30,669,0.93056363
matr_b1c30,670,0.92954117
matr_b1c30,671,0.92805737
matr_b1c30,672,0.92699182
matr_b1c30,673,0.92574114
matr_b1c30,674,0.92433864
matr_b1c30,675,0.92331451
matr_b1c30,676,0.92200029
matr_b1c30,677,0.92072558
matr_b1c30,678,0.919595
matr_b1c30,679,0.91840035
matr_b1c30,680,0.91709155
matr_b1c30,681,0.91441453
matr_b1c30,682,0.91460896
matr_b1c30,683,0.91317773
matr_b1c30,684,0.91186714
matr_b1c30,685,0.91060507
matr_b1c30,686,0.90934402
matr_b1c30,687,0.90805918
matr_b1c30,688,0.90678155
matr_b1c30,689,0.90563262
matr_b1c30,690,0.90430528
matr_b1c30,691,0.90286666
matr_b1c30,692,0.90173048
matr_b1c30,693,0.90004051
matr_b1c30,694,0.89914757
matr_b1c30,695,0.8976689
matr_b1c30,696,0.8976689
matr_b1c30,697,0.89512593
matr_b1c30,698,0.89375675
matr_b1c30,699,0.89241672
matr_b1c30,700,0.89120221
matr_b1c30,701,0.88851744
matr_b1c30,702,0.88852811
matr_b1c30,703,0.88734722
matr_b1c30,704,0.88592416
matr_b1c30,705,0.88455349
matr_b1c30,706,0.8831026
matr_b1c30,707,0.88186419
matr_b1c30,708,0.88054287
matr_b1c31,1,0.0
matr_b1c31,2,1.0946392
matr_b1c31,3,1.0959352
matr_b1c31,4,1.0967276
matr_b1c31,5,1.0971971
matr_b1c31,6,1.097481
matr_b1c31,7,1.0977181
matr_b1c31,8,1.0979507
matr_b1c31,9,1.0980457
matr_b1c31,10,1.0981392
matr_b1c31,11,1.0982361
matr_b1c31,12,1.0982825
matr_b1c31,13,1.0983301
matr_b1c31,14,1.098289
matr_b1c31,15,1.0983156
matr_b1c31,16,1.0983149
matr_b1c31,17,1.0982523
matr_b1c31,18,1.098269
matr_b1c31,19,1.0982422
matr_b1c31,20,1.098241
matr_b1c31,21,1.0983334
matr_b1c31,22,1.0982602
matr_b1c31,23,1.0981542
matr_b1c31,24,1.098121
matr_b1c31,25,1.0980847
matr_b1c31,26,1.0980194
matr_b1c31,27,1.0980414
matr_b1c31,28,1.0980428
matr_b1c31,29,1.0980171
matr_b1c31,30,1.0979885
matr_b1c31,31,1.0979977
matr_b1c31,32,1.0966856
matr_b1c31,33,1.0978621
matr_b1c31,34,1.0978693
matr_b1c31,35,1.0979022
matr_b1c31,36,1.0979098
matr_b1c31,37,1.0978897
matr_b1c31,38,1.0966337
matr_b1c31,39,1.0978591
matr_b1c31,40,1.0977814
matr_b1c31,41,1.0978096
matr_b1c31,42,1.0977393
matr_b1c31,43,1.0977112
matr_b1c31,44,1.097607
matr_b1c31,45,1.0976275
matr_b1c31,46,1.0975447
matr_b1c31,47,1.0975108
matr_b1c31,48,1.0974392
matr_b1c31,49,1.0974355
matr_b1c31,50,1.0973709
matr_b1c31,51,1.0973341
matr_b1c31,52,1.0975264
matr_b1c31,53,1.0976833
matr_b1c31,54,1.0978316
matr_b1c31,55,1.0978509
matr_b1c31,56,1.0978572
matr_b1c31,57,1.0973386
matr_b1c31,58,1.0971576
matr_b1c31,59,1.0971154
matr_b1c31,60,1.0970653
matr_b1c31,61,1.0969902
matr_b1c31,62,1.0970213
matr_b1c31,63,1.0969549
matr_b1c31,64,1.0969224
matr_b1c31,65,1.0968727
matr_b1c31,66,1.0968298
matr_b1c31,67,1.0967759
matr_b1c31,68,1.0967592
matr_b1c31,69,1.096697
matr_b1c31,70,1.0966444
matr_b1c31,71,1.0965778
matr_b1c31,72,1.0965809
matr_b1c31,73,1.0952907
matr_b1c31,74,1.0964795
matr_b1c31,75,1.0964137
matr_b1c31,76,1.0963832
matr_b1c31,77,1.0963277
matr_b1c31,78,1.0962874
matr_b1c31,79,1.0950392
matr_b1c31,80,1.0962231
matr_b1c31,81,1.0961469
matr_b1c31,82,1.0961052
matr_b1c31,83,1.0960256
matr_b1c31,84,1.0960238
matr_b1c31,85,1.0960195
matr_b1c31,86,1.0959488
matr_b1c31,87,1.0958644
matr_b1c31,88,1.0958792
matr_b1c31,89,1.0958103
matr_b1c31,90,1.0957605
matr_b1c31,91,1.0957917
matr_b1c31,92,1.0956663
matr_b1c31,93,1.0956216
matr_b1c31,94,1.095592
matr_b1c31,95,1.0955549
matr_b1c31,96,1.0954814
matr_b1c31,97,1.0955694
matr_b1c31,98,1.0954791
matr_b1c31,99,1.0953952
matr_b1c31,100,1.0953494
matr_b1c31,101,1.0953295
matr_b1c31,102,1.0952941
matr_b1c31,103,1.0952415
matr_b1c31,104,1.0951551
matr_b1c31,105,1.0951347
matr_b1c31,106,1.0951052
matr_b1c31,107,1.0950413
matr_b1c31,108,1.0949439
matr_b1c31,109,1.0950079
matr_b1c31,110,1.0948452
matr_b1c31,111,1.0947789
matr_b1c31,112,1.0947282
matr_b1c31,113,1.094763
matr_b1c31,114,1.0947028
matr_b1c31,115,1.0947131
matr_b1c31,116,1.0946404
matr_b1c31,117,1.0945979
matr_b1c31,118,1.0944523
matr_b1c31,119,1.0944825
matr_b1c31,120,1.0931723
matr_b1c31,121,1.0944066
matr_b1c31,122,1.0943334
matr_b1c31,123,1.0943282
matr_b1c31,124,1.0942718
matr_b1c31,125,1.094276
matr_b1c31,126,1.0930185
matr_b1c31,127,1.0941151
matr_b1c31,128,1.094041
matr_b1c31,129,1.0939823
matr_b1c31,130,1.0939264
matr_b1c31,131,1.0938454
matr_b1c31,132,1.0926069
matr_b1c31,133,1.093784
matr_b1c31,134,1.0937393
matr_b1c31,135,1.0936737
matr_b1c31,136,1.0936234
matr_b1c31,137,1.09354
matr_b1c31,138,1.0934663
matr_b1c31,139,1.0933529
matr_b1c31,140,1.0932957
matr_b1c31,141,1.0932893
matr_b1c31,142,1.093225
matr_b1c31,143,1.0932636
matr_b1c31,144,1.0932304
matr_b1c31,145,1.0932102
matr_b1c31,146,1.0930929
matr_b1c31,147,1.0930235
matr_b1c31,148,1.0929481
matr_b1c31,149,1.0929214
matr_b1c31,150,1.0928844
matr_b1c31,151,1.0928289
matr_b1c31,152,1.0927707
matr_b1c31,153,1.0927266
matr_b1c31,154,1.0926813
matr_b1c31,155,1.092674
matr_b1c31,156,1.0926775
matr_b1c31,157,1.0926647
matr_b1c31,158,1.0925884
matr_b1c31,159,1.0925238
matr_b1c31,160,1.0925219
matr_b1c31,161,1.0924324
matr_b1c31,162,1.0924937
matr_b1c31,163,1.092266
matr_b1c31,164,1.0922233
matr_b1c31,165,1.0921838
matr_b1c31,166,1.0921235
matr_b1c31,167,1.0920495
matr_b1c31,168,1.0921677
matr_b1c31,169,1.0922152
matr_b1c31,170,1.0922728
matr_b1c31,171,1.0921385
matr_b1c31,172,1.0920023
matr_b1c31,173,1.0905913
matr_b1c31,174,1.091742
matr_b1c31,175,1.0916231
matr_b1c31,176,1.0917386
matr_b1c31,177,1.0918559
matr_b1c31,178,1.0918617
matr_b1c31,179,1.0906628
matr_b1c31,180,1.0918089
matr_b1c31,181,1.0917711
matr_b1c31,182,1.0916132
matr_b1c31,183,1.0914563
matr_b1c31,184,1.0912983
matr_b1c31,185,1.0899959
matr_b1c31,186,1.0911558
matr_b1c31,187,1.0911013
matr_b1c31,188,1.0910932
matr_b1c31,189,1.0909525
matr_b1c31,190,1.0909574
matr_b1c31,191,1.090853
matr_b1c31,192,1.090806
matr_b1c31,193,1.0906907
matr_b1c31,194,1.090616
matr_b1c31,195,1.0906427
matr_b1c31,196,1.0906235
matr_b1c31,197,1.0907027
matr_b1c31,198,1.0908347
matr_b1c31,199,1.0907649
matr_b1c31,200,1.0905883
matr_b1c31,201,1.0904025
matr_b1c31,202,1.0902591
matr_b1c31,203,1.0901461
matr_b1c31,204,1.090265
matr_b1c31,205,1.0904819
matr_b1c31,206,1.0905354
matr_b1c31,207,1.09062
matr_b1c31,208,1.0905794
matr_b1c31,209,1.0905765
matr_b1c31,210,1.0904285
matr_b1c31,211,1.0903591
matr_b1c31,212,1.0900198
matr_b1c31,213,1.089757
matr_b1c31,214,1.0896925
matr_b1c31,215,1.0896782
matr_b1c31,216,1.0894669
matr_b1c31,217,1.0894529
matr_b1c31,218,1.0893555
matr_b1c31,219,1.0893275
matr_b1c31,220,1.0892283
matr_b1c31,221,1.0891713
matr_b1c31,222,1.0891854
matr_b1c31,223,1.0891539
matr_b1c31,224,1.0891926
matr_b1c31,225,1.0892271
matr_b1c31,226,1.0887543
matr_b1c31,227,1.089384
matr_b1c31,228,1.0892034
matr_b1c31,229,1.0889504
matr_b1c31,230,1.0887644
matr_b1c31,231,1.0886755
matr_b1c31,232,1.0873872
matr_b1c31,233,1.0887084
matr_b1c31,234,1.0887625
matr_b1c31,235,1.0888598
matr_b1c31,236,1.0887893
matr_b1c31,237,1.0887921
matr_b1c31,238,1.0874172
matr_b1c31,239,1.0886018
matr_b1c31,240,1.0885071
matr_b1c31,241,1.0882345
matr_b1c31,242,1.0881294
matr_b1c31,243,1.0880587
matr_b1c31,244,1.0880306
matr_b1c31,245,1.0879264
matr_b1c31,246,1.0878607
matr_b1c31,247,1.0878112
matr_b1c31,248,1.0876878
matr_b1c31,249,1.0876667
matr_b1c31,250,1.0876431
matr_b1c31,251,1.0875674
matr_b1c31,252,1.0875535
matr_b1c31,253,1.0875183
matr_b1c31,254,1.087648
matr_b1c31,255,1.0877161
matr_b1c31,256,1.0876375
matr_b1c31,257,1.0875152
matr_b1c31,258,1.0872474
matr_b1c31,259,1.0871909
matr_b1c31,260,1.0870761
matr_b1c31,261,1.0871007
matr_b1c31,262,1.0872175
matr_b1c31,263,1.0872511
matr_b1c31,264,1.0872746
matr_b1c31,265,1.0872779
matr_b1c31,266,1.0871907
matr_b1c31,267,1.0871222
matr_b1c31,268,1.0870932
matr_b1c31,269,1.086893
matr_b1c31,270,1.0866425
matr_b1c31,271,1.0865679
matr_b1c31,272,1.0865225
matr_b1c31,273,1.086436
matr_b1c31,274,1.0864198
matr_b1c31,275,1.0863121
matr_b1c31,276,1.0861915
matr_b1c31,277,1.0861595
matr_b1c31,278,1.0861101
matr_b1c31,279,1.086015
matr_b1c31,280,1.0860307
matr_b1c31,281,1.0859003
matr_b1c31,282,1.0858885
matr_b1c31,283,1.0859644
matr_b1c31,284,1.0859461
matr_b1c31,285,1.0858321
matr_b1c31,286,1.0857415
matr_b1c31,287,1.0856445
matr_b1c31,288,1.0856168
matr_b1c31,289,1.0855013
matr_b1c31,290,1.0855236
matr_b1c31,291,1.084359
matr_b1c31,292,1.0856915
matr_b1c31,293,1.0856813
matr_b1c31,294,1.085718
matr_b1c31,295,1.0856906
matr_b1c31,296,1.0856683
matr_b1c31,297,1.0843605
matr_b1c31,298,1.0852858
matr_b1c31,299,1.0850409
matr_b1c31,300,1.0849687
matr_b1c31,301,1.0848956
matr_b1c31,302,1.0848186
matr_b1c31,303,1.0835334
matr_b1c31,304,1.0846654
matr_b1c31,305,1.0845892
matr_b1c31,306,1.0844959
matr_b1c31,307,1.084414
matr_b1c31,308,1.0842801
matr_b1c31,309,1.0842516
matr_b1c31,310,1.0841597
matr_b1c31,311,1.0841608
matr_b1c31,312,1.0841547
matr_b1c31,313,1.0840409
matr_b1c31,314,1.0840226
matr_b1c31,315,1.0839866
matr_b1c31,316,1.0838605
matr_b1c31,317,1.0837793
matr_b1c31,318,1.0837276
matr_b1c31,319,1.0837305
matr_b1c31,320,1.0837839
matr_b1c31,321,1.0837456
matr_b1c31,322,1.0837563
matr_b1c31,323,1.0836917
matr_b1c31,324,1.0836271
matr_b1c31,325,1.0836651
matr_b1c31,326,1.0835038
matr_b1c31,327,1.0832962
matr_b1c31,328,1.0832287
matr_b1c31,329,1.0831368
matr_b1c31,330,1.0830688
matr_b1c31,331,1.0830171
matr_b1c31,332,1.0829395
matr_b1c31,333,1.0829765
matr_b1c31,334,1.0828196
matr_b1c31,335,1.0827272
matr_b1c31,336,1.0826564
matr_b1c31,337,1.0826056
matr_b1c31,338,1.0825467
matr_b1c31,339,1.082914
matr_b1c31,340,1.083269
matr_b1c31,341,1.0834517
matr_b1c31,342,1.0833948
matr_b1c31,343,1.0833308
matr_b1c31,344,1.0832053
matr_b1c31,345,1.083172
matr_b1c31,346,1.0831695
matr_b1c31,347,1.0833371
matr_b1c31,348,1.0835121
matr_b1c31,349,1.0836784
matr_b1c31,350,1.0837877
matr_b1c31,351,1.0837895
matr_b1c31,352,1.0837816
matr_b1c31,353,1.0837874
matr_b1c31,354,1.0836865
matr_b1c31,355,1.0834026
matr_b1c31,356,1.0818423
matr_b1c31,357,1.0827543
matr_b1c31,358,1.0825373
matr_b1c31,359,1.0824112
matr_b1c31,360,1.0822875
matr_b1c31,361,1.0821857
matr_b1c31,362,1.0808753
matr_b1c31,363,1.0820514
matr_b1c31,364,1.0820125
matr_b1c31,365,1.0819359
matr_b1c31,366,1.0818574
matr_b1c31,367,1.0817828
matr_b1c31,368,1.0805267
matr_b1c31,369,1.0818197
matr_b1c31,370,1.0817276
matr_b1c31,371,1.0816007
matr_b1c31,372,1.0814487
matr_b1c31,373,1.0813583
matr_b1c31,374,1.0812078
matr_b1c31,375,1.0812857
matr_b1c31,376,1.081413
matr_b1c31,377,1.0815182
matr_b1c31,378,1.081535
matr_b1c31,379,1.0815592
matr_b1c31,380,1.0815891
matr_b1c31,381,1.0815731
matr_b1c31,382,1.0815778
matr_b1c31,383,1.0814562
matr_b1c31,384,1.0811542
matr_b1c31,385,1.0808849
matr_b1c31,386,1.0806707
matr_b1c31,387,1.080536
matr_b1c31,388,1.0803998
matr_b1c31,389,1.0802987
matr_b1c31,390,1.0802046
matr_b1c31,391,1.08013
matr_b1c31,392,1.0801243
matr_b1c31,393,1.0799949
matr_b1c31,394,1.079962
matr_b1c31,395,1.0799028
matr_b1c31,396,1.0798788
matr_b1c31,397,1.0799152
matr_b1c31,398,1.0799036
matr_b1c31,399,1.0797862
matr_b1c31,400,1.0796527
matr_b1c31,401,1.0794652
matr_b1c31,402,1.0793213
matr_b1c31,403,1.0792295
matr_b1c31,404,1.0793632
matr_b1c31,405,1.0794477
matr_b1c31,406,1.0795311
matr_b1c31,407,1.0795527
matr_b1c31,408,1.0795736
matr_b1c31,409,1.0795554
matr_b1c31,410,1.0795637
matr_b1c31,411,1.0795
matr_b1c31,412,1.0791882
matr_b1c31,413,1.0789279
matr_b1c31,414,1.0786412
matr_b1c31,415,1.0784439
matr_b1c31,416,1.0783428
matr_b1c31,417,1.0782021
matr_b1c31,418,1.0781475
matr_b1c31,419,1.0780642
matr_b1c31,420,1.0779786
matr_b1c31,421,1.0767044
matr_b1c31,422,1.0778944
matr_b1c31,423,1.0778539
matr_b1c31,424,1.0777786
matr_b1c31,425,1.0778223
matr_b1c31,426,1.0778513
matr_b1c31,427,1.0765669
matr_b1c31,428,1.0776179
matr_b1c31,429,1.0774845
matr_b1c31,430,1.0772967
matr_b1c31,431,1.0771219
matr_b1c31,432,1.0771273
matr_b1c31,433,1.076019
matr_b1c31,434,1.0773398
matr_b1c31,435,1.0773839
matr_b1c31,436,1.0774003
matr_b1c31,437,1.0773648
