dataset,cell_id,n_cycles,q0,cycle_life,is_censored,capacity_normalized,Qdis_N,delta_Qdis,retention_ratio,slope_linear,variance_Qdis,range_Qdis,max_drop,std_diff,skewness_Qdis,slope_ratio,Qdis_cycle10,mean_diff,poly2_a,poly2_b,poly2_c,exp_decay_k,cycle_to_99pct,cycle_to_98pct,cycle_to_95pct,slope_first_quarter,slope_last_quarter,autocorr_lag1,knee_cycle,n_capacity_jumps,accel_mean,accel_std,accel_max_abs,linearity_r2,kurtosis_Qdis,fft_top3_energy_ratio,spectral_entropy,sample_entropy,pos_neg_diff_ratio,mad_Qdis
matr,matr_b1c7,50,1.09553235,818.0,0,0,1.0975028,0.0036384000000000416,1.0033261892424692,3.6110765306124915e-05,9.497407624406445e-07,0.004104200000000002,0.003628599999999871,0.0008494701655051056,-1.9339731438294463,-0.27876045948683287,1.097587,7.580000000000087e-05,1.0955103065935743,0.00011083270063342234,-1.4369602947564527e-06,-3.2906819551054855e-05,50.0,50.0,50.0,0.00016875419580420766,2.999300699309296e-06,-0.33912100391268024,11.0,0.0,-2.6361702127659365e-05,0.0013942080290689429,0.005083599999999633,0.2745985899653095,3.278515092468874,0.4701002419907027,2.5703649603238166,0.3425978300478957,2.0,0.0002044000000001045
matr,matr_b1c7,100,1.09553235,818.0,0,0,1.0957625,0.0018981000000000137,1.001735224219748,-6.428188002467599e-06,6.59143656126923e-07,0.004104200000000002,0.003628599999999871,0.0006031309237157408,-1.295711878069558,-0.9897225814230185,1.097587,1.9368367346938914e-05,1.0959520373449612,6.80129039679138e-05,-7.298146271605531e-07,5.857713544664696e-06,100.0,100.0,100.0,5.4629478260860624e-05,-3.915756521741885e-05,-0.3202835857465735,11.0,0.0,-1.3994845360823716e-05,0.0009770230556186712,0.005083599999999633,0.05119669108904745,2.024370980877781,0.5762794400755881,2.4632970803973016,0.37966446216343114,0.96,0.00045120000000009597
matr,matr_b1c8,50,1.0916926999999998,,1,0,1.0951722,0.005197399999999908,1.004768367121882,5.657255102042202e-05,1.2752310260307928e-06,0.0054570999999998815,0.00011070000000001912,0.00024009942728510733,-2.4456894734801446,-0.05113784541064298,1.0941397,0.00010827916666666475,1.0914078658054713,0.00025365051224745356,-3.7899607928282794e-06,-5.1650827971744214e-05,50.0,50.0,50.0,0.0003710171328671519,-1.9173776223749835e-05,0.6228748597704139,14.0,0.0,-2.798510638297677e-05,0.00011141293705908512,0.0005076999999997778,0.5019409759685649,6.638461118840558,0.6804482091751985,2.1261716068536525,0.13124218903038826,2.2,0.00019250000000003986
matr,matr_b1c8,100,1.0916926999999998,,1,0,1.0941359,0.004161099999999918,1.0038176111961488,5.429254174411439e-06,7.540996417345025e-07,0.005939099999999975,0.0006089999999998597,0.00019619004569173902,-2.8534094111593027,-0.5631377104287182,1.0941397,4.246020408163181e-05,1.0928046879019426,0.00010205720069472533,-9.473328090225883e-07,-4.956640544666118e-06,100.0,100.0,100.0,0.0001697297826086765,-2.9468521739162344e-05,0.5825076619037763,23.0,0.0,-1.3847422680412257e-05,0.0001246799499359401,0.0006209999999997606,0.03192246673348165,11.435683224849337,0.6866143673932801,2.1661932212642276,0.19150278921773217,0.8846153846153846,0.0002776999999998253
matr,matr_b1c9,50,1.08395785,1012.0,0,0,1.0880841,0.005109900000000112,1.0047183949534533,6.672114285714446e-05,1.444332273344456e-06,0.0051235000000000586,9.419999999993323e-05,0.0001791713854877519,-2.0639722581866344,0.06267311753368153,1.0866315,0.00010645625000000232,1.083869180481112,0.00024918357906564276,-3.508893004009969e-06,-6.133382658473461e-05,50.0,50.0,50.0,0.0003760381118881573,1.0241258741538372e-06,0.7417949398568138,13.0,0.0,-1.5191489361699604e-05,9.303951077825437e-05,0.0002905999999998077,0.6164386112975435,4.069727295385265,0.7059373953422646,2.0479899867498004,0.09021137972030063,3.8,0.00029460000000014475
matr,matr_b1c9,100,1.08395785,1012.0,0,0,1.0876312,0.004656999999999911,1.0043001947784167,1.820438589982335e-05,9.452788463360952e-07,0.005975700000000028,0.000579499999999955,0.0001601561438091958,-2.8426745826209485,-0.30881190625660804,1.0866315,4.75204081632644e-05,1.0851117396420502,0.00011307897202792543,-9.301430012560598e-07,-1.6727235888647958e-05,100.0,100.0,100.0,0.0001759925217391051,-2.101230434785083e-05,0.6240214540805067,22.0,0.0,-7.750515463919497e-06,0.00012165823443106776,0.0006143000000000676,0.286310289928718,9.477204745637799,0.6453403236798245,2.2696050979506106,0.13694833027556844,1.45,0.00023890000000004186
matr,matr_b2c0,50,1.0719096000000001,278.0,0,0,1.0632498,-0.006804299999999985,0.9936411626290671,-0.0001887003265306009,8.56154285264469e-06,0.010333900000000007,0.0020721999999999685,0.0010292674132010495,-0.6651371625975359,5.922013359083294,1.0733572,-0.0001417562499999997,1.072150419840208,8.932587305563715e-05,-5.346657684351389e-06,0.0001762491955205528,50.0,50.0,50.0,0.00014720314685316702,-0.000368682867132828,-0.34655688313752814,27.0,0.0,-4.407021276596449e-05,0.001681321308150312,0.0034734999999999072,0.8318083281393647,-0.5804898107138374,0.8470815663051909,1.4040674123440606,0.8109302162163288,0.7142857142857143,0.0019884999999999486
matr,matr_b2c0,100,1.0719096000000001,278.0,0,0,1.038452,-0.031602099999999966,0.9704668203224491,-0.00035473076190475157,0.00011293055682862759,0.03904200000000002,0.02123940000000002,0.0028421222776409735,-0.5715940866969865,2.4936814389900075,1.0733572,-0.00032247040816326495,1.0738517394944431,-6.965909376887394e-05,-2.7948202758418943e-06,0.00033383452914241367,51.0,73.0,100.0,-5.03984782608877e-05,-0.000558532347826107,-0.20482720797737886,73.0,1.0,-3.5939175257733594e-05,0.0044268721039409835,0.030508800000000225,0.9099783577607216,-0.8824277550067658,0.8056711823079403,1.5577635094560462,0.2566194805105992,0.5555555555555556,0.008061399999999885
matr,matr_b2c1,50,1.07248825,133.0,0,0,1.0343227,-0.0377478,0.9647898155951498,-0.0008090529387754984,0.0001334149099058721,0.03929369999999999,0.0030664000000000247,0.00104857742593338,-0.325980182154276,1.6365985253802957,1.0690311,-0.0007864125,1.0735206361736864,-0.0003990096821537273,-7.88544724272668e-06,0.0007650453703865315,22.0,34.0,50.0,-0.0006309185314684748,-0.001136475524475502,-0.3887886749722365,27.0,0.0,-3.431914893617206e-05,0.0017498044559003188,0.003908199999999917,0.9812496342471797,-1.0589810493382061,0.8285457142353754,1.5274007258044726,0.259957524436926,0.3333333333333333,0.009024900000000002
matr,matr_b2c1,100,1.07248825,133.0,0,0,0.96833885,-0.10373164999999995,0.9032417644175453,-0.0010921046972170597,0.0009883283764745214,0.10527754999999994,0.0030664000000000247,0.000921546790423485,-0.2961849759258322,1.614313305463399,1.0690311,-0.0010584862244897954,1.0754413040822244,-0.0005795119181178486,-5.025419402933582e-06,0.0010580453401701827,22.0,34.0,63.0,-0.0006259685652174088,-0.0013811800608695653,-0.299400027129971,39.0,0.0,-2.4873195876289127e-05,0.0014796641720089376,0.003908199999999917,0.9855351420574848,-1.1861261918595976,0.8374966990103204,1.5096656347818882,0.060624621816434854,0.13953488372093023,0.027451299999999845
matr,matr_b2c10,50,1.0710426499999999,251.0,0,0,1.0724401,0.0033879999999999466,1.003169162662886,1.6649132653074153e-05,7.536372213078138e-07,0.004889700000000108,0.00020250000000010537,0.0002864522788451192,-2.7110548300512534,-0.38009522748190827,1.073199,7.058333333333222e-05,1.0707993695462443,0.00022342381350414853,-3.976436170213611e-06,-1.5505340807626787e-05,50.0,50.0,50.0,0.0003210926573427074,-8.690979020973859e-05,0.5655980222177617,19.0,0.0,-3.340212765957947e-05,0.00016659500067771704,0.0005213000000001689,0.07356155196748504,9.984120307016706,0.7323544044587036,1.9023258177086972,0.45391749149411126,1.0,0.0003033999999999537
matr,matr_b2c10,100,1.0710426499999999,251.0,0,0,1.0670482,-0.0020039000000000584,0.9981255356965296,-6.00139245516286e-05,4.159670829294946e-06,0.00694729999999999,0.00028199999999989345,0.0002274626779117309,-0.6600508788931855,-6.639677937282095,1.073199,-2.0447959183674066e-05,1.0722000863653067,7.675043301267355e-05,-1.3408270349442481e-06,5.596178765821686e-05,100.0,100.0,100.0,0.00013480973913040185,-0.00013002652173914886,0.5612948389291565,29.0,0.0,-1.4918556701033572e-05,0.00014740301325090913,0.0005213000000001689,0.7071147898751409,-0.7807337676065167,0.9378660606904923,0.923505211712278,0.13000736689365375,0.4411764705882353,0.0014408999999999672
matr,matr_b2c11,50,1.07343895,250.0,0,0,1.075193,0.0034883000000001108,1.0032549078118256,2.5890520408178073e-05,5.483367016326721e-07,0.004223899999999947,0.00037050000000005134,0.000282158804088814,-3.128863612018129,-0.20490307054851437,1.0752143,7.267291666666897e-05,1.0732660187794185,0.00017574468581902367,-2.881810873286093e-06,-2.406691272053213e-05,50.0,50.0,50.0,0.00025771363636363997,-4.45807692307525e-05,0.32097223237307826,19.0,0.0,-2.4702127659573777e-05,0.000285614195583624,0.0005954000000001347,0.24449176756167834,12.379441254071713,0.6187317192968806,2.2694258696475837,0.8393296907380268,1.6666666666666667,0.0002348000000000905
matr,matr_b2c11,100,1.07343895,250.0,0,0,1.0705185,-0.0011862000000000261,0.9988931652534508,-4.145734199133067e-05,2.3251925418202575e-06,0.005410099999999973,0.00043850000000000833,0.00024336034000096323,-0.7989907683961011,-3.4748782312577484,1.0752143,-1.2104081632653328e-05,1.0741781106724553,8.126437305036573e-05,-1.2031540690362876e-06,3.8565099857560955e-05,100.0,100.0,100.0,0.00011278278260868481,-0.00010643239130435819,0.20318107487625708,30.0,0.0,-1.5892783505156113e-05,0.00027995836592064504,0.0005954000000001347,0.6036550201733675,-0.5762943768386344,0.934638583315765,0.9315169344743429,0.2720473583043789,0.9215686274509803,0.0009068000000000964
matr,matr_b2c12,50,1.0725753999999998,435.0,0,0,1.0701246,-0.0011513000000000773,0.9989253001957759,-7.000219387753135e-05,1.5407148360849646e-06,0.004121999999999959,0.000296000000000074,0.00024747537334515865,-0.4591960256601734,-3.255557087599524,1.0739849,-2.3985416666668275e-05,1.0729092451736868,0.00011011944209596584,-3.4638776148756062e-06,6.522196186296386e-05,50.0,50.0,50.0,0.00020855559440563775,-0.00015858286713281146,0.5007886535385683,15.0,0.0,-2.4393617021275302e-05,0.0001941359880963804,0.0007436999999999028,0.6361082574011125,-1.0496928839677018,0.9477151250442218,0.7777831391534972,0.21477530164369313,0.4117647058823529,0.0010029000000000288
matr,matr_b2c12,100,1.0725753999999998,435.0,0,0,1.0600308,-0.011245100000000008,0.9895030775918696,-0.0001480130797773593,1.9109788650556142e-05,0.01421579999999989,0.001562999999999981,0.00028046259824431323,-0.47745163658330086,2.882541316340006,1.0739849,-0.00011474591836734701,1.0740644579793297,-8.674401472298108e-06,-1.3660654735790103e-06,0.0001383494532233341,93.0,100.0,100.0,3.844543478258691e-05,-0.00021291739130439928,0.015230808858069914,39.0,0.0,-1.2625773195874809e-05,0.0003776224013423254,0.002698199999999984,0.9362441914837015,-1.0805458243507744,0.8854385020290058,1.2768869169049408,0.09548876717867219,0.1951219512195122,0.0034703000000000372
matr,matr_b2c13,50,1.08202135,454.0,0,0,1.0800234,-0.00026159999999997297,0.9997578416806676,-5.1994959183658224e-05,9.648945186505273e-07,0.003193400000000013,0.0002550999999999526,0.0002622548514009439,-0.6297633610702379,-2.738228175756159,1.0830935,-5.449999999999437e-06,1.0819946556430737,0.00010505924581746686,-3.0202731730988683e-06,4.8029467108506894e-05,50.0,50.0,50.0,0.00017738391608393796,-0.00014259195804190058,0.4715018201751773,16.0,0.0,-2.9253191489367866e-05,0.00018798553911227327,0.0005212000000003325,0.560367113348877,-0.842381842579897,0.933441550087824,0.926050840046252,0.2480729343567351,0.5483870967741935,0.0006608999999999643
matr,matr_b2c13,100,1.08202135,454.0,0,0,1.0716245,-0.00866049999999996,0.9919831340803584,-0.00012120364131106153,1.2928153680569286e-05,0.0115923,0.0003409999999999247,0.00021101004317939593,-0.5008069150264435,3.236992338416925,1.0830935,-8.837244897959143e-05,1.0830094306100517,1.4068584235179684e-06,-1.2020637228880787e-06,0.00011225047090245805,100.0,100.0,100.0,3.795604347822462e-05,-0.00017746747826088313,0.4541926145008185,39.0,0.0,-1.5817525773196903e-05,0.00016715798441800366,0.0005212000000003325,0.9279822270985996,-1.0690083368737946,0.8860886868814019,1.247804136587356,0.07514451020973038,0.225,0.002861100000000061
matr,matr_b2c14,50,1.07991415,466.0,0,0,1.0826744,0.004605999999999888,1.0042724561818155,4.7135255102051444e-05,8.448664205747506e-07,0.004814700000000061,0.00013649999999998386,0.00025142523145835715,-2.6629966855756284,0.03664100339232561,1.0816983,9.5958333333331e-05,1.0796773259075116,0.0001919761575055622,-2.785401969298577e-06,-4.353587585363861e-05,50.0,50.0,50.0,0.00028781363636367485,-2.3938111888102967e-05,0.4998795434307417,16.0,0.0,-2.8991489361706672e-05,0.00015524397110957847,0.0006909000000001608,0.5259369337990811,8.720029312724938,0.6375726565043159,2.281646283328659,0.1823215567939546,3.0,0.00018909999999983107
matr,matr_b2c14,100,1.07991415,466.0,0,0,1.0809475,0.0028790999999999123,1.0026706097683598,-3.970303030289814e-06,6.144052627935918e-07,0.004814700000000061,0.0012444000000000344,0.00025875335598731116,-1.980080881754151,-0.806390691852634,1.0816983,2.9378571428570534e-05,1.08067671995231,8.719759059814287e-05,-8.938028787101999e-07,3.667240660821039e-06,100.0,100.0,100.0,0.00013183213043475557,-4.121621739135124e-05,0.07055063613659285,16.0,0.0,-1.6054639175257565e-05,0.00032279716366511954,0.00241390000000008,0.020952565791242383,6.358355478269921,0.7843321654921885,1.6615937080769387,0.26372883142928805,1.1777777777777778,0.00033559999999988044
matr,matr_b2c17,50,1.0699553000000002,476.0,0,0,1.0758883,0.010241500000000014,1.0096105951803167,0.0001303195714285883,5.646031232736431e-06,0.011064600000000091,0.005014000000000074,0.0016337463096731655,-1.4598293805430977,0.08553543044193967,1.0731639,0.00021336458333333364,1.0682756159800264,0.0004085748241679677,-5.351062552681044e-06,-0.00012121998587397324,50.0,50.0,50.0,0.00047266713286718055,-4.429335664333047e-05,-0.45234811954845916,18.0,0.0,-8.73191489361725e-05,0.0027589011603557025,0.008798300000000037,0.6015974760768571,2.2598146728541577,0.6360003547412618,2.175258995456511,1.2939210409888755,1.8235294117647058,0.0011913000000001173
matr,matr_b2c17,100,1.0699553000000002,476.0,0,0,1.073837,0.008190200000000036,1.0076856609525784,2.0565896103900268e-05,3.3330644368983196e-06,0.011064600000000091,0.005014000000000074,0.0013013862010157057,-2.0687166447513174,-0.3801395669669416,1.0731639,8.357346938775548e-05,1.0701950882788667,0.0002114221998377752,-1.871140232684962e-06,-1.9116738397739814e-05,100.0,100.0,100.0,0.00025674560869562777,-6.365286956523525e-05,-0.4525075285739434,18.0,0.0,-3.098865979381678e-05,0.002192883988680096,0.008798300000000037,0.10363260015730891,5.923683231388676,0.6381252132794164,2.269650936349552,1.1033628914267075,1.45,0.0008798999999999335
matr,matr_b2c18,50,1.065198,468.0,0,0,1.0655147,0.0016766999999999754,1.0015760858326173,-1.1878428571428966e-05,6.283763900541258e-07,0.0037713999999999803,0.0018886999999998544,0.0007675386038489725,-0.6679843136968112,-0.7307640886360739,1.0669696,3.493124999999949e-05,1.0651495076882325,0.00014252871198694043,-2.9693680876613077e-06,1.1135228847862392e-05,50.0,50.0,50.0,0.0002127195804196044,-0.00010494335664333393,-0.4192267103837063,19.0,0.0,-1.6268085106380704e-05,0.0012986145358847621,0.003616899999999701,0.04490845536520094,0.5379270326616874,0.7573499227197718,1.7667772604016116,1.7346010553881064,1.5263157894736843,0.0005855999999999639
matr,matr_b2c18,100,1.065198,468.0,0,0,1.0588086,-0.005029399999999962,0.9952724004970682,-8.156308843536617e-05,6.488386920252996e-06,0.008833599999999997,0.0018886999999998544,0.0006765850562634519,-0.5651277726381236,10.591227189500213,1.0669696,-5.1320408163264916e-05,1.0661701243581274,3.9224085280120235e-05,-1.1841879776028038e-06,7.659238745261539e-05,100.0,100.0,100.0,8.260173913040062e-05,-0.00014015321739130403,-0.44268938138770986,21.0,0.0,-1.0057731958761386e-05,0.0011500858570222896,0.003616899999999701,0.837327614108037,-0.8994309187904563,0.8921021975578322,1.2176245446641556,0.7711087220296571,1.0851063829787233,0.0018975999999999438
matr,matr_b2c19,50,1.0485685,455.0,0,0,1.0430199,-0.005017400000000061,0.9952125749722839,-0.00013753059183672914,4.054155995793503e-06,0.006831900000000113,0.0007713000000000303,0.00033720616651041667,-0.32247645075921383,2.39810117124191,1.049107,-0.00010452916666666794,1.0493041984099003,-3.203829636539566e-05,-2.0286979898334927e-06,0.00013135441333344275,50.0,50.0,50.0,2.6880769230773314e-05,-0.00019113216783213133,-0.11963112223216835,22.0,0.0,-1.0000000000169447e-07,0.0005095702490564424,0.0010783999999999239,0.9330999453690639,-1.1960770649297972,0.8817107747937699,1.2045292549725028,0.5108256237659907,0.5,0.0015808999999999962
matr,matr_b2c19,100,1.0485685,455.0,0,0,1.0328457,-0.015191600000000083,0.9855047143837342,-0.00017850782312924963,2.642323027878801e-05,0.016834100000000074,0.0009917999999999871,0.0003561113769520333,-0.2272137789019702,1.4797395071321477,1.049107,-0.0001550163265306131,1.0500532685033377,-0.00010855233541508847,-6.858381148447398e-07,0.00017120974994078134,74.0,100.0,100.0,-7.081182608696154e-05,-0.00020524500000001835,-0.29247021566901804,22.0,0.0,-3.3793814432988577e-06,0.0005749942050695422,0.0012927000000000355,0.9848575707340886,-1.2422972582404879,0.8589695556145425,1.4147052844715609,0.16024361566063938,0.4626865671641791,0.004650099999999879
matr,matr_b2c2,50,1.0759115000000001,422.0,0,0,1.0791321,0.005592999999999959,1.0052098707909194,6.0945948979601085e-05,1.4109890081632398e-06,0.006428299999999831,0.0014122000000000856,0.0006497590700784903,-1.8891563708192258,-0.007779922334575345,1.0778636,0.00011652083333333248,1.0752193345362575,0.0002392893366325033,-3.429680531787278e-06,-5.64844393957788e-05,50.0,50.0,50.0,0.00031874580419581026,-7.596258741255405e-05,-0.30340222112286647,13.0,0.0,-3.929148936169696e-05,0.0010254101362806086,0.002252300000000096,0.5264971839657626,5.104415581227494,0.6558256353352877,2.159229528344002,0.9057086225436182,2.0,0.0005006999999999096
matr,matr_b2c2,100,1.0759115000000001,422.0,0,0,1.0759984,0.002459299999999942,1.002290834120527,-1.2791405071119842e-05,1.323634155539222e-06,0.006428299999999831,0.0014122000000000856,0.0006041044575122715,-0.9135288604355316,-1.0068500761861456,1.0778636,2.5094897959183082e-05,1.0763999856684063,0.00011752215543161679,-1.2775839264973563e-06,1.1856461247318717e-05,100.0,100.0,100.0,0.00016183669565213095,-7.481791304351125e-05,-0.35866598373423547,41.0,0.0,-2.1670103092781715e-05,0.0009814086755717876,0.002252300000000096,0.10095163767405779,1.0967399189703295,0.8394009974720452,1.3546155762340721,1.3646328643387111,1.45,0.0007420000000000204
matr,matr_b2c20,50,1.0852503,475.0,0,0,1.0889708,0.005866499999999997,1.0054163758744195,6.493529591837936e-05,1.4927327496126558e-06,0.006389599999999884,0.0004230000000000622,0.00037122334340678354,-2.1693233265973557,0.04465132481774382,1.0873606,0.00012221874999999993,1.0847591061228827,0.0002557557947562281,-3.6696249776512826e-06,-5.964036698463824e-05,50.0,50.0,50.0,0.00032533706293712283,-4.00888111887238e-05,0.19476849628849974,16.0,0.0,-2.8029787234043065e-05,0.0004202606880511952,0.0009330000000000727,0.5649494401593618,5.845594472607035,0.673671044745391,2.1537958619939057,0.6605710101253326,1.8235294117647058,0.0002986000000000377
matr,matr_b2c20,100,1.0852503,475.0,0,0,1.0862604,0.003156099999999995,1.0029139391284847,-6.300379715514831e-06,1.1325462443546501e-06,0.006389599999999884,0.0005401000000000433,0.0003184239323421799,-1.4538152458427058,-0.83918853085291,1.0873606,3.2205102040816275e-05,1.0860405021481034,0.00012154962374434445,-1.2534314064692062e-06,5.7866214557995654e-06,100.0,100.0,100.0,0.00018176047826082026,-6.388878260870952e-05,0.10869886885694453,22.0,0.0,-1.9832989690720824e-05,0.00039339638956663667,0.001044299999999998,0.028623473480278494,3.455520386628696,0.843809848479815,1.40085512606138,0.7676802324225122,0.96,0.0005538000000000487
matr,matr_b2c21,50,1.07867965,468.0,0,0,1.0805244,0.0036445000000000505,1.0033843142582568,2.60902857142953e-05,8.83838644947925e-07,0.005136999999999947,0.0004880999999998803,0.00036559222202906585,-2.5313875378351147,-0.2471283065179167,1.0806184,7.592708333333438e-05,1.0784966774780724,0.00023675846175061612,-4.051311077622055e-06,-2.411847926976905e-05,50.0,50.0,50.0,0.00032777657342662644,-9.072972027966403e-05,0.09894697211761118,16.0,0.0,-3.329574468085064e-05,0.00044849996748375575,0.0010940999999999867,0.15403332102391087,8.432866102012039,0.735508103507169,1.9584187116926457,0.6747980418917487,1.0869565217391304,0.0003332999999998698
matr,matr_b2c21,100,1.07867965,468.0,0,0,1.0766457,-0.00023419999999996222,0.9997825198520282,-4.3975447124296204e-05,2.6389007738373463e-06,0.005562999999999985,0.000520800000000099,0.00032968918773311153,-0.5277372668078051,-3.2321555105890756,1.0806184,-2.3897959183669616e-06,1.080052464864653,7.518230930146153e-05,-1.1682132982918124e-06,4.069323258686759e-05,100.0,100.0,100.0,0.0001513853913043283,-9.148856521742678e-05,-0.04435024093949169,22.0,0.0,-1.810824742267978e-05,0.0004528062343998345,0.0010940999999999867,0.5984698785620265,-0.9605833530168777,0.9469420918415971,0.8649308605978593,0.5162901182380694,0.7192982456140351,0.0013247000000000675
matr,matr_b2c22,50,1.08183005,490.0,0,0,1.0849304,0.005207399999999973,1.0048229036521403,5.579648979592793e-05,1.1733301008163566e-06,0.005646800000000063,0.0001636000000000415,0.0002832878965712333,-2.508243813675523,-0.013193220006525142,1.0838825,0.00010848749999999945,1.081411354730352,0.00023431404643559122,-3.433029935378558e-06,-5.142314649451641e-05,50.0,50.0,50.0,0.000320793006993029,-4.216328671329653e-05,0.538345015041928,16.0,0.0,-3.308510638297815e-05,0.00016318593491063406,0.0006120000000000569,0.530668781339525,7.710468022353076,0.6646250365562081,2.1866703785983748,0.19753097545748338,2.0,0.00018380000000006724
matr,matr_b2c22,100,1.08183005,490.0,0,0,1.0825431,0.002820100000000103,1.0026118736009144,-8.084566481131979e-06,9.059584754270108e-07,0.005646800000000063,0.00026519999999985444,0.00022513327699025915,-1.538792098984163,-0.8448129839710757,1.0838825,2.877653061224595e-05,1.0826810738598776,0.00010252001170276468,-1.0843586096461195e-06,7.4517997393510845e-06,100.0,100.0,100.0,0.0001594991739130182,-5.51802608695958e-05,0.4680038625108754,27.0,0.0,-1.7693814432989732e-05,0.00016806547988433226,0.0006120000000000569,0.05891827331820865,4.035887253211269,0.8553425388169814,1.3562164808497879,0.2900489374620471,1.0,0.0005621999999998462
matr,matr_b2c23,50,1.0766412,502.0,0,0,1.0762296,0.0017087000000000074,1.0015901970822532,-1.9301744897943767e-05,4.722190105955766e-07,0.0035600000000000076,0.0005672999999999373,0.00039873266968065214,-1.3791638157152448,-1.1356150912491123,1.0779557,3.559791666666682e-05,1.0764956328662616,0.00011651093958008406,-2.6117823938087637e-06,1.7910801577462764e-05,50.0,50.0,50.0,0.00022174020979021374,-6.87548951048955e-05,-0.029703416278452736,13.0,0.0,-3.872553191489343e-05,0.0005132645535212033,0.0010558000000000511,0.157790071024848,3.3727769660213403,0.8079752233700597,1.5555736138845304,1.1962507582320256,1.4,0.0004207000000000516
matr,matr_b2c23,100,1.0766412,502.0,0,0,1.0714235,-0.003097399999999917,0.997117412979124,-6.655335683362547e-05,4.145936119665368e-06,0.006933300000000031,0.0006463000000000996,0.0003378981617553075,-0.4883940225662859,4.95305218908548,1.0779557,-3.160612244897874e-05,1.077454622455967,1.6137599255879167e-05,-8.106956479364745e-07,6.185040633510136e-05,100.0,100.0,100.0,5.5952869565194145e-05,-0.0001060176521739318,-0.13831613439804658,21.0,0.0,-1.6147422680411437e-05,0.00047453304515804106,0.0010558000000000511,0.8724934076850531,-1.010436358460282,0.900617909557256,1.1632902666889642,0.39880285828274803,0.8148148148148148,0.0015346000000000526
matr,matr_b2c24,50,1.0693633,478.0,0,0,1.0725901,0.004621900000000068,1.0043277505828359,6.2248163265303e-05,1.197567514918808e-06,0.0054579000000001265,0.0004574999999999996,0.00039031988603344196,-1.6918531532001448,0.09196575490875042,1.0710604,9.628958333333475e-05,1.0691904908119843,0.0002036119383923777,-2.718534137059263e-06,-5.803819091606329e-05,50.0,50.0,50.0,0.00023999965034967184,-6.503426573424914e-05,-0.09454771999130868,5.0,0.0,-2.5540425531917052e-05,0.0005626221016071277,0.0020382999999999374,0.6471173911505117,3.735582336933355,0.6954624831726043,2.0855641836995575,1.488077055429833,1.4,0.0004896999999999263
matr,matr_b2c24,100,1.0693633,478.0,0,0,1.0710108,0.0030426000000001174,1.0028489612331155,2.7728014842380923e-06,7.295605492582516e-07,0.0054579000000001265,0.0006037999999999322,0.00035974940008007473,-1.7458578412608525,-0.5106072738324466,1.0710604,3.10469387755114e-05,1.0701875271392225,0.00010288975391165154,-9.81538749288242e-07,-2.5852200018872304e-06,100.0,100.0,100.0,0.00014693178260868954,-4.1624652173934784e-05,-0.1863430560332478,28.0,0.0,-1.436907216494846e-05,0.0005446540928875205,0.0020382999999999374,0.008606390423657295,5.647883764210285,0.7486711906024388,1.8695146610825986,1.1382214267631554,1.0416666666666667,0.00043869999999990306
matr,matr_b2c25,50,1.069292,446.0,0,0,1.0713978,0.0041303999999999785,1.0038700704247128,3.509006122450547e-05,7.755208767763241e-07,0.004897099999999988,0.000513600000000114,0.00033725693654838845,-2.776981294186453,-0.16460486920054132,1.0712485,8.604999999999956e-05,1.0688773402231868,0.00020960372677584496,-3.3560320298343048e-06,-3.273552434793281e-05,50.0,50.0,50.0,0.0002932447552448052,-6.43083916083679e-05,0.13560230009312338,10.0,0.0,-3.318297872340886e-05,0.0003911997276894817,0.0008121000000000933,0.31754461642779064,9.879250096574811,0.6539438917574507,2.1687636114321567,0.7326780193165805,2.0,0.00027569999999998984
matr,matr_b2c25,100,1.069292,446.0,0,0,1.0676695,0.00040210000000007184,1.0003767565654118,-3.0330352504632135e-05,1.646017624850528e-06,0.004897099999999988,0.000513600000000114,0.0002762882210900019,-0.7317108847648562,-2.0739798989530542,1.0712485,4.103061224490529e-06,1.0700688989966138,8.541200896569666e-05,-1.1347290340228284e-06,2.8312041170760763e-05,100.0,100.0,100.0,0.0001356759565217101,-8.920343478264146e-05,0.08391885034991424,39.0,0.0,-1.610927835051515e-05,0.0003404702757610372,0.0008121000000000933,0.45642062787570925,-0.517521146984107,0.9388566720496923,0.9049542164182636,0.46357273891544515,0.9215686274509803,0.0008509000000000988
matr,matr_b2c26,50,1.0793722,450.0,0,0,1.0816609,0.005019799999999908,1.0046624636566446,3.715229591837768e-05,1.0666668877550843e-06,0.005885200000000035,0.0007630000000000692,0.0004974861748323338,-2.924604587682311,-0.24871991242758604,1.0814238,0.00010457916666666474,1.0788081894550592,0.00024649530605855405,-4.0258271180808755e-06,-3.432604095960676e-05,50.0,50.0,50.0,0.00036191783216785596,-5.786188811184532e-05,-0.04511514249903502,13.0,0.0,-4.799574468084934e-05,0.0006510056982322345,0.0014239999999998698,0.2588049011085145,11.453489925938213,0.6372976876139088,2.2067476883250596,0.9216815805090316,1.4,0.00037410000000015486
