pair,dataset_a,dataset_b,n_cycles,feature_set,rank,feature,abs_mean_shift_z,mu_matr,mu_hust,mu_sandia,mu_luh
matr_vs_hust,matr,hust,100,34,30,std_diff,0.12461317979594035,0.046578712836346625,-0.07803446695959372,,
matr_vs_hust,matr,hust,100,34,31,variance_Qdis,0.11615084962602444,0.04341560884079554,-0.0727352407852289,,
matr_vs_hust,matr,hust,100,34,32,cycle_to_98pct,0.11529454176743326,-0.04309553260238908,0.07219900916504417,,
matr_vs_hust,matr,hust,100,34,33,cycle_to_95pct,0.11126124104191722,-0.04158793961275384,0.06967330142916338,,
matr_vs_hust,matr,hust,100,34,34,range_Qdis,0.057771460662778495,0.021594186752592007,-0.03617727391018649,,
matr_vs_sandia,matr,sandia,100,34,1,cycle_to_99pct,2.1253184574846085,0.5936643735990526,,-1.531654083885556,
matr_vs_sandia,matr,sandia,100,34,2,retention_ratio,1.9142634270049226,0.5347104544706485,,-1.3795529725342741,
matr_vs_sandia,matr,sandia,100,34,3,poly2_a,1.8999074635201332,-0.5307004088045064,,1.3692070547156268,
matr_vs_sandia,matr,sandia,100,34,4,delta_Qdis,1.8979075655486937,0.5301417780862274,,-1.3677657874624662,
matr_vs_sandia,matr,sandia,100,34,5,mean_diff,1.897907565548689,0.5301417780862261,,-1.367765787462463,
matr_vs_sandia,matr,sandia,100,34,6,Qdis_cycle10,1.897675704795716,-0.53007701251277,,1.367598692282946,
matr_vs_sandia,matr,sandia,100,34,7,Qdis_N,1.8849224173349968,-0.5265146417136862,,1.3584077756213104,
matr_vs_sandia,matr,sandia,100,34,8,cycle_to_98pct,1.8753817301681872,0.5238496452983764,,-1.3515320848698107,
matr_vs_sandia,matr,sandia,100,34,9,slope_linear,1.8578565067933983,0.5189543315065359,,-1.3389021752868624,
matr_vs_sandia,matr,sandia,100,34,10,exp_decay_k,1.8137361766898652,-0.5066302169524763,,1.3071059597373889,
matr_vs_sandia,matr,sandia,100,34,11,mad_Qdis,1.7995628451680177,-0.5026711858011224,,1.2968916593668953,
matr_vs_sandia,matr,sandia,100,34,12,cycle_to_95pct,1.736575856611219,0.4850770549193347,,-1.2514988016918844,
matr_vs_sandia,matr,sandia,100,34,13,slope_first_quarter,1.7205971852393493,0.4806137388936729,,-1.2399834463456765,
matr_vs_sandia,matr,sandia,100,34,14,pos_neg_diff_ratio,1.6779848981822678,0.4687108654140413,,-1.2092740327682265,
matr_vs_sandia,matr,sandia,100,34,15,linearity_r2,1.577185815443141,-0.4405546970511569,,1.1366311183919842,
matr_vs_sandia,matr,sandia,100,34,16,poly2_b,1.5242250794125263,0.42576119536662754,,-1.0984638840458987,
matr_vs_sandia,matr,sandia,100,34,17,range_Qdis,1.229428093755537,-0.34341566864679807,,0.8860124251087389,
matr_vs_sandia,matr,sandia,100,34,18,variance_Qdis,1.1484278111296022,-0.32078989137698394,,0.8276379197526184,
matr_vs_sandia,matr,sandia,100,34,19,skewness_Qdis,1.1464645685455461,-0.320241499593728,,0.8262230689518182,
matr_vs_sandia,matr,sandia,100,34,20,poly2_c,0.9686608070722653,-0.27057564443359367,,0.6980851626386716,
matr_vs_sandia,matr,sandia,100,34,21,sample_entropy,0.8939806921480409,0.2497152771363244,,-0.6442654150117164,
matr_vs_sandia,matr,sandia,100,34,22,slope_last_quarter,0.606460691729109,0.169402427857293,,-0.437058263871816,
matr_vs_sandia,matr,sandia,100,34,23,n_capacity_jumps,0.565471540112348,-0.15795294416546035,,0.4075185959468877,
matr_vs_sandia,matr,sandia,100,34,24,kurtosis_Qdis,0.518916011249702,0.1449486064943301,,-0.3739674047553719,
matr_vs_sandia,matr,sandia,100,34,25,autocorr_lag1,0.5032859611448094,-0.14058267071084063,,0.36270329043396876,
matr_vs_sandia,matr,sandia,100,34,26,slope_ratio,0.4375597505839023,-0.12222339401784982,,0.31533635656605247,
matr_vs_sandia,matr,sandia,100,34,27,std_diff,0.2742678007689857,-0.07661111753323618,,0.19765668323574953,
matr_vs_sandia,matr,sandia,100,34,28,knee_cycle,0.2602276358054844,-0.07268928374454883,,0.18753835206093558,
matr_vs_sandia,matr,sandia,100,34,29,accel_std,0.20314757233479896,-0.05674513193709466,,0.1464024403977043,
matr_vs_sandia,matr,sandia,100,34,30,max_drop,0.18727342494925137,-0.0523110125556568,,0.13496241239359455,
matr_vs_sandia,matr,sandia,100,34,31,spectral_entropy,0.18151633563488678,-0.05070288704885071,,0.13081344858603608,
matr_vs_sandia,matr,sandia,100,34,32,accel_mean,0.16823872271981266,-0.04699405662564601,,0.12124466609416666,
matr_vs_sandia,matr,sandia,100,34,33,accel_max_abs,0.14930676864570688,-0.04170580129768348,,0.10760096734802341,
matr_vs_sandia,matr,sandia,100,34,34,fft_top3_energy_ratio,0.00828689894519413,-0.002314776241673629,,0.005972122703520501,
matr_vs_luh,matr,luh,100,34,1,poly2_a,2.005241990308577,-0.9044921317987626,,,1.1007498585098145
matr_vs_luh,matr,luh,100,34,2,Qdis_cycle10,2.0051323726686188,-0.9044426872462707,,,1.100689685422348
matr_vs_luh,matr,luh,100,34,3,Qdis_N,1.9888947657980718,-0.8971184901046619,,,1.09177627569341
matr_vs_luh,matr,luh,100,34,4,cycle_to_99pct,1.968905616922925,0.8881021080588513,,,-1.0808035088640737
matr_vs_luh,matr,luh,100,34,5,cycle_to_98pct,1.953830186587052,0.8813021267158617,,,-1.0725280598711902
matr_vs_luh,matr,luh,100,34,6,autocorr_lag1,1.732810384899211,-0.7816080885077291,,,0.9512022963914818
matr_vs_luh,matr,luh,100,34,7,pos_neg_diff_ratio,1.705972419944913,0.769502453251748,,,-0.9364699666931652
matr_vs_luh,matr,luh,100,34,8,slope_first_quarter,1.6907588163345806,0.7626401469424067,,,-0.928118669392174
matr_vs_luh,matr,luh,100,34,9,poly2_b,1.6630496935888832,0.7501415639166877,,,-0.9129081296721955
matr_vs_luh,matr,luh,100,34,10,linearity_r2,1.6614828342050065,-0.7494348103222586,,,0.912048023882748
matr_vs_luh,matr,luh,100,34,11,accel_mean,1.5791862887377346,-0.7123138153455314,,,0.8668724733922032
matr_vs_luh,matr,luh,100,34,12,delta_Qdis,1.50821778725992,0.6803024912746873,,,-0.8279152959852328
matr_vs_luh,matr,luh,100,34,13,mean_diff,1.508217787259908,0.6803024912746818,,,-0.8279152959852262
matr_vs_luh,matr,luh,100,34,14,retention_ratio,1.4955945153172658,0.6746085898877868,,,-0.820985925429479
matr_vs_luh,matr,luh,100,34,15,slope_linear,1.4619965588867125,0.6594537669871982,,,-0.8025427918995145
matr_vs_luh,matr,luh,100,34,16,exp_decay_k,1.3929202606526156,-0.628295947358201,,,0.7646243132944145
matr_vs_luh,matr,luh,100,34,17,mad_Qdis,1.3850120245936837,-0.6247288281145977,,,0.760283196479086
matr_vs_luh,matr,luh,100,34,18,sample_entropy,1.2829786442616005,0.5787052608158708,,,-0.7042733834457298
matr_vs_luh,matr,luh,100,34,19,skewness_Qdis,1.1867786704564383,-0.5353129322058827,,,0.6514657382505554
matr_vs_luh,matr,luh,100,34,20,poly2_c,1.179900749411291,-0.5322105507982845,,,0.6476901986130065
matr_vs_luh,matr,luh,100,34,21,slope_last_quarter,1.1705585486527257,0.5279966219454847,,,-0.6425619267072409
matr_vs_luh,matr,luh,100,34,22,cycle_to_95pct,1.1447531329041745,0.5163567322886914,,,-0.6283964006154831
matr_vs_luh,matr,luh,100,34,23,range_Qdis,1.1099079873847757,-0.500639347501218,,,0.6092686398835577
matr_vs_luh,matr,luh,100,34,24,knee_cycle,0.839271042319381,-0.3785648105781038,,,0.46070623174127723
matr_vs_luh,matr,luh,100,34,25,variance_Qdis,0.783420838337265,-0.35337280367553237,,,0.4300480346617326
matr_vs_luh,matr,luh,100,34,26,kurtosis_Qdis,0.7052820616736795,0.3181272278187661,,,-0.38715483385491334
matr_vs_luh,matr,luh,100,34,27,fft_top3_energy_ratio,0.615924076045883,-0.2778210725994183,,,0.33810300344646466
matr_vs_luh,matr,luh,100,34,28,slope_ratio,0.4760194581327879,-0.21471515983861922,,,0.2613042982941687
matr_vs_luh,matr,luh,100,34,29,spectral_entropy,0.3793258921555471,0.17110018965314053,,,-0.20822570250240655
matr_vs_luh,matr,luh,100,34,30,n_capacity_jumps,0.2392082507707713,0.10789818970936914,,,-0.13131006106140217
matr_vs_luh,matr,luh,100,34,31,accel_std,0.15722602520143528,0.07091897306958353,,,-0.08630705213185175
matr_vs_luh,matr,luh,100,34,32,accel_max_abs,0.15017177135843995,0.06773705431487081,,,-0.08243471704356915
matr_vs_luh,matr,luh,100,34,33,max_drop,0.1265017681230333,0.05706037200443206,,,-0.06944139611860124
matr_vs_luh,matr,luh,100,34,34,std_diff,0.11373743631344055,0.05130284361372211,,,-0.06243459269971844
hust_vs_sandia,hust,sandia,100,34,1,cycle_to_99pct,1.905029748564639,,0.7500117120333226,-1.1550180365313165,
hust_vs_sandia,hust,sandia,100,34,2,retention_ratio,1.7095236728564154,,0.6730408160852005,-1.036482856771215,
hust_vs_sandia,hust,sandia,100,34,3,cycle_to_98pct,1.6994719279629695,,0.6690834362058934,-1.030388491757076,
hust_vs_sandia,hust,sandia,100,34,4,delta_Qdis,1.6921355148893886,,0.6661950846021214,-1.0259404302872672,
hust_vs_sandia,hust,sandia,100,34,5,mean_diff,1.692135514889387,,0.666195084602121,-1.0259404302872661,
hust_vs_sandia,hust,sandia,100,34,6,pos_neg_diff_ratio,1.676691558869559,,0.6601147869565194,-1.0165767719130396,
hust_vs_sandia,hust,sandia,100,34,7,slope_linear,1.6548531631106835,,0.6515169933506628,-1.0033361697600207,
hust_vs_sandia,hust,sandia,100,34,8,poly2_a,1.6501658576925142,,-0.6496715975167379,1.0004942601757763,
hust_vs_sandia,hust,sandia,100,34,9,Qdis_cycle10,1.646114683181084,,-0.6480766469216872,0.9980380362593969,
hust_vs_sandia,hust,sandia,100,34,10,exp_decay_k,1.6345348091458138,,-0.6435176413959895,0.9910171677498244,
hust_vs_sandia,hust,sandia,100,34,11,Qdis_N,1.6255819151485436,,-0.6399928799797412,0.9855890351688024,
hust_vs_sandia,hust,sandia,100,34,12,mad_Qdis,1.584841935805602,,-0.6239535180337017,0.9608884177719004,
hust_vs_sandia,hust,sandia,100,34,13,range_Qdis,1.5696957511228677,,-0.6179904531979794,0.9517052979248883,
hust_vs_sandia,hust,sandia,100,34,14,cycle_to_95pct,1.550297864398706,,0.6103534899207502,-0.9399443744779556,
hust_vs_sandia,hust,sandia,100,34,15,slope_first_quarter,1.523841175803106,,0.5999374707886245,-0.9239037050144816,
hust_vs_sandia,hust,sandia,100,34,16,poly2_b,1.3384233815677415,,0.5269383391998983,-0.8114850423678434,
hust_vs_sandia,hust,sandia,100,34,17,variance_Qdis,1.2712377993671877,,-0.5004873225855072,0.7707504767816805,
hust_vs_sandia,hust,sandia,100,34,18,sample_entropy,1.1388852569124976,,0.44838002240649505,-0.6905052345060027,
hust_vs_sandia,hust,sandia,100,34,19,autocorr_lag1,1.0839547693682299,,-0.4267538462079645,0.6572009231602653,
hust_vs_sandia,hust,sandia,100,34,20,skewness_Qdis,1.002932229945951,,-0.3948552086401382,0.6080770213058129,
hust_vs_sandia,hust,sandia,100,34,21,fft_top3_energy_ratio,0.9262188520842191,,0.36465309137173874,-0.5615657607124803,
hust_vs_sandia,hust,sandia,100,34,22,max_drop,0.9160888323916179,,-0.36066489464236934,0.5554239377492486,
hust_vs_sandia,hust,sandia,100,34,23,spectral_entropy,0.8840151229750255,,-0.34803744999016745,0.5359776729848581,
hust_vs_sandia,hust,sandia,100,34,24,slope_ratio,0.8796448084737204,,-0.34631685372981125,0.5333279547439091,
hust_vs_sandia,hust,sandia,100,34,25,poly2_c,0.8568492734162958,,-0.3373422336284629,0.5195070397878329,
hust_vs_sandia,hust,sandia,100,34,26,linearity_r2,0.8432580420567537,,-0.33199135514045436,0.5112666869162994,
hust_vs_sandia,hust,sandia,100,34,27,std_diff,0.8285818710470472,,-0.3262133350578927,0.5023685359891545,
hust_vs_sandia,hust,sandia,100,34,28,accel_max_abs,0.7584401571641705,,-0.298598487072508,0.45984167009166244,
hust_vs_sandia,hust,sandia,100,34,29,accel_std,0.7361223504004066,,-0.289811948976538,0.4463104014238686,
hust_vs_sandia,hust,sandia,100,34,30,slope_last_quarter,0.49624277976260117,,0.1953711731348824,-0.3008716066277188,
hust_vs_sandia,hust,sandia,100,34,31,n_capacity_jumps,0.49096581177950155,,-0.19329362668484312,0.2976721850946584,
hust_vs_sandia,hust,sandia,100,34,32,kurtosis_Qdis,0.3444570166108816,,0.13561299866570148,-0.20884401794518012,
hust_vs_sandia,hust,sandia,100,34,33,knee_cycle,0.22895523863764444,,0.09013985773135597,-0.13881538090628848,
hust_vs_sandia,hust,sandia,100,34,34,accel_mean,0.08897248607497502,,-0.035028537824793295,0.053943948250181714,
hust_vs_luh,hust,luh,100,34,1,poly2_a,2.0198252562118313,,-1.1699534270953775,,0.8498718291164538
hust_vs_luh,hust,luh,100,34,2,Qdis_cycle10,2.0196543112422733,,-1.1698544097906067,,0.8497999014516667
hust_vs_luh,hust,luh,100,34,3,Qdis_N,1.9947933918670575,,-1.1554540958355632,,0.8393392960314942
hust_vs_luh,hust,luh,100,34,4,cycle_to_98pct,1.9725327560356893,,1.1425599570479947,,-0.8299727989876946
hust_vs_luh,hust,luh,100,34,5,cycle_to_99pct,1.9565441070140361,,1.133298772368786,,-0.8232453346452502
hust_vs_luh,hust,luh,100,34,6,autocorr_lag1,1.9292004267701772,,-1.1174603564898296,,0.8117400702803478
hust_vs_luh,hust,luh,100,34,7,accel_std,1.9051697542301067,,1.1035409505376577,,-0.8016288036924492
hust_vs_luh,hust,luh,100,34,8,pos_neg_diff_ratio,1.8124485147611913,,1.0498335659272473,,-0.762614948833944
hust_vs_luh,hust,luh,100,34,9,sample_entropy,1.7642910083388341,,1.021939054010472,,-0.742351954328362
hust_vs_luh,hust,luh,100,34,10,slope_first_quarter,1.633004991212737,,0.9458936014674871,,-0.6871113897452498
hust_vs_luh,hust,luh,100,34,11,poly2_b,1.6038928161265025,,0.9290308115268269,,-0.6748620045996757
hust_vs_luh,hust,luh,100,34,12,accel_max_abs,1.4801132249573794,,0.8573333434179355,,-0.6227798815394439
hust_vs_luh,hust,luh,100,34,13,delta_Qdis,1.4198743260255773,,0.8224408664410447,,-0.5974334595845325
hust_vs_luh,hust,luh,100,34,14,mean_diff,1.4198743260255664,,0.8224408664410383,,-0.5974334595845281
hust_vs_luh,hust,luh,100,34,15,retention_ratio,1.3979997540052211,,0.8097703493144999,,-0.5882294046907213
hust_vs_luh,hust,luh,100,34,16,range_Qdis,1.3744793844629268,,-0.796146528705302,,0.5783328557576249
hust_vs_luh,hust,luh,100,34,17,slope_linear,1.3703769217665038,,0.7937702388374285,,-0.5766066829290755
hust_vs_luh,hust,luh,100,34,18,exp_decay_k,1.2962700882520315,,-0.7508449691514499,,0.5454251191005816
hust_vs_luh,hust,luh,100,34,19,mad_Qdis,1.2742453384545818,,-0.7380874638042931,,0.5361578746502885
hust_vs_luh,hust,luh,100,34,20,accel_mean,1.1681845983866022,,-0.6766533739288515,,0.49153122445775077
hust_vs_luh,hust,luh,100,34,21,linearity_r2,1.157231993304372,,-0.6703092420232971,,0.48692275128107493
hust_vs_luh,hust,luh,100,34,22,poly2_c,1.129218560913598,,-0.654082882277822,,0.47513567863577605
hust_vs_luh,hust,luh,100,34,23,max_drop,1.1271446155822042,,-0.6528815806104573,,0.4742630349717469
hust_vs_luh,hust,luh,100,34,24,skewness_Qdis,1.1055963373574955,,-0.6404000642617187,,0.4651962730957768
hust_vs_luh,hust,luh,100,34,25,kurtosis_Qdis,1.0910878285940193,,0.6319962285845139,,-0.45909160000950544
hust_vs_luh,hust,luh,100,34,26,cycle_to_95pct,1.0631009577218093,,0.6157852541995179,,-0.4473157035222915
hust_vs_luh,hust,luh,100,34,27,slope_last_quarter,1.0602812203570995,,0.6141519637041125,,-0.4461292566529871
hust_vs_luh,hust,luh,100,34,28,slope_ratio,0.9923721266577517,,-0.5748166416706103,,0.4175554849871414
hust_vs_luh,hust,luh,100,34,29,std_diff,0.79956672771629,,-0.46313701168265986,,0.33642971603363014
hust_vs_luh,hust,luh,100,34,30,variance_Qdis,0.7573105308158117,,-0.43866074462555205,,0.3186497861902596
hust_vs_luh,hust,luh,100,34,31,fft_top3_energy_ratio,0.41516718878837555,,-0.24047935525446915,,0.1746878335339064
hust_vs_luh,hust,luh,100,34,32,knee_cycle,0.22081672253212828,,-0.12790476824265354,,0.09291195428947474
hust_vs_luh,hust,luh,100,34,33,spectral_entropy,0.05392028086932878,,0.031232512416116024,,-0.02268776845321275
hust_vs_luh,hust,luh,100,34,34,n_capacity_jumps,0.0,,0.0,,0.0
sandia_vs_luh,sandia,luh,100,34,1,autocorr_lag1,1.7816699455805933,,,-1.210621886099634,0.5710480594809592
sandia_vs_luh,sandia,luh,100,34,2,fft_top3_energy_ratio,1.288898598357824,,,-0.8757900732431367,0.4131085251146874
sandia_vs_luh,sandia,luh,100,34,3,sample_entropy,1.2520381659181858,,,0.8507438819700494,-0.40129428394813643
sandia_vs_luh,sandia,luh,100,34,4,spectral_entropy,1.1931648001068964,,,0.8107401846880196,-0.3824246154188768
sandia_vs_luh,sandia,luh,100,34,5,kurtosis_Qdis,1.1025778517992042,,,0.7491875146840745,-0.3533903371151297
sandia_vs_luh,sandia,luh,100,34,6,pos_neg_diff_ratio,1.003714924163519,,,0.6820114228290578,-0.3217035013344613
sandia_vs_luh,sandia,luh,100,34,7,linearity_r2,0.9889087789418572,,,-0.6719508369733137,0.31695794196854354
sandia_vs_luh,sandia,luh,100,34,8,max_drop,0.9654416019728675,,,0.656005191084128,-0.30943641088873947
sandia_vs_luh,sandia,luh,100,34,9,std_diff,0.8781147323000464,,,0.5966677027166982,-0.2814470295833482
sandia_vs_luh,sandia,luh,100,34,10,accel_std,0.8519924250859691,,,0.5789179298661071,-0.27307449521986193
sandia_vs_luh,sandia,luh,100,34,11,accel_max_abs,0.8491833268179049,,,0.5770091836070379,-0.27217414321086697
sandia_vs_luh,sandia,luh,100,34,12,Qdis_cycle10,0.8410087520514806,,,-0.5714546648554929,0.2695540871959878
sandia_vs_luh,sandia,luh,100,34,13,poly2_a,0.8122119375003377,,,-0.5518875985579225,0.26032433894241525
sandia_vs_luh,sandia,luh,100,34,14,Qdis_N,0.8030271581469415,,,-0.5456466587408718,0.2573804994060697
sandia_vs_luh,sandia,luh,100,34,15,cycle_to_95pct,0.5660318492580646,,,-0.3846113847522744,0.18142046450579016
sandia_vs_luh,sandia,luh,100,34,16,n_capacity_jumps,0.5426464184299173,,,0.3687212843177643,-0.17392513411215302
sandia_vs_luh,sandia,luh,100,34,17,knee_cycle,0.35076876517812133,,,-0.23834287890308253,0.11242588627503881
sandia_vs_luh,sandia,luh,100,34,18,skewness_Qdis,0.29926063360247934,,,0.20334376385809488,-0.09591686974438447
sandia_vs_luh,sandia,luh,100,34,19,slope_last_quarter,0.2650508638402307,,,0.18009866389143883,-0.08495219994879184
sandia_vs_luh,sandia,luh,100,34,20,cycle_to_98pct,0.23124787733540564,,,0.15712996793303197,-0.07411790940237369
sandia_vs_luh,sandia,luh,100,34,21,slope_linear,0.2137136367827142,,,0.14521567627543425,-0.06849796050727996
sandia_vs_luh,sandia,luh,100,34,22,mad_Qdis,0.21254117242198237,,,-0.14441900177391132,0.06812217064807105
sandia_vs_luh,sandia,luh,100,34,23,poly2_c,0.20173084911697098,,,0.13707352568204434,-0.06465732343492663
sandia_vs_luh,sandia,luh,100,34,24,slope_first_quarter,0.18118472659316798,,,-0.12311269883894722,0.05807202775422077
sandia_vs_luh,sandia,luh,100,34,25,range_Qdis,0.17847431694167676,,,0.12127101022960073,-0.05720330671207604
sandia_vs_luh,sandia,luh,100,34,26,exp_decay_k,0.16638590037800183,,,-0.11305708615428317,0.05332881422371867
sandia_vs_luh,sandia,luh,100,34,27,variance_Qdis,0.16103433599490663,,,-0.10942076676576983,0.0516135692291368
sandia_vs_luh,sandia,luh,100,34,28,slope_ratio,0.13988851606994568,,,0.09505245322701436,-0.04483606284293133
sandia_vs_luh,sandia,luh,100,34,29,cycle_to_99pct,0.09891965852713577,,,-0.06721463976843844,0.031705018758697336
sandia_vs_luh,sandia,luh,100,34,30,delta_Qdis,0.04171950826574378,,,0.02834787100108256,-0.013371637264661214
sandia_vs_luh,sandia,luh,100,34,31,mean_diff,0.04171950826574125,,,0.02834787100108075,-0.0133716372646605
sandia_vs_luh,sandia,luh,100,34,32,accel_mean,0.0252576865403533,,,-0.017162274187675977,0.008095412352677325
sandia_vs_luh,sandia,luh,100,34,33,poly2_b,0.024228448835289417,,,-0.016462920362440167,0.007765528472849249
sandia_vs_luh,sandia,luh,100,34,34,retention_ratio,0.00019670345173575674,,,0.00013365747361749892,-6.304597811825782e-05
