dataset,cell_id,n_cycles,delay_dim,rank,observable,q0,cycle_life,is_censored,dominant_eig_real,dominant_eig_imag,dominant_eig_abs,dominant_eig_angle,dominant_decay_rate,dominant_coeff_abs,dominant_coeff_fraction,spectral_radius,eig_abs_mean,eig_abs_std,top2_eig_abs,top3_eig_abs
matr,matr_b3c22,100,12,4,retention,1.05722045,991.0,0,0.9999750583974878,0.0,0.9999750583974878,0.0,2.4941913559147294e-05,3.4714985857617577,0.997757867808821,0.9999750583974878,0.8920380652329388,0.06337738406069324,0.8372103378112026,0.8654834323615325
matr,matr_b3c23,100,12,4,retention,1.06678165,,1,0.9999901275197363,0.0,0.9999901275197363,0.0,9.872528996993572e-06,3.4678148404952065,0.9980350043384604,0.9999901275197363,0.6775398710545295,0.3465449674282124,0.8087129117235508,0.8087129117235508
matr,matr_b3c24,100,12,4,retention,1.04762985,817.0,0,0.9999983415699092,0.0,0.9999983415699092,0.0,1.6584314660084946e-06,3.473019433008791,0.9976246797335664,0.9999983415699092,0.7981668731760234,0.1170040694036674,0.7481179919186418,0.7222755796077712
matr,matr_b3c25,100,12,4,retention,1.0622523,970.0,0,0.9999969369928866,0.0,0.9999969369928866,0.0,3.0630118044066705e-06,3.4717480904823517,0.9980869980905945,0.9999969369928866,0.6914513046650004,0.2971390605118319,0.7827816337725565,0.7827816337725565
matr,matr_b3c26,100,12,4,retention,1.0728023,989.0,0,0.9999906057040975,0.0,0.9999906057040975,0.0,9.394340029194722e-06,3.4723614550289623,0.996824332450097,0.9999906057040975,0.7024707378642807,0.2087911578500119,0.7002088296722244,0.7002088296722244
matr,matr_b3c27,100,12,4,retention,1.0617115,828.0,0,0.9999838573128709,0.0,0.9999838573128709,0.0,1.614281742370422e-05,3.472846093511977,0.9977047803985082,0.9999838573128709,0.8841001237649163,0.0756555665886882,0.7877968408573887,0.8743098984447027
matr,matr_b3c28,100,12,4,retention,1.0524,524.0,0,0.9997984507409532,0.0,0.9997984507409532,0.0,0.00020156957282824916,3.468685843910588,0.9981456580950131,0.9997984507409532,0.8899232145641249,0.06522923417134557,0.8284968554624828,0.8656987760265318
matr,matr_b3c29,100,12,4,retention,1.0675959000000002,833.0,0,0.9999802651608204,0.0,0.9999802651608204,0.0,1.9735033914108928e-05,3.476465804997754,0.9966477719309882,0.9999802651608204,0.8685162831113675,0.07963425590865293,0.8640459751308185,0.8050194460769157
matr,matr_b3c3,100,12,4,retention,1.0634072,1084.0,0,0.9999799136877432,0.0,0.9999799136877432,0.0,2.008651398947766e-05,3.4710189134667746,0.9983420807239647,0.9999799136877432,0.9004624690351006,0.06250986213118902,0.8270824503158507,0.8873937560684044
matr,matr_b3c30,100,12,4,retention,1.0699079,913.0,0,0.9999844478079165,0.0,0.9999844478079165,0.0,1.55523130200832e-05,3.472759634438074,0.9974413411989381,0.9999844478079165,0.8360581924530124,0.10321562068143401,0.8486706874399914,0.7477888172820708
matr,matr_b3c31,100,12,4,retention,1.06922545,713.0,0,0.9999793600736585,0.0,0.9999793600736585,0.0,2.0640139347703128e-05,3.47230984505504,0.9977916299713908,0.9999793600736585,0.872594186295848,0.07355687766824844,0.8322109779479626,0.8290932035808853
matr,matr_b3c32,100,12,4,retention,1.0734176,,1,0.9999912147906505,0.0,0.9999912147906505,0.0,8.785247939726523e-06,3.4674010339963544,0.9989098339762625,0.9999912147906505,0.8827527996348596,0.07404899042426058,0.819156154976486,0.819156154976486
matr,matr_b3c33,100,12,4,retention,1.06105495,1257.0,0,0.9999776825987844,0.0,0.9999776825987844,0.0,2.2317650252513964e-05,3.470617610832483,0.9982394470741704,0.9999776825987844,0.8796339628591807,0.07092527671101834,0.8162609622493722,0.8511486032942831
matr,matr_b3c34,100,12,4,retention,1.0623154,1125.0,0,0.9999686940862806,0.0,0.9999686940862806,0.0,3.130640375970379e-05,3.47179129480856,0.9980495881383868,0.9999686940862806,0.8541702798619366,0.08422132987345927,0.8100448944937002,0.803333765433883
matr,matr_b3c35,100,12,4,retention,1.06406045,1056.0,0,0.9999757262695781,0.0,0.9999757262695781,0.0,2.4274025033670583e-05,3.4690388547350715,0.9983854585930044,0.9999757262695781,0.8486755408328241,0.09161567480998374,0.7531393051807806,0.820793565940469
matr,matr_b3c36,100,12,4,retention,1.05835465,910.0,0,0.999966742318032,0.0,0.999966742318032,0.0,3.325823501701341e-05,3.4732450097127088,0.9976939768060182,0.999966742318032,0.8747506457107707,0.07326510290525527,0.8524314115692632,0.8233022144778936
matr,matr_b3c37,100,12,4,retention,1.04789665,1376.0,0,0.9999959013329237,0.0,0.9999959013329237,0.0,4.098675475849882e-06,3.467242843056861,0.9987480852932404,0.9999959013329237,0.7730927073200267,0.13786769985469904,0.6273000847314402,0.7325374216078714
matr,matr_b3c38,100,12,4,retention,1.0710753,1873.0,0,0.9999854760397967,0.0,0.9999854760397967,0.0,1.4524065677025532e-05,3.4693247938824308,0.9985118179960341,0.9999854760397967,0.8963569239377384,0.0779867242502752,0.7801268068985131,0.9026577064063218
matr,matr_b3c39,100,12,4,retention,1.04828255,1146.0,0,0.9999754439779858,0.0,0.9999754439779858,0.0,2.45563235182771e-05,3.476420284340295,0.9969914256440513,0.9999754439779858,0.8992370662033271,0.05830516525134599,0.8723413270197345,0.8623157469077942
matr,matr_b3c4,100,12,4,retention,1.0732249,1006.0,0,0.9999837493367627,0.0,0.9999837493367627,0.0,1.6250795280752208e-05,3.47095268107643,0.9981730518693556,0.9999837493367627,0.9071397604190334,0.05370599882236639,0.8707760133910892,0.8788996394741408
matr,matr_b3c40,100,12,4,retention,1.0603789,779.0,0,0.9999741974021075,0.0,0.9999741974021075,0.0,2.5802930785287822e-05,3.477236346621513,0.9968424230470707,0.9999741974021075,0.91134804985359,0.05673007401803982,0.841802557874631,0.9018077220688108
matr,matr_b3c41,100,12,4,retention,1.05174775,773.0,0,0.999997122062305,0.0,0.999997122062305,0.0,2.877941836315597e-06,3.4732319004642895,0.997458378023575,0.999997122062305,0.908315148109159,0.06591772219610127,0.8136029060922213,0.9098302821410549
matr,matr_b3c42,100,12,4,retention,1.06791175,1587.0,0,0.9999896506129295,0.0,0.9999896506129295,0.0,1.0349440625727732e-05,3.4712694189446984,0.9976817221936473,0.9999896506129295,0.8729687254044719,0.07790073052638523,0.8735366499212828,0.8091743005418377
matr,matr_b3c43,100,12,4,retention,1.071059,1018.0,0,0.9999902994850212,0.0,0.9999902994850212,0.0,9.700562029138427e-06,3.4715418264898594,0.9980951143615463,0.9999902994850212,0.9123189924292828,0.06219818240942449,0.824069175644604,0.9126082472937532
matr,matr_b3c44,100,12,4,retention,1.0706101,921.0,0,0.9999874582311375,0.0,0.9999874582311375,0.0,1.2541847511091426e-05,3.475259319283977,0.9972999142580837,0.9999874582311375,0.8828806092634146,0.06856272719288299,0.8624288235524952,0.8345530776350129
matr,matr_b3c45,100,12,4,retention,1.07026805,1735.0,0,0.9999940858161604,0.0,0.9999940858161604,0.0,5.914201328404645e-06,3.4681868221037226,0.998930669596486,0.9999940858161604,0.9091579621349519,0.07348682248432907,0.794817172044771,0.9209102953394381
matr,matr_b3c5,100,12,4,retention,1.0523696,815.0,0,0.9999783612458386,0.0,0.9999783612458386,0.0,2.1638988282608722e-05,3.469679654243582,0.9983408764988396,0.9999783612458386,0.875489998374707,0.08409723569302971,0.7626905649604494,0.86964553364627
matr,matr_b3c6,100,12,4,retention,1.06301965,630.0,0,0.9998025053229289,0.0,0.9998025053229289,0.0,0.00019751418171290607,3.464897170577171,0.9991150169241081,0.9998025053229289,0.9032652925130914,0.08074022741869331,0.7756922105192964,0.9187832271050701
matr,matr_b3c7,100,12,4,retention,1.0685174,1774.0,0,0.9999912155280001,0.0,0.9999912155280001,0.0,8.784510583623166e-06,3.470603304545855,0.9982612821749769,0.9999912155280001,0.9140669450702776,0.0810527230193862,0.7807539655504592,0.9377612996013255
matr,matr_b3c8,100,12,4,retention,1.06591775,810.0,0,0.9999817232173722,0.0,0.9999817232173722,0.0,1.8276949650206355e-05,3.4738117625821165,0.9974274865989309,0.9999817232173722,0.8531404701821131,0.08701836272975583,0.8362243814303522,0.788177888040364
matr,matr_b3c9,100,12,4,retention,1.0706233,1010.0,0,0.9999885384776356,0.0,0.9999885384776356,0.0,1.1461588048169232e-05,3.4735454778310033,0.9976501324894261,0.9999885384776356,0.8819249368478166,0.07093230567731745,0.8105265172823394,0.8585923458156456
hust,hust_1-1,100,12,4,retention,1.1861061777777748,1198.0,0,0.9999005257870698,0.0,0.9999005257870698,0.0,9.947916081786388e-05,3.4569661900889126,0.9985119018648675,0.9999005257870698,0.8860434511759576,0.06574336009269659,0.8464218283747552,0.8489257252710025
hust,hust_1-2,100,12,4,retention,1.218470611111108,1966.0,0,0.9998899082643561,0.0,0.9998899082643561,0.0,0.00011009779618385637,3.4561543009010958,0.9982320352909778,0.9998899082643561,0.918378755238024,0.057899149829133606,0.8361297072703333,0.9187477027087033
hust,hust_1-3,100,12,4,retention,1.1814099416666664,1513.0,0,0.9998955462610805,0.0,0.9998955462610805,0.0,0.00010445919459124166,3.5500518238094165,0.9794554631236075,0.9998955462610805,0.7097042930757316,0.3131434143492917,0.9349194546831359,0.2025211534669258
hust,hust_1-4,100,12,4,retention,1.1830428041666663,1213.0,0,0.9998989366284624,0.0,0.9998989366284624,0.0,0.0001010684787842307,3.547006621313909,0.979955601945528,0.9998989366284624,0.824497569962615,0.1454189169146858,0.936453046037889,0.6808191485920542
hust,hust_1-5,100,12,4,retention,1.17767274722222,1538.0,0,0.999924493204484,0.0,0.999924493204484,0.0,7.55096462976326e-05,3.5391649119914033,0.981503078309245,0.999924493204484,0.7720102008463964,0.2775085476147437,0.9243304004548075,0.29851293290797
hust,hust_1-6,100,12,4,retention,1.2144939222222186,829.0,0,0.9998165724381376,0.0,0.9998165724381376,0.0,0.00018344438675509326,3.4478669369777917,0.9964392520683412,0.9998165724381376,0.91788006730313,0.048564182707740544,0.872633483778408,0.8995351064979872
hust,hust_1-7,100,12,4,retention,1.200683462500003,1321.0,0,0.9998956214987756,0.0,0.9998956214987756,0.0,0.00010438394903920793,3.457426766171371,0.9985035366383885,0.9998956214987756,0.9057480341424495,0.06058913078588167,0.8306557542361189,0.8962203804174516
hust,hust_1-8,100,12,4,retention,1.2073721305555565,1733.0,0,0.9999106683145071,0.0,0.9999106683145071,0.0,8.933567580551414e-05,3.45597833309035,0.9982739169023126,0.9999106683145071,0.936397403768789,0.056079482612262484,0.845939213455901,0.9498698666523739
hust,hust_10-1,100,12,4,retention,1.1930780666666705,1378.0,0,0.9999000257857243,0.0,0.9999000257857243,0.0,9.997921203051599e-05,3.4597576533707786,0.9984846009020608,0.9999000257857243,0.770558568117967,0.1524958635401913,0.5705801833963079,0.7558770316449177
hust,hust_10-2,100,12,4,retention,1.2106780430555522,1375.0,0,0.9998866451353738,0.0,0.9998866451353738,0.0,0.00011336128977437806,3.5060069110886998,0.9900807331763987,0.9998866451353738,0.8921863111416677,0.06407627208952954,0.8815482748957526,0.8436551622677722
hust,hust_10-3,100,12,4,retention,1.203396326388892,1477.0,0,0.9999019651811762,0.0,0.9999019651811762,0.0,9.803962455069483e-05,3.4566067330336896,0.9983333808010884,0.9999019651811762,0.7663581551491172,0.16833531199130677,0.8530773154540963,0.6062266699805983
hust,hust_10-4,100,12,4,retention,1.1956428847222211,1489.0,0,0.9999295100832509,0.0,0.9999295100832509,0.0,7.049240128001104e-05,3.517832458578533,0.9866037758949929,0.9999295100832509,0.9340843731642676,0.03818692359013347,0.9062374938955168,0.9150852443391514
hust,hust_10-5,100,12,4,retention,1.1988681694444463,1657.0,0,0.9999307242804911,0.0,0.9999307242804911,0.0,6.927811918236012e-05,3.5189782708064694,0.9844843945563853,0.9999307242804911,0.6724049290611974,0.2949270825429223,0.8816061271174757,0.5666017529379637
hust,hust_10-6,100,12,4,retention,1.2455158736111112,1659.0,0,0.9999005346943977,0.0,0.9999005346943977,0.0,9.94702526038907e-05,3.4544641342824525,0.9978704466592168,0.9999005346943977,0.8469160153201717,0.10602341538056431,0.8916923410279936,0.7480355927791478
hust,hust_10-7,100,12,4,retention,1.1974586652777788,1435.0,0,0.9999109641677028,0.0,0.9999109641677028,0.0,8.903979622225196e-05,3.5240989572679764,0.9856119248170184,0.9999109641677028,0.8309023070546813,0.1261682454699247,0.9051761176326728,0.7092610732091746
hust,hust_10-8,100,12,4,retention,1.2000208749999963,1093.0,0,0.9998845469464908,0.0,0.9998845469464908,0.0,0.00011545971872604051,3.4562145160858626,0.9985330195124038,0.9998845469464908,0.8512983755568423,0.08669274605690008,0.7813507862259228,0.8119790845274779
hust,hust_2-2,100,12,4,retention,1.24072307638889,2021.0,0,0.9998812816480069,0.0,0.9998812816480069,0.0,0.00011872539957440378,3.4547615817043815,0.9980783543798183,0.9998812816480069,0.9075037469958585,0.057999570585959226,0.8394942541829029,0.8953197260762622
hust,hust_2-3,100,12,4,retention,1.184623612499995,1413.0,0,0.9998923032898017,0.0,0.9998923032898017,0.0,0.00010770250990538329,3.547544157692596,0.9792930322750566,0.9998923032898017,0.8944640867677403,0.07960664813119583,0.9431017298313277,0.8174311569749156
hust,hust_2-4,100,12,4,retention,1.2005033958333386,1165.0,0,0.9998944724760086,0.0,0.9998944724760086,0.0,0.00010553309241231107,3.4562216807962263,0.9981973593417983,0.9998944724760086,0.9052811732038435,0.057568119271977546,0.8440697945535305,0.8885802128929174
hust,hust_2-5,100,12,4,retention,1.180009193055556,1092.0,0,0.9998808081981753,0.0,0.9998808081981753,0.0,0.00011919890573203793,3.5433453714786736,0.9802894508533717,0.9998808081981753,0.6889692522647204,0.3675561649865687,0.9337261452640883,0.7498343729594443
hust,hust_2-6,100,12,4,retention,1.19676496527778,1297.0,0,0.9998674543606302,0.0,0.9998674543606302,0.0,0.0001325544243193565,3.550963155083804,0.9789326272266349,0.9998674543606302,0.9549273913391212,0.02598777198028286,0.9423480393350658,0.9387470358303944
hust,hust_2-7,100,12,4,retention,1.2059374958333369,1789.0,0,0.9999058265523628,0.0,0.9999058265523628,0.0,9.417788223471663e-05,3.5307729305010085,0.9836083384427271,0.9999058265523628,0.7099114676539895,0.253492160804179,0.92405651757045,0.45784176324657255
hust,hust_2-8,100,12,4,retention,1.195042449999996,1192.0,0,0.9998985130563427,0.0,0.9998985130563427,0.0,0.00010149209380562087,3.4572123225255846,0.9984432230253885,0.9998985130563427,0.9193931036782949,0.05162844931041576,0.855856536481258,0.9109086825877893
hust,hust_3-1,100,12,4,retention,1.2035349777777749,1571.0,0,0.9998980579528007,0.0,0.9998980579528007,0.0,0.00010194724364292003,3.5261806295791236,0.9850463149231745,0.9998980579528007,0.8059956754277753,0.15807422988181263,0.9236049809894852,0.6502398313844078
hust,hust_3-2,100,12,4,retention,1.209106040277779,1773.0,0,0.9999055927586811,0.0,0.9999055927586811,0.0,9.441169796302978e-05,3.5157548159052996,0.9872811808548708,0.9999055927586811,0.9505669220084398,0.029567880947751375,0.9211772549601164,0.9405924201574807
hust,hust_3-3,100,12,4,retention,1.1979589902777803,1360.0,0,0.9999012341722346,0.0,0.9999012341722346,0.0,9.87707054308911e-05,3.522845632158797,0.9860451143436028,0.9999012341722346,0.9198165565336549,0.0490286388054801,0.9197527515336517,0.8798061202143665
hust,hust_3-4,100,12,4,retention,1.1962098694444467,1396.0,0,0.9998843461490325,0.0,0.9998843461490325,0.0,0.00011566053938977781,3.4573841677213695,0.998476756784429,0.9998843461490325,0.6776609246895333,0.2546466917872179,0.8542044116031207,0.42827747050299014
hust,hust_3-5,100,12,4,retention,1.2467244138888889,1879.0,0,0.99989032499142,0.0,0.99989032499142,0.0,0.0001096810233234814,3.454184898820382,0.9977171516836976,0.99989032499142,0.900065606707894,0.06206863345821173,0.9044154135053035,0.8479783441674262
hust,hust_3-6,100,12,4,retention,1.2019803486111114,1979.0,0,0.9999180317789992,0.0,0.9999180317789992,0.0,8.197158057903062e-05,3.519212690236223,0.9847889562510437,0.9999180317789992,0.8333660566259522,0.1383942095665406,0.9063923124111943,0.6274358646165259
hust,hust_3-7,100,12,4,retention,1.1924220430555554,1870.0,0,0.9999066153565562,0.0,0.9999066153565562,0.0,9.338900406106653e-05,3.460882427433865,0.998306428875803,0.9999066153565562,0.7766635317643824,0.13448350216023458,0.6395685856721582,0.7335894630144075
hust,hust_3-8,100,12,4,retention,1.2243847208333378,1856.0,0,0.9998798996165674,0.0,0.9998798996165674,0.0,0.00012010759606112442,3.52290884546275,0.9857068385038483,0.9998798996165674,0.8430569782663109,0.12609955038678944,0.9341078218072235,0.7191200958207263
hust,hust_4-1,100,12,4,retention,1.2065176291666675,1762.0,0,0.9998858139998344,0.0,0.9998858139998344,0.0,0.00011419251988317897,3.460094854945628,0.9990949377825646,0.9998858139998344,0.7704766220541056,0.1386182723064905,0.7273951757863213,0.7273951757863213
hust,hust_4-2,100,12,4,retention,1.1927315583333296,1453.0,0,0.9999201070217253,0.0,0.9999201070217253,0.0,7.989616988869095e-05,3.5166787496371463,0.9861966471484468,0.9999201070217253,0.8016951719657779,0.2142889634136568,0.8941833479099462,0.44003466904161337
hust,hust_4-3,100,12,4,retention,1.1877219013888871,931.0,0,0.9998921425972299,0.0,0.9998921425972299,0.0,0.00010786321979802697,3.4551427966164603,0.9982295638389391,0.9998921425972299,0.955381088765533,0.03423111206870466,0.9036168368225929,0.9590076878211545
hust,hust_4-4,100,12,4,retention,1.1849050638888858,1204.0,0,0.9998963308302378,0.0,0.9998963308302378,0.0,0.00010367454378202898,3.4580747215062,0.9987812458853011,0.9998963308302378,0.9386515969204017,0.049275784209568504,0.8621939138820574,0.9462580714846558
hust,hust_4-5,100,12,4,retention,1.209456765277776,1220.0,0,0.9998951809173399,0.0,0.9998951809173399,0.0,0.00010482457656409359,3.454522057406046,0.9977199047378179,0.9998951809173399,0.9182015234806599,0.050308108201050944,0.9195494511526945,0.8766807309263026
hust,hust_4-6,100,12,4,retention,1.1869319222222212,1089.0,0,0.999889420304667,0.0,0.999889420304667,0.0,0.0001105858097182783,3.456725363274243,0.99837942586851,0.999889420304667,0.9164674744137329,0.04819293594886637,0.8859185181021367,0.8900309796240639
hust,hust_4-7,100,12,4,retention,1.239595555555551,1579.0,0,0.9999023217584636,0.0,0.9999023217584636,0.0,9.768301236650014e-05,3.454096222493163,0.9977244974625047,0.9999023217584636,0.8080191840433588,0.15126674348517857,0.9122531163020642,0.659960649056454
hust,hust_4-8,100,12,4,retention,1.197644819444447,1389.0,0,0.9999146117346993,0.0,0.9999146117346993,0.0,8.539191108615508e-05,3.534720866424104,0.9825512664705741,0.9999146117346993,0.9197611746332748,0.05063605299364618,0.9266086367709145,0.8762607250137424
hust,hust_5-1,100,12,4,retention,1.2199323388888867,1832.0,0,0.9999045740188451,0.0,0.9999045740188451,0.0,9.543053450347573e-05,3.4541062420392783,0.9977344358584916,0.9999045740188451,0.6837330162189508,0.3362841227901671,0.8831544393221256,0.7256836075135484
hust,hust_5-2,100,12,4,retention,1.1872156666666625,1574.0,0,0.9999604522655838,0.0,0.9999604522655838,0.0,3.9548516448434854e-05,3.5291362987749886,0.9825768713246168,0.9999604522655838,0.8365088088420733,0.11763545051437099,0.8967142972182048,0.7246802429422524
hust,hust_5-3,100,12,4,retention,1.2191579458333366,2024.0,0,0.9998972111697089,0.0,0.9998972111697089,0.0,0.0001027941134249848,3.457249434259454,0.9979168279756234,0.9998972111697089,0.7516535642264469,0.17423492803269247,0.8306971037200146,0.5880099710080321
hust,hust_5-4,100,12,4,retention,1.193135518055549,1520.0,0,0.9999195883793353,0.0,0.9999195883793353,0.0,8.041485385243832e-05,3.456239868857919,0.9982728057316737,0.9999195883793353,0.922327109186165,0.04698161225566086,0.8733454170400538,0.9080217156626356
hust,hust_5-5,100,12,4,retention,1.1880678513888938,1242.0,0,0.9999216610980111,0.0,0.9999216610980111,0.0,7.83419706409858e-05,3.5319484125311122,0.9833448348596823,0.9999216610980111,0.7594125560454408,0.2074246275633476,0.9308692065339241,0.553429678274914
hust,hust_5-6,100,12,4,retention,1.2191474624999978,1807.0,0,0.9998988286725508,0.0,0.9998988286725508,0.0,0.00010117644561320486,3.456804134170327,0.9982892311600345,0.9998988286725508,0.8861969699900515,0.06680455064930012,0.8685268289649917,0.8381811111613318
hust,hust_5-7,100,12,4,retention,1.195407370833334,1171.0,0,0.99989763363069,0.0,0.99989763363069,0.0,0.00010237160910441912,3.4551814688095908,0.9981149871906569,0.99989763363069,0.929815275544151,0.04521495468791705,0.8735014661527959,0.9229310011965591
hust,hust_6-1,100,12,4,retention,1.1894507750000036,1255.0,0,0.9998933845740241,0.0,0.9998933845740241,0.0,0.00010662110980441859,3.4577493147218306,0.9986668425221844,0.9998933845740241,0.5830955283754911,0.3590092887052775,0.7425322646385824,0.020763900890775913
hust,hust_6-2,100,12,4,retention,1.20033807222222,1496.0,0,0.9999367804243982,0.0,0.9999367804243982,0.0,6.322157404344438e-05,3.535447655932335,0.9818185303155341,0.9999367804243982,0.8978181845439562,0.06931063958468574,0.9232854152569827,0.834025271247222
hust,hust_6-3,100,12,4,retention,1.1994061041666613,1437.0,0,0.9999076463957228,0.0,0.9999076463957228,0.0,9.23578691338701e-05,3.53161970607047,0.9838267426195478,0.9999076463957228,0.7460176671129546,0.3247240668922476,0.9339854446835854,0.19014720210334204
hust,hust_6-4,100,12,4,retention,1.1979294097222195,1332.0,0,0.9998949772997633,0.0,0.9998949772997633,0.0,0.00010502821550665036,3.4547507309909693,0.9980495690143435,0.9998949772997633,0.9380483485474607,0.052987115019869926,0.8535029997741825,0.9493977085579484
hust,hust_6-5,100,12,4,retention,1.206994804166663,1686.0,0,0.9999049494651389,0.0,0.9999049494651389,0.0,9.505505244949787e-05,3.455069428778533,0.9980718256109723,0.9999049494651389,0.8511878076101345,0.09469120074648316,0.8668158510866084,0.7690152149443952
hust,hust_6-6,100,12,4,retention,1.1879540763888925,1924.0,0,0.9999837282616137,0.0,0.9999837282616137,0.0,1.6271870772424334e-05,3.5219427978380247,0.955777516793178,0.9999837282616137,0.7157828934971869,0.3552725758656938,0.878336710891556,0.878336710891556
hust,hust_6-8,100,12,4,retention,1.2263807347222215,1700.0,0,0.9998655065236943,0.0,0.9998655065236943,0.0,0.00013450252136426927,3.455824740173273,0.9983091279335784,0.9998655065236943,0.9358870563078706,0.04641971731348123,0.8686515426364593,0.9375155880356646
hust,hust_7-1,100,12,4,retention,1.203990197222223,1308.0,0,0.9998977748055033,0.0,0.9998977748055033,0.0,0.00010223041984795869,3.45666250066449,0.9983811093666545,0.9998977748055033,0.8912708108101688,0.0628822037145896,0.8625271396638651,0.8513291643856533
hust,hust_7-2,100,12,4,retention,1.2175419527777804,1637.0,0,0.9998845886152714,0.0,0.9998845886152714,0.0,0.00011541804513491725,3.4928943201807647,0.9919274295277517,0.9998845886152714,0.8599837064927136,0.08662223503159026,0.8644532687292175,0.7877984843131828
hust,hust_7-3,100,12,4,retention,1.1798374208333329,1063.0,0,0.9999106732564348,0.0,0.9999106732564348,0.0,8.93307334363713e-05,3.4601635104492274,0.9992829301240616,0.9999106732564348,0.900220972121336,0.08072863308760723,0.7745510607415991,0.9132110772436551
hust,hust_7-4,100,12,4,retention,1.18298699861111,1148.0,0,0.9999108025263144,0.0,0.9999108025263144,0.0,8.920145201686068e-05,3.4586343112576983,0.998713055930538,0.9999108025263144,0.9399037138030771,0.04147563015950115,0.8826653707525275,0.9385193409667333
hust,hust_7-5,100,12,4,retention,1.2011737791666643,1528.0,0,0.9999283095449507,0.0,0.9999283095449507,0.0,7.169302493278657e-05,3.498674542194097,0.9920078360733598,0.9999283095449507,0.8937122095284599,0.06206781797141941,0.873952422437523,0.8504840530656828
hust,hust_7-6,100,12,4,retention,1.1879199124999975,1162.0,0,0.9998990585176157,0.0,0.9998990585176157,0.0,0.0001009465773185607,3.4590730734768793,0.9989380394374964,0.9998990585176157,0.9016148563977545,0.06846592468624005,0.8062935171923866,0.9001334249405079
hust,hust_7-7,100,12,4,retention,1.1895763124999994,1367.0,0,0.9999110682297468,0.0,0.9999110682297468,0.0,8.89357249174988e-05,3.4572895790700136,0.99848402179307,0.9999110682297468,0.8949708560984458,0.06210743228509977,0.8822927795785133,0.8488397882927615
hust,hust_7-8,100,12,4,retention,1.1950979111111093,1566.0,0,0.9999291935561629,0.0,0.9999291935561629,0.0,7.080895073163834e-05,3.520179471395633,0.9833210090390536,0.9999291935561629,0.7202884303858228,0.31126216643680493,0.9011735564152424,0.7820666750580634
hust,hust_8-1,100,12,4,retention,1.1881386708333326,1062.0,0,0.9999051420897636,0.0,0.9999051420897636,0.0,9.48624095325442e-05,3.4588576879712263,0.9986917685480259,0.9999051420897636,0.7761037614843542,0.26324728197901054,0.8750334254684023,0.32729717920552925
hust,hust_8-2,100,12,4,retention,1.2144086416666708,1564.0,0,0.9998928092021501,0.0,0.9998928092021501,0.0,0.00010719654319407289,3.456435544678699,0.9984813611895021,0.9998928092021501,0.9455333318194231,0.040137858089405204,0.8865539615159179,0.9478432782798123
hust,hust_8-3,100,12,4,retention,1.199295200000001,1844.0,0,0.9999255870974211,0.0,0.9999255870974211,0.0,7.441567135631532e-05,3.517461954106368,0.9870024814531657,0.9999255870974211,0.8088255563215633,0.14676415083075114,0.9031689329179623,0.6661038526354348
hust,hust_8-4,100,12,4,retention,1.1955474111111133,1517.0,0,0.9999169515029946,0.0,0.9999169515029946,0.0,8.305194572272504e-05,3.4585808981928285,0.9988024665669164,0.9999169515029946,0.926274145217935,0.05240959550490091,0.8516862554834259,0.9267466869426599
hust,hust_8-5,100,12,4,retention,1.1841860694444444,1089.0,0,0.9999073358841515,0.0,0.9999073358841515,0.0,9.266840943294337e-05,3.458965267218717,0.9988852166270058,0.9999073358841515,0.9214221837367894,0.061268913807986075,0.8279190787830013,0.9289311601400024
hust,hust_8-6,100,12,4,retention,1.2338995319444472,1746.0,0,0.9998972685306093,0.0,0.9998972685306093,0.0,0.00010273674662949037,3.4564248702468854,0.9983008520596209,0.9998972685306093,0.8032899364321773,0.16596862003489882,0.8643905012496627,0.8059425072477188
hust,hust_8-7,100,12,4,retention,1.1966496361111143,1593.0,0,0.9999262056671252,0.0,0.9999262056671252,0.0,7.379705581054039e-05,3.4577153265139646,0.9987185298410496,0.9999262056671252,0.8726700199114613,0.07777809502593754,0.7885735926852399,0.8510901406467402
hust,hust_8-8,100,12,4,retention,1.2044319902777805,1351.0,0,0.9999299491452663,0.0,0.9999299491452663,0.0,7.005330840937409e-05,3.5182451067598266,0.9865838702451579,0.9999299491452663,0.7813165757894734,0.16955801422595093,0.8933368995016392,0.615999727255494
hust,hust_9-1,100,12,4,retention,1.2191034500000004,1647.0,0,0.999882478128327,0.0,0.999882478128327,0.0,0.00011752877790927613,3.5104682858964007,0.9889015695291605,0.999882478128327,0.9072964435899782,0.0558995326088631,0.9031360665861619,0.863083614822712
hust,hust_9-2,100,12,4,retention,1.206988326388887,1679.0,0,0.9999094495171286,0.0,0.9999094495171286,0.0,9.055458281390925e-05,3.5133345818548007,0.9873051890563731,0.9999094495171286,0.8958039456951721,0.0677533246157616,0.912167063743535,0.8355696347600123
hust,hust_9-3,100,12,4,retention,1.210557016666667,1526.0,0,0.9999093074570995,0.0,0.9999093074570995,0.0,9.069665571784432e-05,3.5102719506285727,0.9891058679137408,0.9999093074570995,0.7674641514464723,0.1840586740910148,0.8956834800844001,0.5871319091221948
hust,hust_9-4,100,12,4,retention,1.2134471624999998,1589.0,0,0.999916554896204,0.0,0.999916554896204,0.0,8.344858553235148e-05,3.506956352711058,0.9888228573084471,0.999916554896204,0.805871486350885,0.1399171454111716,0.8750265457413502,0.6494302692165143
