cell_id,dataset_prefix,source_batch,n_cycles,cycle_life,eol_80pct_q0_label,is_censored_80pct_q0,eol_85pct_q0_label,is_censored_85pct_q0,Qd_mean,Qd_std,dQd_slope,dqdv_peak_delta,dqdv_peak_std,dqdv_area_delta,dqdv_peakpos_delta
b2c17,matr,b2,25,448.0,475.0,0,448.0,0,1.092251752,0.0009812252337236171,4.171146153844995e-05,-0.023004689924139874,0.0071745046973028335,-3.1569140865589134,0.003003003003003003
b2c17,matr,b2,50,448.0,475.0,0,448.0,0,1.092483812,0.0009868979839152572,2.809585594237454e-05,-0.012646005905038959,0.006616788505054168,3.895935491661703,0.002002002002002002
b2c17,matr,b2,100,448.0,475.0,0,448.0,0,1.093877117,0.002262468757046384,4.064148874887151e-05,0.0,0.006202081597162651,15.01167626985,0.0
b2c18,matr,b2,25,437.0,457.0,0,437.0,0,1.0779528120000001,0.001347074142672191,0.00014567738461536664,0.0,0.0,-1.6438961342719267,-0.03303303303303303
b2c18,matr,b2,50,437.0,457.0,0,437.0,0,1.079177378,0.0017593895719015902,0.00010778616566627601,0.0,9.402757530165836e-06,3.996814481587535,0.015015015015015017
b2c18,matr,b2,100,437.0,457.0,0,437.0,0,1.0824376820000001,0.0035745553690600448,0.00011416270147013817,0.0,7.97802574351684e-06,11.722517027235426,-0.03303303303303303
b2c19,matr,b2,25,375.0,396.0,0,375.0,0,1.093718064,0.0016389696873047816,0.00019413007692307564,0.0,4.3413106056939335e-07,1.950762315590282,0.0
b2c19,matr,b2,50,375.0,396.0,0,375.0,0,1.0948389960000002,0.0030012859666456336,8.617763265304758e-05,0.0,3.1931014915862193e-07,-27.91207229852921,0.0
b2c19,matr,b2,100,375.0,396.0,0,375.0,0,1.09472128,0.0028459078538842445,2.339227722771863e-05,0.0,2.457481796200288e-07,25.573219483882554,0.0
b2c2,matr,b2,25,415.0,430.0,0,415.0,0,1.076175716,0.0014446736654843458,0.00013097084615382667,0.0,2.8801742217623805e-05,3.067464585800167,0.0
b2c2,matr,b2,50,415.0,430.0,0,415.0,0,1.0744259304000001,0.015528448451113317,-0.00020140240288114638,0.0,7.572386572228992e-05,8.097476328507469,0.0
b2c2,matr,b2,100,415.0,430.0,0,415.0,0,1.0746560542,0.011180610186963242,-4.8203872787311074e-06,0.0,5.522966617283515e-05,17.953779124317634,0.03303303303303303
b2c20,matr,b2,25,471.0,490.0,0,471.0,0,1.099262008,0.0009507645807117613,8.457746153846635e-05,0.0,0.0007064013503426673,-21.47207403471782,0.0
b2c20,matr,b2,50,471.0,490.0,0,471.0,0,1.100007224,0.001637824347793139,5.7115303721489444e-05,-0.0035411401508111404,0.0031489155172274605,5.785706986836885,0.003003003003003003
b2c20,matr,b2,100,471.0,490.0,0,471.0,0,1.10005656,0.0021174309890525343,2.9178835883579114e-05,0.0,0.003044156881539226,13.429651482502663,1.0
b2c21,matr,b2,25,386.0,408.0,0,386.0,0,1.100832304,0.0012500066446159278,0.00010880561538460592,0.0,0.0048469881809772635,-5.163266064834943,-1.0
b2c21,matr,b2,50,386.0,408.0,0,386.0,0,1.0997905144,0.015219339534447637,-0.00014687692677070916,0.0,0.00411844226574919,7.6752124847215555,0.0
b2c21,matr,b2,100,386.0,408.0,0,386.0,0,1.1010897552,0.010995895860682614,3.593870867086347e-05,0.0,0.005500577998441608,25.196679052112586,-1.0
b2c22,matr,b2,25,921.0,921.0,1,921.0,1,1.093542548,0.0013736741436366868,0.00010333961538460683,0.0,0.004420249104599142,5.610183320560509,0.0
b2c22,matr,b2,50,921.0,921.0,1,921.0,1,1.0908409886,0.014716440240137154,-0.00018551330180072365,0.0,0.003342613850777799,5.00253132587045,1.0
b2c22,matr,b2,100,921.0,921.0,1,921.0,1,1.1020667873,0.10766674233612665,0.0006138897035103483,0.0,0.003378059544390412,-7.843842334868668,0.0
b2c23,matr,b2,25,1153.0,1153.0,1,1153.0,1,1.090814808,0.0008955347126359738,-1.6285769230788283e-05,0.0,0.004352813465308324,-0.1322344887971667,-1.0
b2c23,matr,b2,50,1153.0,1153.0,1,1153.0,1,1.090917984,0.0009155900978844196,9.551058823542776e-06,-0.01594402563686858,0.005446187523378433,-49.546992134549214,-1.0
b2c23,matr,b2,100,1153.0,1153.0,1,1153.0,1,1.0961362059,0.10717904436778201,0.0005048515975397504,0.0,0.004011634553737045,11.504746484720954,-1.0
b2c24,matr,b2,25,490.0,518.0,0,490.0,0,1.095028468,0.0013419016520505665,0.0001436040769230725,0.0,0.0035300664911982822,-0.8528478705982252,0.0
b2c24,matr,b2,50,490.0,518.0,0,490.0,0,1.0955802639999999,0.00212583559804235,3.416000960384573e-05,0.0,0.004215463222964999,9.626884741275603,0.0
b2c24,matr,b2,100,490.0,518.0,0,490.0,0,1.096261652,0.002436510283724667,4.449777617762247e-05,0.0,0.0052922558671154776,5.844223971819588,0.0
b2c25,matr,b2,25,475.0,494.0,0,475.0,0,1.1009593359999998,0.0012707353281875941,0.00013017469230769746,0.0,0.0025428370463090044,47.15331747773939,0.0
b2c25,matr,b2,50,475.0,494.0,0,475.0,0,1.101835616,0.0019872429805496863,6.0369555822337745e-05,0.0,0.0018166905348967028,62.215822739253554,0.0
b2c25,matr,b2,100,475.0,494.0,0,475.0,0,1.102206125,0.0024546887234586333,3.9885030303023296e-05,0.0,0.002557344155552113,64.83017781855915,0.0
b2c26,matr,b2,25,424.0,449.0,0,424.0,0,1.1054544080000002,0.0006390088568525637,9.01692307710389e-07,-0.0078933372669445,0.004015102143522614,-4.648821864509273,-1.0
b2c26,matr,b2,50,424.0,449.0,0,424.0,0,1.1052044739999998,0.0007337742736864061,-1.3468720288116924e-05,0.0,0.003032675034056116,18.313167317527927,0.0
b2c26,matr,b2,100,424.0,449.0,0,424.0,0,1.1041737820000002,0.0021427216162805706,-1.2259041104112988e-05,0.0,0.004075053657383453,34.58744309328051,0.0
b2c27,matr,b2,25,455.0,476.0,0,455.0,0,1.095653,0.0013147347899861719,0.0001373834615384535,0.0,0.0038494015494381947,-0.7211360841034775,0.0
b2c27,matr,b2,50,455.0,476.0,0,455.0,0,1.096627078,0.0016466254603023716,7.657505402161391e-05,0.0,0.0035290018617946868,10.205146408012524,0.0
b2c27,matr,b2,100,455.0,476.0,0,455.0,0,1.0984702849999999,0.002774950754711693,8.466147434742943e-05,0.0,0.004353433448440309,17.41804327033924,0.0
b2c28,matr,b2,25,417.0,441.0,0,417.0,0,1.0926889480000002,0.001881558725763308,0.0002031711538461515,0.0,4.2413408278956604e-05,1.6715592420350731,0.04804804804804805
b2c28,matr,b2,50,417.0,441.0,0,417.0,0,1.09390771,0.0023775969781483185,8.489820408163153e-05,0.0,3.0301602489602303e-05,7.726629148411575,0.0
b2c28,matr,b2,100,417.0,441.0,0,417.0,0,1.094977019,0.002571800232276803,6.027750555055002e-05,0.0,2.1535509858109274e-05,20.184376179660717,0.0
b2c29,matr,b2,25,432.0,451.0,0,432.0,0,1.1055256359999999,0.0018086169066731605,0.00022715453846155922,0.0,0.004308254153291332,1.9479841795936181,0.0
b2c29,matr,b2,50,432.0,451.0,0,432.0,0,1.107157692,0.0023325147442912293,0.00012807726290516914,0.0,0.005388622151562707,8.856851931069173,0.0
b2c29,matr,b2,100,432.0,451.0,0,432.0,0,1.109943851,0.0037636375067876884,0.00012138198679867574,0.0,0.004963571443006143,19.307850872996823,0.0
b2c3,matr,b2,25,473.0,501.0,0,473.0,0,1.0982564479999999,0.001253738839829101,4.105830769229431e-05,0.0,0.00834929551578508,-2.527078107197667,0.0
b2c3,matr,b2,50,473.0,501.0,0,473.0,0,1.099197896,0.0019130019992629338,8.235854021609694e-05,0.0,0.006759733816382515,-29.747990283678178,0.0
b2c3,matr,b2,100,473.0,501.0,0,473.0,0,1.1014322669999999,0.0030594973402523016,7.682116951694971e-05,-0.0069179801617737504,0.005588377165415448,4.713376843894935,0.0
b2c30,matr,b2,25,396.0,414.0,0,396.0,0,1.0965566480000002,0.0012340216575473866,3.259292307693274e-05,0.0,0.004834216143971017,3.6712901112215377,-0.998998998998999
b2c30,matr,b2,50,396.0,414.0,0,396.0,0,1.0959367660000001,0.0013053565492400973,-4.30640912364901e-05,0.0,0.005880875453257605,14.272609494162111,0.0010010010010009784
b2c30,matr,b2,100,396.0,414.0,0,396.0,0,1.0929991510000001,0.003440547934457396,-8.347699429943344e-05,0.0,0.004876912393240575,29.246896867267992,0.0010010010010009784
b2c31,matr,b2,25,405.0,426.0,0,405.0,0,1.098856588,0.0006938799777021906,-2.2748461538471348e-05,0.0,0.0007399562909741946,4.909568133528182,0.0
b2c31,matr,b2,50,405.0,426.0,0,405.0,0,1.0983909299999999,0.0009472769977678255,-3.461532292917007e-05,0.0,0.003341893918662424,13.889093656724754,-1.0
b2c31,matr,b2,100,405.0,426.0,0,405.0,0,1.099834485,0.0017779966301641333,3.973058565856783e-05,0.0,0.0024888274819247903,25.764552556494777,0.0
b2c32,matr,b2,25,778.0,812.0,0,778.0,0,1.090987992,0.0016075901417762033,0.00016563923076922315,0.0,0.0,12.827321251928652,0.04004004004004004
b2c32,matr,b2,50,778.0,812.0,0,778.0,0,1.091623256,0.0014241071468341204,5.8249498199287574e-05,0.0,0.0,13.618185707886482,0.0
b2c32,matr,b2,100,778.0,812.0,0,778.0,0,1.0900312140000001,0.003025090166359353,-5.306763036304331e-05,0.0,7.442057860619144e-05,20.34082480433881,0.03903903903903904
b2c33,matr,b2,25,1101.0,1162.0,0,1101.0,0,1.07423548,0.0005063151192686363,3.857723076921282e-05,0.0029822143872973773,0.00654880444330286,-0.2759608936883069,0.0
b2c33,matr,b2,50,1101.0,1162.0,0,1101.0,0,1.0740470359999998,0.00041853845212118883,-8.814156062414892e-06,-0.007383219078200155,0.0058708299880898904,4.7262173261946145,0.0
b2c33,matr,b2,100,1101.0,1162.0,0,1101.0,0,1.0706076800000002,0.014878023980717333,-0.00012262329552955052,0.0029822143872973773,0.005417118739723035,12.421103417373047,1.0
b2c34,matr,b2,25,1148.0,1221.0,0,1148.0,0,1.06839924,0.0006142205955518142,6.337369230765264e-05,0.0,0.005339113352696009,-1.3414013442314854,0.0
b2c34,matr,b2,50,1148.0,1221.0,0,1148.0,0,1.06842457,0.0004486020281942697,7.459529411760712e-06,-0.016940312755345525,0.006721872384264489,-17.44334809345412,0.003003003003003003
b2c34,matr,b2,100,1148.0,1221.0,0,1148.0,0,1.0671250090000002,0.0020783332726054776,-5.24991857185747e-05,0.0,0.006641931280804665,4.96444343838823,1.0
b2c35,matr,b2,25,64.0,424.0,1,64.0,0,1.06395276,0.003582312814035087,-0.0004951909230769601,0.0,0.0,11.537775885864221,0.0
b2c35,matr,b2,50,64.0,424.0,1,64.0,0,1.0581148180000002,0.00673257485800759,-0.00046602973829530924,0.0,0.0017572854333835143,10.76632517651376,-1.0
b2c35,matr,b2,100,64.0,424.0,1,64.0,0,1.0565366316,0.10289654720979348,0.00016907591191118752,0.0,0.0023245785035045435,40.677936202192996,0.0
b2c36,matr,b2,25,67.0,281.0,1,67.0,0,1.06399724,0.005525387151467322,-0.0007655196153846289,0.0,0.0030809707964644514,18.390668979940074,0.0
b2c36,matr,b2,50,67.0,281.0,1,67.0,0,1.05384636,0.011759665272855352,-0.0008142832941176521,0.0,0.0022248654635331324,44.490675706843945,0.0
b2c36,matr,b2,100,67.0,281.0,1,67.0,0,1.0434052236999998,0.10064377296535822,-0.00018521885862586245,0.0,0.0038379362704546974,71.85299317320789,0.0
b2c37,matr,b2,25,102.0,102.0,1,102.0,1,1.084831084,0.0007182096260452197,9.029523076924986e-05,0.0,0.004350746360262152,4.531860264521583,0.0
b2c37,matr,b2,50,102.0,102.0,1,102.0,1,1.0834210218,0.012135060021282413,-0.00015560932196878873,0.0,0.004032828852226742,1.8728823449903302,-1.0
b2c37,matr,b2,100,102.0,102.0,1,102.0,1,1.0950189059000002,0.10812113084121786,0.0006473402308430819,0.0,0.0034263605680931444,76.5038794980469,-0.9469469469469469
b2c38,matr,b2,25,102.0,102.0,1,102.0,1,1.08582128,0.000742424136461099,8.844476923074594e-05,0.0,0.005707796125388747,1.5892228156722012,0.0
b2c38,matr,b2,50,102.0,102.0,1,102.0,1,1.0857774,0.0020576705328113195,-1.439845378151735e-05,-0.0034096912235476945,0.004868710742661116,13.435081396059559,0.003003003003003003
b2c38,matr,b2,100,102.0,102.0,1,102.0,1,1.0948824099999999,0.10730028365535527,0.0005915716903690323,0.0,0.005071796616927735,63.34197857229117,1.0
b2c39,matr,b2,25,418.0,435.0,1,418.0,0,1.073595364,0.0007311530728267722,7.598646153844223e-05,0.0,0.0,13.064122874494615,-0.04704704704704705
b2c39,matr,b2,50,418.0,435.0,1,418.0,0,1.073579338,0.0005515502613144291,4.232292917158777e-06,0.0,0.0,15.540766004297211,0.9529529529529529
b2c39,matr,b2,100,418.0,435.0,1,418.0,0,1.0818235189999998,0.10507461600911869,0.0005612439513951295,0.0,1.0909239332262574e-05,-23.8686390997093,0.9529529529529529
b2c4,matr,b2,25,421.0,446.0,0,421.0,0,1.089150536,0.0011343517760836154,-2.7135000000016778e-05,0.0,0.0,7.306158551351473,-0.03303303303303303
b2c4,matr,b2,50,421.0,446.0,0,421.0,0,1.087969088,0.0025289075601642804,-9.37607490996301e-05,0.0,0.0,15.750790824736896,-0.03303303303303303
b2c4,matr,b2,100,421.0,446.0,0,421.0,0,1.0859578399999998,0.003214298876582586,-6.734896969697812e-05,0.0,1.2931125845271258e-05,29.113908250568898,-0.03303303303303303
b2c40,matr,b2,25,437.0,460.0,1,437.0,0,1.085880296,0.0010032326061208436,0.00012625876923074586,0.0,0.0,-10.168038573028184,0.03003003003003002
b2c40,matr,b2,50,437.0,460.0,1,437.0,0,1.0862969399999998,0.0016160535609935729,2.6729325330127496e-05,0.0,0.0,11.941049565048388,-0.6756756756756757
b2c40,matr,b2,100,437.0,460.0,1,437.0,0,1.096316141,0.10707724505696727,0.0006258123330332954,0.0,0.0,46.09771544787975,-0.6196196196196196
b2c41,matr,b2,25,417.0,440.0,0,417.0,0,1.105410184,0.0005176006759500837,6.451307692302946e-06,0.0,0.0,-435.5293748164179,0.0
b2c41,matr,b2,50,417.0,440.0,0,417.0,0,1.105907408,0.0008199475497469333,3.875703241296587e-05,0.0,0.0,3.1216741174201843,0.7087087087087087
b2c41,matr,b2,100,417.0,440.0,0,417.0,0,1.105940476,0.001762133826649951,2.4216604860478557e-05,0.0,0.0,5.037215454119291,0.8338338338338338
b2c42,matr,b2,25,447.0,472.0,0,447.0,0,1.104423496,0.0012040479105018937,0.00013550623076920626,0.0,0.0,13.08127508308803,0.0
b2c42,matr,b2,50,447.0,472.0,0,447.0,0,1.105335402,0.0026046259466948533,5.0475961584638914e-05,0.0,0.0,7.340582468255548,0.6826826826826827
b2c42,matr,b2,100,447.0,472.0,0,447.0,0,1.1070860530000002,0.0034265238646901384,8.59611647164606e-05,0.0,0.0,12.112370690109742,0.0
b2c43,matr,b2,25,986.0,1030.0,0,986.0,0,1.10063484,0.0010935730578246652,6.149307692307621e-05,0.0,0.0,7.914736937783459,0.0
b2c43,matr,b2,50,986.0,1030.0,0,986.0,0,1.1005700900000002,0.0008616575111376863,4.538386554616469e-06,0.0,0.0,-1.1741352272275662,0.6596596596596597
b2c43,matr,b2,100,986.0,1030.0,0,986.0,0,1.098649702,0.00319914757990249,-6.995087428743559e-05,0.0,0.0,23.52976581028406,0.0
b2c44,matr,b2,25,808.0,842.0,0,808.0,0,1.098271284,0.0005946401444100393,3.305338461538119e-05,0.0,0.0,30.588129186453216,0.0
b2c44,matr,b2,50,808.0,842.0,0,808.0,0,1.098306286,0.0006038369273272293,7.988355342139186e-06,0.0,0.0,37.75238902214221,0.0
b2c44,matr,b2,100,808.0,842.0,0,808.0,0,1.0976301800000001,0.0012777387114742964,-2.3820940894092634e-05,0.0,0.0,31.756932447188547,0.0
b2c45,matr,b2,25,947.0,995.0,0,947.0,0,1.1037396320000001,0.0006462668363578372,3.173038461536586e-05,0.0,0.0,-41.50279142116119,-0.0010010010010009993
b2c45,matr,b2,50,947.0,995.0,0,947.0,0,1.103506834,0.0007181355144009894,-1.0132297719100413e-05,0.0,0.0,9.214918556639986,-0.04004004004004004
b2c45,matr,b2,100,947.0,995.0,0,947.0,0,1.1012386699999999,0.008273954729057925,-7.502379357936687e-05,0.0,0.0,3.2443275824392686,0.015015015015015017
b2c46,matr,b2,25,476.0,503.0,0,476.0,0,1.1018005640000001,0.0011433119430426832,3.939484615383169e-05,0.0,0.0,3.1347081592547283,0.6646646646646647
b2c46,matr,b2,50,476.0,503.0,0,476.0,0,1.102311524,0.001981721514800701,3.0288528211293327e-05,0.0,0.0,5.201343278740637,0.0
b2c46,matr,b2,100,476.0,503.0,0,476.0,0,1.1025293669999998,0.002316391841466162,2.0994628862877634e-05,0.0,0.0,7.992341719614842,0.0
b2c5,matr,b2,25,377.0,418.0,0,377.0,0,1.0972007320000001,0.0014813732530918478,-0.00014143707692309158,0.0,0.0040316835245286205,7.870421878202706,1.0
b2c5,matr,b2,50,377.0,418.0,0,377.0,0,1.0924392040000002,0.016805380965261803,-0.00044710694837934664,0.0,0.0028803738365152302,20.089876100954598,1.0
b2c5,matr,b2,100,377.0,418.0,0,377.0,0,1.088025367,0.012868867110146521,-0.00019428050225023092,0.0,0.0020470969867880354,39.52948261754568,1.0
b2c6,matr,b2,25,374.0,398.0,0,374.0,0,1.090016708,0.0012973294332342925,9.361653846153857e-05,0.0,0.0,-0.39589343226941764,0.9519519519519519
b2c6,matr,b2,50,374.0,398.0,0,374.0,0,1.090895448,0.0016546548636183816,8.154797599040131e-05,0.0,0.0,-1.25307528222379,0.007007007007007009
b2c6,matr,b2,100,374.0,398.0,0,374.0,0,1.092913134,0.0029479534904818245,6.429282688268197e-05,0.0,0.0,7.401215979046242,-0.04804804804804805
b2c7,matr,b2,25,749.0,783.0,0,749.0,0,1.0915334359999997,0.0011131158045342728,8.574484615385399e-05,0.0,0.0,0.701070560719586,1.0
b2c7,matr,b2,50,749.0,783.0,0,749.0,0,1.091776494,0.0010646375951299082,1.989691716686959e-05,0.0,0.0019186436577832778,0.33651291334535927,0.0
b2c7,matr,b2,100,749.0,783.0,0,749.0,0,1.0929825290000001,0.002500204003288325,5.500103270326389e-05,0.0,0.0022126945634946653,-17.04457680695191,1.0
b2c8,matr,b2,25,863.0,910.0,0,863.0,0,1.091681268,0.000982886722148579,3.9767307692284894e-05,0.0,8.084649677146536e-05,1.4277229135312837,-0.03203203203203203
b2c8,matr,b2,50,863.0,910.0,0,863.0,0,1.0919022919999999,0.0008683183498786514,1.883054981993395e-05,0.0,5.775952716965018e-05,-7.198352085973966,-0.03203203203203203
b2c8,matr,b2,100,863.0,910.0,0,863.0,0,1.0901623492999999,0.012096383189641374,-4.689287998799892e-05,0.0,4.105000279072888e-05,6.701040249371431,-0.03203203203203203
b2c9,matr,b2,25,763.0,792.0,0,763.0,0,1.098139104,0.0010604151207824124,8.971015384613728e-05,0.0,0.0026243265155823665,-2.195008137985724,0.0
b2c9,matr,b2,50,763.0,792.0,0,763.0,0,1.098416984,0.0009089501452466915,2.4429522208886833e-05,0.0,0.0033400627257166937,-0.6469547423814674,1.0
b2c9,matr,b2,100,763.0,792.0,0,763.0,0,1.097482268,0.001870474549406099,-2.9646877887793463e-05,0.0,0.003499156040047266,4.190245159016968,0.0
b3c0,matr,b3,25,814.0,814.0,1,814.0,1,1.0530707400000001,0.0011280151711745591,4.699384615381666e-05,0.0,0.004853209209998739,2.876576227914711,1.0
b3c0,matr,b3,50,814.0,814.0,1,814.0,1,1.050637048,0.0026754124467259282,-0.00015622094597838936,0.0,0.0038346012365246766,18.078081144585894,0.0
b3c0,matr,b3,100,814.0,814.0,1,814.0,1,1.0509904389999998,0.002115550434184686,-6.863712571257721e-06,0.0,0.0034772729233938054,4.468472308266428,1.0
b3c1,matr,b3,25,241.0,241.0,1,241.0,1,0.9647499335999999,0.0018107511045858866,-0.00021545392307692582,0.0,0.005302009175354246,-14.209567577784355,0.0
b3c1,matr,b3,50,241.0,241.0,1,241.0,1,0.9604815183999998,0.005105767155989523,-0.00034343521632652945,0.0,0.00513433211190189,14.295808630181682,1.0
b3c1,matr,b3,100,241.0,241.0,1,241.0,1,0.950577267,0.011060894230590177,-0.0003804190683468426,0.0,0.004647821273271756,8.09174502841745,0.0
hust_1-1,hust,hust,25,1187.0,1347.0,0,1187.0,0,1.1697476782222223,0.00184825681079275,-0.00024753740170940303,-15.751106079706467,3.4825283877290087,-42.21957071966193,0.01005025125628145
hust_1-1,hust,hust,50,1187.0,1347.0,0,1187.0,0,1.167726203111111,0.0024908669914205195,-0.0001676064932639589,-5.134884004542187,3.9917537452686207,-29.245947565040467,0.005025125628140725
hust_1-1,hust,hust,100,1187.0,1347.0,0,1187.0,0,1.1645327668888887,0.003809741795386018,-0.00013013259392606713,-5.446375345304759,3.9251938347048463,10.272209731739395,0.005025125628140725
hust_1-2,hust,hust,25,1944.0,2244.0,0,1944.0,0,1.2002824995555557,0.0021496922927447216,-0.00028821834188031775,-11.922006580273106,4.201101777472691,-172.07377095629653,0.005025125628140725
hust_1-2,hust,hust,50,1944.0,2244.0,0,1944.0,0,1.1979050182222222,0.0029246839360318306,-0.00019725904975322772,-9.85768111553518,4.124609028331837,-116.53795417545393,0.025125628140703515
hust_1-2,hust,hust,100,1944.0,2244.0,0,1944.0,0,1.1943125464444442,0.00430846288746609,-0.0001467101668833619,-2.8451823482701855,4.405038660845905,-67.92602149697825,0.015075376884422176
hust_1-3,hust,hust,25,1504.0,1687.0,0,1504.0,0,1.1759874284444445,0.006977155619021968,0.0009392669572649669,-25.719780744034907,9.822072200390723,-144.10618383452925,0.005025125628140614
hust_1-3,hust,hust,50,1504.0,1687.0,0,1504.0,0,1.1813224862222222,0.007297104402819804,0.00045159936828065186,3.1191915380822266,8.60152789949675,-57.11331279562751,0.015075376884422065
hust_1-3,hust,hust,100,1504.0,1687.0,0,1504.0,0,1.1832430406666667,0.005608914740562944,0.0001011462824949112,-1.317173219351126,8.10489436804128,-72.21403475702027,0.03015075376884413
hust_1-4,hust,hust,25,1203.0,1352.0,0,1203.0,0,1.1756053297777778,0.006635810607367908,0.0008987328376068297,0.4984639010304406,7.812536577455962,-69.97843112951477,0.01005025125628134
hust_1-4,hust,hust,50,1203.0,1352.0,0,1203.0,0,1.1808520751111111,0.007080875754398067,0.0004444756814725803,-11.66028308170199,7.297721574601943,-189.69127465988606,-0.01005025125628145
hust_1-4,hust,hust,100,1203.0,1352.0,0,1203.0,0,1.1828161384444447,0.005491310774800542,0.00010108339833983001,-15.244878073556627,6.896535055450762,-198.25784195748872,-0.01005025125628145
hust_1-5,hust,hust,25,1515.0,1793.0,0,1515.0,0,1.1691444906666666,0.0069410263741775825,0.0009379923076922919,-20.54784308998744,4.676198482697844,-221.80507317948752,0.005025125628140725
hust_1-5,hust,hust,50,1515.0,1793.0,0,1515.0,0,1.1744306848888888,0.007242456845450734,0.0004489164167000032,-3.233122202197606,5.547392404317871,-82.12034186485175,0.04020100502512569
hust_1-5,hust,hust,100,1515.0,1793.0,0,1515.0,0,1.176339188888889,0.005559757176046235,0.00010101074747473556,-14.257417662107471,6.902063564464593,-184.2058559714178,0.0201005025125629
hust_1-6,hust,hust,25,811.0,962.0,0,811.0,0,1.1942682346666667,0.0037619982031937053,-0.0005038762222222287,-14.141481724609434,4.931971018315221,-46.4677970864721,-0.035175879396984855
hust_1-6,hust,hust,50,811.0,962.0,0,811.0,0,1.190091856888889,0.005125676352039767,-0.00034588769694543454,-16.50884560821492,5.376550177907925,-58.99308639252524,0.0
hust_1-6,hust,hust,100,811.0,962.0,0,811.0,0,1.1837456324444444,0.00758972254298797,-0.0002586183599693365,-15.871106582716791,5.605667875017871,-35.36009944117711,0.0
hust_1-7,hust,hust,25,1307.0,1481.0,0,1307.0,0,1.1810638382222223,0.0020354675985996763,-0.0002736216581196855,0.6509481912430388,4.455410814174442,53.65534492519555,0.0
hust_1-7,hust,hust,50,1307.0,1481.0,0,1307.0,0,1.1788843653333334,0.0026877331861081067,-0.0001801893770841647,-7.415107046863717,6.120155246864687,8.294081013093518,0.0
hust_1-7,hust,hust,100,1307.0,1481.0,0,1307.0,0,1.1756329717777778,0.003915737222778778,-0.00013310893022636423,-21.60940069710153,5.684190180712559,-66.15910944517171,0.0
hust_1-8,hust,hust,25,1712.0,1974.0,0,1712.0,0,1.1861717146666668,0.002044837846262695,-0.00027361765811966785,-6.753016133079207,3.376662111793021,55.94240891918065,0.025125628140703515
hust_1-8,hust,hust,50,1712.0,1974.0,0,1712.0,0,1.1840787071111112,0.0026084223399025106,-0.0001735973930905605,-6.9692392098318905,2.72575919583976,-34.06576489140497,-0.01005025125628145
hust_1-8,hust,hust,100,1712.0,1974.0,0,1712.0,0,1.1811738235555556,0.003565569462575733,-0.0001201672257892416,1.3441018675845129,2.8886584925611443,-33.46295536602793,0.005025125628140725
hust_10-1,hust,hust,25,1365.0,1538.0,0,1365.0,0,1.1707411315555556,0.0018154976574902382,-0.00024620694017094983,-11.681228124175355,3.1339711328038318,-50.595609483935135,0.005025125628140725
hust_10-1,hust,hust,50,1365.0,1538.0,0,1365.0,0,1.1686974742222223,0.0024852542876819925,-0.00016762829611845123,-2.5106928657136045,3.8285437615987226,-24.408169085541516,0.02010050251256279
hust_10-1,hust,hust,100,1365.0,1538.0,0,1365.0,0,1.1657123842222221,0.0036092159416040576,-0.00012281774830816784,-11.890434802092223,4.033257332048146,-52.20996388201732,0.01005025125628145
hust_10-2,hust,hust,25,1375.0,1540.0,0,1375.0,0,1.196392072,0.004636526520704551,0.0005863131794871734,-1.1303235712559783,1.7551630363367106,-10.041368712401095,-0.05025125628140703
hust_10-2,hust,hust,50,1375.0,1540.0,0,1375.0,0,1.1981078022222222,0.0037280149258940745,0.00016563065866346453,-6.4979967138967645,2.3165848238461,-7.586169924876742,0.01005025125628134
hust_10-2,hust,hust,100,1375.0,1540.0,0,1375.0,0,1.196403403111111,0.003511919827041286,-4.963301743508917e-05,-5.658642887392627,2.564879467970855,-56.31576387258758,0.01005025125628134
hust_10-3,hust,hust,25,1462.0,1661.0,0,1462.0,0,1.1777734746666666,0.0019503290873068846,-0.00026474223931625046,-3.89188552542619,1.5976676074987184,-44.894782441933984,0.015075376884422176
hust_10-3,hust,hust,50,1462.0,1661.0,0,1462.0,0,1.175569688888889,0.002669404821394463,-0.00017987471041749258,-1.5364507191976955,1.8945222297588413,-52.45774178430645,0.015075376884422176
hust_10-3,hust,hust,100,1462.0,1661.0,0,1462.0,0,1.1724043237777777,0.0038389462725529544,-0.00013050024082408496,-2.6578086699788983,1.9645291422055222,-57.318439618375805,0.0
hust_10-4,hust,hust,25,1487.0,1649.0,0,1487.0,0,1.1904757457777777,0.005551147901072192,0.0007368819145298843,5.343342109438005,5.225342498730145,-5.899668398302424,0.015075376884422176
hust_10-4,hust,hust,50,1487.0,1649.0,0,1487.0,0,1.1942671155555553,0.005472118177478119,0.00032498744351074565,-4.593665680135288,5.00497897020806,-15.023434272768384,0.015075376884422176
hust_10-4,hust,hust,100,1487.0,1649.0,0,1487.0,0,1.194663227777778,0.0040837928820981265,3.739858639196947e-05,3.2619803025974505,4.532108694244312,-93.96309713048453,0.015075376884422176
hust_10-5,hust,hust,25,1650.0,1842.0,0,1650.0,0,1.1919549084444445,0.0059847340131266085,0.00078723475213674,12.32869001205215,3.7597194584360696,86.22598706162174,0.0
hust_10-5,hust,hust,50,1650.0,1842.0,0,1650.0,0,1.1958927902222223,0.005793546318581037,0.00034114905055356373,15.142167192191692,3.658427524570396,67.24079582476773,0.005025125628140725
