cell_id,dataset_prefix,source_batch,n_cycles,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope,dqdv_peak_delta,dqdv_peak_std,dqdv_area_delta,dqdv_peakpos_delta,stored_cycle_life,q0,q0_source,eol_80pct_q0_cycle,eol_80pct_q0_label,is_censored_80pct_q0,eol_85pct_q0_cycle,eol_85pct_q0_label,is_censored_85pct_q0,eol_88ah_cycle,eol_88ah_label,is_censored_88ah,observed_cycle_count,gap_to_stored_cycle_life,needs_relabel,last_valid_qd,merge_status,kept_for_modeling,cycle_life
b1c31,matr,b1,50,1.0757971100000001,0.15368672494983715,0.01649848484,0.002357105366543247,0.016858719,3.9554269291716856e-05,29.7282477119383,0.002586186424969999,0.0,0.003163314598294846,-770.092419991766,0.05405405405405406,876.0,1.0946392,first_positive_qd,,876.0,1,829.0,829.0,0,,876.0,1,875,1.0,0,0.88099223,native,1,829.0
b1c31,matr,b1,100,1.0860977210000002,0.10916125786930207,0.01669691048,0.001679130116823884,0.016962912,1.1356745478547866e-05,30.07164277769906,0.0006263009726972664,0.0,0.004051806859492349,-738.2761580881902,0.0,876.0,1.0946392,first_positive_qd,,876.0,1,829.0,829.0,0,,876.0,1,875,1.0,0,0.88099223,native,1,829.0
b1c32,matr,b1,25,1.0375856079999999,0.21179796070110196,0.015470391280000002,0.0031580918645687747,0.016110394,0.00014566937230769264,31.655439773500376,0.010060321769230766,0.0,0.0,-737.8137101209592,0.005005005005005005,731.0,1.0778366,first_positive_qd,,731.0,1,695.0,695.0,0,,731.0,1,730,1.0,0,0.88080907,native,1,695.0
b1c32,matr,b1,50,1.0593891199999999,0.15134261091673026,0.01580242858,0.002257700427036103,0.016168348,3.843932979591834e-05,32.332196455725914,0.0025633296518607377,0.0,0.00023982516434036474,-738.5002637800623,0.03303303303303303,731.0,1.0778366,first_positive_qd,,731.0,1,695.0,695.0,0,,731.0,1,730,1.0,0,0.88080907,native,1,695.0
b1c32,matr,b1,100,1.069864735,0.10752772183459891,0.01600539361,0.0016103836818425036,0.016290806,1.1446698475847605e-05,32.74969801527699,0.0006295862604260347,0.0,0.0013553588808139937,-722.6997145781113,0.03903903903903904,731.0,1.0778366,first_positive_qd,,731.0,1,695.0,695.0,0,,731.0,1,730,1.0,0,0.88080907,native,1,695.0
b1c33,matr,b1,25,1.052094508,0.2147600085215363,0.0158069206,0.003226788762281349,0.01644394,0.0001484600630769229,32.169419660664445,0.010205804615384617,0.0,0.0,-746.6206229819388,0.0,757.0,1.0924908,first_positive_qd,,757.0,1,709.0,709.0,0,,757.0,1,756,1.0,0,0.88011229,native,1,709.0
b1c33,matr,b1,50,1.0741381120000002,0.15344986248131295,0.01613148756,0.0023046866751573864,0.016485181,3.82467532292917e-05,32.868695591784274,0.0025951490132052886,0.0,0.0,-746.8831916090965,0.0,757.0,1.0924908,first_positive_qd,,757.0,1,709.0,709.0,0,,757.0,1,756,1.0,0,0.88011229,native,1,709.0
b1c33,matr,b1,100,1.0845367300000002,0.10900406748252242,0.0163189379,0.0016415297235409508,0.016574621,1.0910296693669413e-05,33.33498063827802,0.0006296228370837056,0.0,0.0,-739.4188382862073,1.0,757.0,1.0924908,first_positive_qd,,757.0,1,709.0,709.0,0,,757.0,1,756,1.0,0,0.88011229,native,1,709.0
b1c34,matr,b1,25,1.0365096960000002,0.2115789961926249,0.016154093319999997,0.0032978499686130386,0.016811647,0.00014981948461538462,31.201092762267457,0.010074742153846137,0.0,0.0047958447389565085,-732.5246454583466,0.0,742.0,1.0766174,first_positive_qd,,742.0,1,715.0,715.0,0,,742.0,1,741,1.0,0,0.88205445,native,1,715.0
b1c34,matr,b1,50,1.058506154,0.1512174993182776,0.016488103820000002,0.002355769131855019,0.016857415,3.9062501752701216e-05,31.89415546228037,0.0025775459927971133,0.0,0.0036086877427074005,-731.1502350650438,0.031031031031031032,742.0,1.0766174,first_positive_qd,,742.0,1,715.0,715.0,0,,742.0,1,741,1.0,0,0.88205445,native,1,715.0
b1c34,matr,b1,100,1.069269289,0.1074680187705774,0.01668664511,0.0016788518891837595,0.016954124,1.1400728754875569e-05,32.33790615832239,0.0006413220672067205,0.0,0.002573079246682433,-723.2388337138797,0.0,742.0,1.0766174,first_positive_qd,,742.0,1,715.0,715.0,0,,742.0,1,741,1.0,0,0.88205445,native,1,715.0
b1c35,matr,b1,25,1.031018636,0.21045799129218898,0.01624141024,0.0033155855595844697,0.016902851,0.00015131944153846138,30.679976320844126,0.010012649538461512,0.0,0.0,-736.5505106285864,0.05205205205205205,703.0,1.0707464,first_positive_qd,,703.0,1,676.0,676.0,0,,703.0,1,702,1.0,0,0.8802399,native,1,676.0
b1c35,matr,b1,50,1.0529629859999998,0.1504256087838544,0.01658380214,0.002369393780314374,0.016969973,3.9809353709483826e-05,31.351398098826966,0.0025675474525810363,0.0,0.0,-730.5906728718367,0.005005005005005005,703.0,1.0707464,first_positive_qd,,703.0,1,676.0,676.0,0,,703.0,1,702,1.0,0,0.8802399,native,1,676.0
b1c35,matr,b1,100,1.0637625969999998,0.10691442683972306,0.01679742137,0.001690698034066011,0.017091474,1.2065483294329358e-05,31.77636103475647,0.0006414218007800762,0.0,0.0,-743.679877557039,0.028028028028028028,703.0,1.0707464,first_positive_qd,,703.0,1,676.0,676.0,0,,703.0,1,702,1.0,0,0.8802399,native,1,676.0
b1c36,matr,b1,25,1.0379525200000002,0.21187340987114167,0.01571039532,0.0032070807422425237,0.016371395,0.00014823693076923032,30.666952571119456,0.010076338692307679,0.0,0.00446533138657303,-740.3893179379027,0.0,704.0,1.0778315,first_positive_qd,,704.0,1,671.0,671.0,0,,704.0,1,703,1.0,0,0.88231802,native,1,671.0
b1c36,matr,b1,50,1.059851318,0.1514093245775275,0.016054015799999998,0.002293690395239209,0.01642707,3.951379111644649e-05,31.331599055463617,0.002571348345738294,0.0,0.005354505934241755,-740.4657175353017,0.0,704.0,1.0778315,first_positive_qd,,704.0,1,671.0,671.0,0,,704.0,1,703,1.0,0,0.88231802,native,1,671.0
b1c36,matr,b1,100,1.070463794,0.1075879580483056,0.0162733688,0.0016377415154229925,0.016568536,1.2119076579658044e-05,31.726413236361513,0.0006353728244824452,0.0,0.0046412404228995474,-727.5070638525616,0.03303303303303303,704.0,1.0778315,first_positive_qd,,704.0,1,671.0,671.0,0,,704.0,1,703,1.0,0,0.88231802,native,1,671.0
b1c37,matr,b1,25,1.0348823720000002,0.21124660700759293,0.015827721000000003,0.0032310940987296923,0.016482977,0.00014800943615384568,31.51916010503286,0.010047523230769228,0.0,0.0,-730.1671095778453,0.0,648.0,1.0748194,first_positive_qd,,648.0,1,623.0,623.0,0,,648.0,1,647,1.0,0,0.88336319,native,1,623.0
b1c37,matr,b1,50,1.05673067,0.1509634730188177,0.016167177720000002,0.00230985276629851,0.016512562,3.918278396158462e-05,32.20864614152815,0.0025650628715486153,0.0,0.0,-736.1819440287118,0.005005005005005005,648.0,1.0748194,first_positive_qd,,648.0,1,623.0,623.0,0,,648.0,1,647,1.0,0,0.88336319,native,1,623.0
b1c37,matr,b1,100,1.067249742,0.10726527752503622,0.0163809578,0.0016483748983184801,0.016675115,1.1920555211521167e-05,32.630101883575946,0.0006310204812481175,0.0,0.00023362434764935837,-725.8073446391168,0.0,648.0,1.0748194,first_positive_qd,,648.0,1,623.0,623.0,0,,648.0,1,647,1.0,0,0.88336319,native,1,623.0
b1c38,matr,b1,25,1.032820248,0.21082547241378044,0.01548927524,0.003161962016208522,0.01612119,0.00014570486846153825,32.20446313381911,0.010025037692307665,0.0,0.00022724203487307882,-757.1047803253216,0.8198198198198198,617.0,1.0729513,first_positive_qd,,617.0,1,593.0,593.0,0,,617.0,1,616,1.0,0,0.88110942,native,1,593.0
b1c38,matr,b1,50,1.0545690620000001,0.1506542677404565,0.01582715712,0.0022613057860610595,0.016196873,3.886603524609837e-05,32.90934040876986,0.0025552949771908634,0.0,0.00016234955145231196,-742.1867479229073,0.0,617.0,1.0729513,first_positive_qd,,617.0,1,593.0,593.0,0,,617.0,1,616,1.0,0,0.88110942,native,1,593.0
b1c38,matr,b1,100,1.0650434910000002,0.10704281096763395,0.0160499364,0.001615165313728505,0.016349318,1.2052409972997244e-05,33.35779909779967,0.0006299331899189847,0.0,0.000594799411761682,-736.8619821746368,0.0,617.0,1.0729513,first_positive_qd,,617.0,1,593.0,593.0,0,,617.0,1,616,1.0,0,0.88110942,native,1,593.0
b1c39,matr,b1,25,1.041947732,0.21268918150435714,0.015946253720000005,0.003255283549892261,0.016588327,0.00014993020076923056,32.044738228357936,0.010125961769230757,0.0,0.003607845923406762,-793.5364999822245,0.0,625.0,1.0817773,first_positive_qd,,625.0,1,593.0,593.0,0,,625.0,1,624,1.0,0,0.88011074,native,1,593.0
b1c39,matr,b1,50,1.064080898,0.15201389542798974,0.01629287678,0.002327865522223492,0.016679151,3.9952539975990326e-05,32.74027050754124,0.002592066002400952,0.0,0.0030030872245108897,-756.4184910680242,0.02702702702702703,625.0,1.0817773,first_positive_qd,,625.0,1,593.0,593.0,0,,625.0,1,624,1.0,0,0.88011074,native,1,593.0
b1c39,matr,b1,100,1.0748024090000003,0.10802391271275459,0.01652419351,0.001663053040555144,0.01683517,1.2460845202520102e-05,33.17136883985134,0.0006417493183318292,0.0,0.0034136825016795468,-751.2971864606607,0.0,625.0,1.0817773,first_positive_qd,,625.0,1,593.0,593.0,0,,625.0,1,624,1.0,0,0.88011074,native,1,593.0
b1c4,matr,b1,25,1.0382155839999998,0.2119295613955442,0.01534638436,0.004525566891421262,0.01665174,0.00016477000999999986,30.22974462393443,0.010126333769230767,0.0,0.0031461955233455094,-743.4424513832928,0.0,1709.0,1.0784167,first_positive_qd,1708.0,1708.0,0,1681.0,1681.0,0,1698.0,1698.0,0,1725,-16.0,0,0.82648873,continued_from_b2c16,1,1681.0
b1c4,matr,b1,50,1.060791694,0.1515478595654804,0.016001072140000003,0.0032663609306334165,0.016651692,6.005387202881153e-05,30.782857720867405,0.002620656091236492,0.0,0.0022535583890403873,-735.2233037126568,0.03903903903903904,1709.0,1.0784167,first_positive_qd,1708.0,1708.0,0,1681.0,1681.0,0,1698.0,1698.0,0,1725,-16.0,0,0.82648873,continued_from_b2c16,1,1681.0
b1c4,matr,b1,100,1.072015096,0.107747024218523,0.01633550844,0.00233455825994264,0.016734114,1.7867592115211493e-05,31.134394995823982,0.0006617035151515145,0.0,0.0016036133498199658,-743.460774350281,0.0,1709.0,1.0784167,first_positive_qd,1708.0,1708.0,0,1681.0,1681.0,0,1698.0,1698.0,0,1725,-16.0,0,0.82648873,continued_from_b2c16,1,1681.0
b1c40,matr,b1,25,1.043347156,0.21297469718984943,0.015961473400000002,0.003258406092310766,0.016622819,0.00015062537384615362,32.05238248064489,0.010131989538461525,0.0,1.3537502745276542e-05,-769.2674286915769,0.0,966.0,1.0833029,first_positive_qd,,966.0,1,921.0,921.0,0,,966.0,1,965,1.0,0,0.88060951,native,1,921.0
b1c40,matr,b1,50,1.065427626,0.1522059992163605,0.01630214476,0.0023291778102479555,0.016654251,3.960981925570224e-05,32.73480344720467,0.002588597027611044,0.0,9.671659117590749e-06,-766.1800304054348,0.0,966.0,1.0833029,first_positive_qd,,966.0,1,921.0,921.0,0,,966.0,1,965,1.0,0,0.88060951,native,1,921.0
b1c40,matr,b1,100,1.0760606780000002,0.10815058448963055,0.016512480479999998,0.001661157575985484,0.016823037,1.1788861446144659e-05,33.125087322118084,0.0006377398223822384,0.0,0.00022001170979919565,-754.4165264435221,0.011011011011011011,966.0,1.0833029,first_positive_qd,,966.0,1,921.0,921.0,0,,966.0,1,965,1.0,0,0.88060951,native,1,921.0
b1c41,matr,b1,25,1.039208048,0.2121298444768489,0.01603733796,0.0032739683208052517,0.016694009,0.00015070585846153854,31.681423755946348,0.010091841692307677,0.0,0.0014808903213965321,-770.9652768572112,0.0,1051.0,1.0789614,first_positive_qd,,1051.0,1,1007.0,1007.0,0,,1051.0,1,1050,1.0,0,0.88106161,native,1,1007.0
b1c41,matr,b1,50,1.061260692,0.1516108818208783,0.01637272418,0.002339271699829062,0.01669799,3.914251961584643e-05,32.356441498266356,0.002583544902761095,0.0,0.001344848633304103,-748.3013287976341,0.0,1051.0,1.0789614,first_positive_qd,,1051.0,1,1007.0,1007.0,0,,1051.0,1,1050,1.0,0,0.88106161,native,1,1007.0
b1c41,matr,b1,100,1.072057919,0.10774786429432158,0.0165774416,0.0016673839117444611,0.016855884,1.1474905478547882e-05,32.742589307130864,0.0006431646438643815,0.0,0.0020644614219035634,-757.459854050996,0.005005005005005005,1051.0,1.0789614,first_positive_qd,,1051.0,1,1007.0,1007.0,0,,1051.0,1,1050,1.0,0,0.88106161,native,1,1007.0
b1c42,matr,b1,25,1.040131892,0.21231840772410276,0.015969480759999998,0.0032600691130005113,0.016670227,0.00015068275846153836,32.10303230431781,0.010102874153846168,0.0,6.433551565569126e-05,-770.8879033546037,0.0,702.0,1.0798725,first_positive_qd,,702.0,1,663.0,663.0,0,,702.0,1,701,1.0,0,0.88035142,native,1,663.0
b1c42,matr,b1,50,1.062173754,0.15174122269679022,0.0163208729,0.002331937103959575,0.016721185,4.038072292917152e-05,32.80991963129927,0.0025843073949579744,0.0,4.5963512494457334e-05,-777.101778801888,0.044044044044044044,702.0,1.0798725,first_positive_qd,,702.0,1,663.0,663.0,0,,702.0,1,701,1.0,0,0.88035142,native,1,663.0
b1c42,matr,b1,100,1.073050292,0.10784747051683381,0.01654846661,0.0016656529517135787,0.016871214,1.2499834821482168e-05,33.249216571477724,0.0006459453825382521,0.0,0.0027689008277642355,-743.3675242412044,1.0,702.0,1.0798725,first_positive_qd,,702.0,1,663.0,663.0,0,,702.0,1,701,1.0,0,0.88035142,native,1,663.0
b1c43,matr,b1,25,1.028307184,0.20990382958062234,0.015376606599999999,0.0031389368388740793,0.016023984,0.0001457182507692305,31.916299324245283,0.009958407923076893,0.0,0.0013367124807571844,-761.6424470279898,0.012012012012012012,651.0,1.0682389,first_positive_qd,,651.0,1,627.0,627.0,0,,651.0,1,650,1.0,0,0.88044435,native,1,627.0
b1c43,matr,b1,50,1.049716032,0.14996054487638866,0.015723220779999998,0.002246562944798576,0.016097821,3.9479808739495944e-05,32.58594311525214,0.0025251948235294145,0.0,0.0009549199823065341,-748.1786131354484,0.0,651.0,1.0682389,first_positive_qd,,651.0,1,627.0,627.0,0,,651.0,1,650,1.0,0,0.88044435,native,1,627.0
b1c43,matr,b1,100,1.059816973,0.10651927174383316,0.015943807009999998,0.001604751281197192,0.016239306,1.2091447674767458e-05,33.006384832094625,0.0006126522802280252,0.0,0.0006786642075333406,-726.1868056027033,0.0,651.0,1.0682389,first_positive_qd,,651.0,1,627.0,627.0,0,,651.0,1,650,1.0,0,0.88044435,native,1,627.0
b1c44,matr,b1,25,1.044332276,0.21317500886454635,0.0166349038,0.0033957598765101517,0.017335681,0.00015715052461538434,31.09578580973521,0.010110934692307661,0.0,0.0,-750.5905620038881,0.04104104104104104,616.0,1.0847682,first_positive_qd,,616.0,1,576.0,576.0,0,,616.0,1,615,1.0,0,0.88048309,native,1,576.0
b1c44,matr,b1,50,1.065953996,0.15228043121877477,0.01699946514,0.0024287833209488165,0.017420786,4.1964744153661435e-05,31.77636180264725,0.0025553977430972335,0.0,0.0015198806084709342,-773.2814388753748,0.0,616.0,1.0847682,first_positive_qd,,616.0,1,576.0,576.0,0,,616.0,1,615,1.0,0,0.88048309,native,1,576.0
b1c44,matr,b1,100,1.075973651,0.10814523166595694,0.017239711470000002,0.0017357892670864538,0.017589169,1.318409732373244e-05,32.22779884798965,0.0006130317737773738,0.0,0.0010850616827181429,-748.0577317556455,0.042042042042042045,616.0,1.0847682,first_positive_qd,,616.0,1,576.0,576.0,0,,616.0,1,615,1.0,0,0.88048309,native,1,576.0
b1c45,matr,b1,25,1.043779304,0.21306260397623508,0.01591634712,0.0032490830527229105,0.016596124,0.00015076357923076924,31.484549498417962,0.010129080538461524,0.0,0.003639116148808826,-764.3717307076037,0.0,599.0,1.0839558,first_positive_qd,,599.0,1,564.0,564.0,0,,599.0,1,598,1.0,0,0.88104212,native,1,564.0
b1c45,matr,b1,50,1.0657453359999998,0.15225094610994017,0.01627446142,0.0023253043765686684,0.016682232,4.0850375078031104e-05,32.18256165197349,0.002581127404561843,0.0,0.004102491251753449,-754.6869505079142,0.0,599.0,1.0839558,first_positive_qd,,599.0,1,564.0,564.0,0,,599.0,1,598,1.0,0,0.88104212,native,1,564.0
b1c45,matr,b1,100,1.076287856,0.10817367986351144,0.01650750907,0.0016623970328909113,0.016836088,1.28295648544854e-05,32.67054191718554,0.0006333010081008085,0.0,0.004413580415174816,-724.4721724501396,0.0,599.0,1.0839558,first_positive_qd,,599.0,1,564.0,564.0,0,,599.0,1,598,1.0,0,0.88104212,native,1,564.0
b1c5,matr,b1,25,1.036100924,0.21149823576869342,0.015644062280000003,0.0031956391031230983,0.016243413,0.00014551303000000026,29.66764972359868,0.01007584599999999,-0.0037160246684168037,0.0034350903088610336,-756.5974829241986,0.003003003003003003,1074.0,1.0761266,first_positive_qd,,1074.0,1,909.0,909.0,0,,1074.0,1,1073,1.0,0,0.88053626,native,1,909.0
b1c5,matr,b1,50,1.058480472,0.15121706581699043,0.015954728,0.002280928776715749,0.016270632,3.6952917166866815e-05,30.22937725021016,0.0026027682593037296,0.0,0.0031114387872361775,-731.7248505284722,0.0,1074.0,1.0761266,first_positive_qd,,1074.0,1,909.0,909.0,0,,1074.0,1,1073,1.0,0,0.88053626,native,1,909.0
b1c5,matr,b1,100,1.0695241690000001,0.10749622493650526,0.016107684690000002,0.0016215831803739868,0.016325712,9.486525670567063e-06,30.61228273652725,0.000652673563156314,0.0,0.0045585738675144385,-734.0062174703446,0.0,1074.0,1.0761266,first_positive_qd,,1074.0,1,909.0,909.0,0,,1074.0,1,1073,1.0,0,0.88053626,native,1,909.0
b1c6,matr,b1,25,1.037080256,0.21169911710529182,0.01539968928,0.004542321346263107,0.016668456,0.00014307267076923077,31.063482836652298,0.010123225307692291,0.0,0.0005606147740216573,-737.026433093318,0.03403403403403404,636.0,1.0758358,first_positive_qd,,636.0,1,614.0,614.0,0,,636.0,1,635,1.0,0,0.8800565,native,1,614.0
b1c6,matr,b1,50,1.0595033879999998,0.151364000532829,0.01603176114,0.00327351929196987,0.016660525,5.585201358943569e-05,31.62482021085935,0.0026080716638655467,0.0,0.00040052254043047115,-738.3238055261777,0.0,636.0,1.0758358,first_positive_qd,,636.0,1,614.0,614.0,0,,636.0,1,635,1.0,0,0.8800565,native,1,614.0
b1c6,matr,b1,100,1.070102667,0.10755540459278748,0.01634219586,0.0023355612014281705,0.016668631,1.6376682112211187e-05,31.951106767261077,0.0006374599969997011,0.0,0.0012039865926511434,-734.3958202310284,0.04504504504504504,636.0,1.0758358,first_positive_qd,,636.0,1,614.0,614.0,0,,636.0,1,635,1.0,0,0.8800565,native,1,614.0
b1c7,matr,b1,25,1.052740328,0.2148927828917342,0.014896249160000001,0.004392792491270769,0.016162112,0.00014672352999999961,30.76108668943505,0.010170829230769228,0.0,0.0,-749.9965673010377,0.0,870.0,1.0938644,first_positive_qd,,870.0,1,820.0,820.0,0,,870.0,1,869,1.0,0,0.88110596,native,1,820.0
b1c7,matr,b1,50,1.075190516,0.1536016749116641,0.0155476094,0.0031737514329117774,0.016213996,5.759535500600247e-05,31.338674178021236,0.0026154764369747873,0.0,0.0008459456926105764,-749.8300336706851,0.8588588588588588,870.0,1.0938644,first_positive_qd,,870.0,1,820.0,820.0,0,,870.0,1,869,1.0,0,0.88110596,native,1,820.0
b1c7,matr,b1,100,1.085957168,0.10914579136054847,0.015889640039999996,0.0022703133185751345,0.01627275,1.768278918691864e-05,31.670183664124867,0.0006454022130213072,0.0,0.0018140725213010103,-743.1234988143951,0.03903903903903904,870.0,1.0938644,first_positive_qd,,870.0,1,820.0,820.0,0,,870.0,1,869,1.0,0,0.88110596,native,1,820.0
b1c8,matr,b1,25,1.050290556,0.21439372776979848,0.01601818404,0.0032699501258333283,0.016652953,0.00014940634923076926,30.751876473924217,0.010249093230769231,0.0,0.0,-749.1140671247315,0.0,879.0,1.0899748,first_positive_qd,,879.0,1,,879.0,1,,879.0,1,878,1.0,0,0.96902454,native,0,879.0
b1c8,matr,b1,50,1.072789118,0.15325966549358602,0.016343126540000003,0.002335024922205373,0.016710438,3.8491882593037244e-05,31.407184391349038,0.002628968926770709,0.0,0.0,-744.8379876865022,0.031031031031031032,879.0,1.0899748,first_positive_qd,,879.0,1,,879.0,1,,879.0,1,878,1.0,0,0.96902454,native,0,879.0
b1c8,matr,b1,100,1.083824218,0.10893185919541476,0.016544588650000004,0.0016639418368041975,0.016829027,1.1270389900990101e-05,31.755741207459714,0.0006556275559555982,0.0,0.0013920810641123963,-739.0944255104779,0.0,879.0,1.0899748,first_positive_qd,,879.0,1,,879.0,1,,879.0,1,878,1.0,0,0.96902454,native,0,879.0
b1c9,matr,b1,25,1.0430695040000002,0.21291985513835476,0.01615771428,0.0032987112211827884,0.016779982,0.0001481503753846149,31.27049372894612,0.010185200153846139,0.0,0.0,-741.3615291561164,0.0,1054.0,1.0829742,first_positive_qd,,1054.0,1,1014.0,1014.0,0,,1054.0,1,1053,1.0,0,0.8809284,native,1,1014.0
b1c9,matr,b1,50,1.0655286800000001,0.15222303217736669,0.01647783338,0.0023544970361229246,0.016837686,3.804210444177675e-05,31.9383416350966,0.0026210885186074505,0.0,0.0,-742.7782473072884,0.03303303303303303,1054.0,1.0829742,first_positive_qd,,1054.0,1,1014.0,1014.0,0,,1054.0,1,1053,1.0,0,0.8809284,native,1,1014.0
b1c9,matr,b1,100,1.0768228499999999,0.10822909190212264,0.016667011580000002,0.0016763966754851022,0.016944561,1.0895100354035427e-05,32.31511827515521,0.0006638219873987426,0.0,0.0,-734.3325338852059,0.0,1054.0,1.0829742,first_positive_qd,,1054.0,1,1014.0,1014.0,0,,1054.0,1,1053,1.0,0,0.8809284,native,1,1014.0
b2c0,matr,b2,25,1.104835152,0.00173006355978501,0.01726566684,0.0001276897577833651,-0.00033837900000000323,-1.084739461538474e-05,31.82214543177047,0.00016123899999999117,0.0,0.002054849068411866,-3.4784342838498787,0.0,477.0,1.1000807,first_positive_qd,477.0,477.0,0,453.0,453.0,0,477.0,477.0,0,496,-19.0,0,0.82661337,native,1,453.0
b2c0,matr,b2,50,1.10517512,0.0029640238408622783,0.01728931304,0.0001178688598159771,-0.00023211000000000065,1.1063859783912204e-06,31.804071923272122,2.2021022809123373e-05,0.0,0.003213743855703217,36.278292590217916,0.0,477.0,1.1000807,first_positive_qd,477.0,477.0,0,453.0,453.0,0,477.0,477.0,0,496,-19.0,0,0.82661337,native,1,453.0
b2c0,matr,b2,100,1.105038492,0.0031193638971328745,0.01733813236,0.00012150438280510892,-9.584600000000013e-05,2.085062718271645e-06,31.807497385473816,1.6304494449441347e-05,0.0,0.004020904385273432,48.19990870432537,1.0,477.0,1.1000807,first_positive_qd,477.0,477.0,0,453.0,453.0,0,477.0,477.0,0,496,-19.0,0,0.82661337,native,1,453.0
b2c1,matr,b2,25,1.1070002479999999,0.0011079513924789376,0.017763685759999998,0.0002109055552480835,-0.0007276179999999993,-2.7467569230769267e-05,33.54214171912384,3.0378307692289873e-05,0.0,0.004037233477341559,3.4635643394152567,1.0,491.0,1.1072116,first_positive_qd,489.0,489.0,0,461.0,461.0,0,491.0,491.0,0,513,-22.0,0,0.82848173,native,1,461.0
b2c1,matr,b2,50,1.1069323379999998,0.0012090109972849815,0.017645423759999997,0.00019487016093610245,-0.0006751979999999984,-1.0251199039616227e-05,33.605174005963015,1.648895558223039e-05,0.0,0.003013798705129157,11.476453726657269,0.0,491.0,1.1072116,first_positive_qd,489.0,489.0,0,461.0,461.0,0,491.0,491.0,0,513,-22.0,0,0.82848173,native,1,461.0
b2c1,matr,b2,100,1.10494644,0.003409138815096857,0.01755915909,0.00017854421746072292,-0.0007560669999999992,-3.933053003300376e-06,33.59830289682961,-3.328610021002073e-05,-0.009581704997614094,0.0029847274924984894,26.417168997251224,0.0,491.0,1.1072116,first_positive_qd,489.0,489.0,0,461.0,461.0,0,491.0,491.0,0,513,-22.0,0,0.82848173,native,1,461.0
b2c10,matr,b2,25,1.110786812,0.0010882564941483166,0.0170754844,0.00012893396705787054,-0.0003016669999999985,-1.34708861538465e-05,31.742842113325796,0.00010733438461537209,0.0,0.0,10.699557825285524,0.0030030030030029978,492.0,1.1081897,first_positive_qd,491.0,491.0,0,461.0,461.0,0,492.0,492.0,0,519,-27.0,0,0.82791102,native,1,461.0
b2c10,matr,b2,50,1.1092380512,0.01587602852300444,0.017052218000000004,0.00010437668909732687,-0.00028945899999999886,-2.6827535174068534e-06,31.745366576850344,-0.0001949324715486191,0.0,0.0,25.3213933378114,0.0030030030030029978,492.0,1.1081897,first_positive_qd,491.0,491.0,0,461.0,461.0,0,492.0,492.0,0,519,-27.0,0,0.82791102,native,1,461.0
b2c10,matr,b2,100,1.1111485095999998,0.011546364575546877,0.01706057563,8.554261212806823e-05,-0.0002910549999999984,4.9320534053388214e-08,31.720671317513244,5.46512720071918e-05,0.0,0.0,32.208899434566206,-0.03803803803803804,492.0,1.1081897,first_positive_qd,491.0,491.0,0,461.0,461.0,0,492.0,492.0,0,519,-27.0,0,0.82791102,native,1,461.0
b2c11,matr,b2,25,1.098690784,0.0014117469177384397,0.01713032064,0.00013403477755773114,-4.3048999999999865e-05,-2.7640676923076877e-06,33.211141113018044,0.00017621623076922486,0.0,0.0012185057846854212,11.762603405828258,0.0,449.0,1.0964632,first_positive_qd,450.0,450.0,0,430.0,430.0,0,449.0,449.0,0,468,-19.0,0,0.82524824,native,1,430.0
b2c11,matr,b2,50,1.0970766780000003,0.01919297832888153,0.01714097476,0.00015694635850118475,0.00019642500000000007,1.5233850660263331e-06,33.24119155022623,-0.00017203914045617742,0.0,0.0016376132966203383,16.46254577592731,0.0,449.0,1.0964632,first_positive_qd,450.0,450.0,0,430.0,430.0,0,449.0,449.0,0,468,-19.0,0,0.82524824,native,1,430.0
b2c11,matr,b2,100,1.101019946,0.014231589224063628,0.01721904361,0.00018493270328862312,0.00014839499999999908,3.3017054125410773e-06,33.14963101101539,0.00011564709150915488,0.0,0.0035417354470233505,22.346803195066173,0.0,449.0,1.0964632,first_positive_qd,450.0,450.0,0,430.0,430.0,0,449.0,449.0,0,468,-19.0,0,0.82524824,native,1,430.0
b2c12,matr,b2,25,1.10320544,0.0010417145547605648,0.01676318508,0.00020860876197473924,-0.0007436519999999974,-2.3371053846153756e-05,31.42061343643937,7.772007692305408e-05,0.0,0.0,5.305418208801939,0.0,466.0,1.1009463,first_positive_qd,466.0,466.0,0,436.0,436.0,0,466.0,466.0,0,493,-27.0,0,0.82528538,native,1,436.0
b2c12,matr,b2,50,1.1037090800000002,0.0019784386432740316,0.01663496868,0.00021350881645247692,-0.0004075820000000001,-1.151657123649468e-05,31.428749840492355,2.71850852341028e-05,0.0,0.0,14.356381119920115,0.0,466.0,1.1009463,first_positive_qd,466.0,466.0,0,436.0,436.0,0,466.0,466.0,0,493,-27.0,0,0.82528538,native,1,436.0
b2c12,matr,b2,100,1.1041123279999998,0.002107468452768865,0.016529412549999997,0.00020361166941446995,-0.0009415019999999968,-4.774210723072317e-06,31.316793895936517,3.221619081907467e-05,0.0,8.284436719908384e-05,15.586672168143991,0.0,466.0,1.1009463,first_positive_qd,466.0,466.0,0,436.0,436.0,0,466.0,466.0,0,493,-27.0,0,0.82528538,native,1,436.0
